"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 10:54:06,832197
2024-06-17 10:54:08,831958
2024-06-17 10:54:10,818524
2024-06-17 10:54:12,817321
2024-06-17 10:54:14,817823
2024-06-17 10:54:16,810337
2024-06-17 10:54:18,810401
2024-06-17 10:54:20,807316
2024-06-17 10:54:22,806985
2024-06-17 10:54:24,801948
2024-06-17 10:54:26,760165
2024-06-17 10:54:28,777932
2024-06-17 10:54:30,777793
2024-06-17 10:54:32,777502
2024-06-17 10:54:34,777628
2024-06-17 10:54:36,768111
2024-06-17 10:54:38,766762
2024-06-17 10:54:40,766051
2024-06-17 10:54:42,763088
2024-06-17 10:54:44,749320
2024-06-17 10:54:46,748582
2024-06-17 10:54:48,751847
2024-06-17 10:54:50,751730
2024-06-17 10:54:52,749642
2024-06-17 10:54:54,752278
2024-06-17 10:54:56,752677
2024-06-17 10:54:58,753411
2024-06-17 10:55:00,755034
2024-06-17 10:55:02,755748
2024-06-17 10:55:04,756099
2024-06-17 10:55:06,775052
2024-06-17 10:55:08,775577
2024-06-17 10:55:10,775640
2024-06-17 10:55:12,775878
2024-06-17 10:55:14,777033
2024-06-17 10:55:16,776150
2024-06-17 10:55:18,774961
2024-06-17 10:55:20,773802
2024-06-17 10:55:22,749224
2024-06-17 10:55:24,756454
2024-06-17 10:55:26,771105
2024-06-17 10:55:28,771033
2024-06-17 10:55:30,773744
2024-06-17 10:55:32,774139
2024-06-17 10:55:34,773214
2024-06-17 10:55:36,773348
2024-06-17 10:55:38,771089
2024-06-17 10:55:40,735323
2024-06-17 10:55:42,738307
2024-06-17 10:55:44,754432
2024-06-17 10:55:46,753937
2024-06-17 10:55:48,759349
2024-06-17 10:55:50,756216
2024-06-17 10:55:52,753630
2024-06-17 10:55:54,753816
2024-06-17 10:55:56,754716
2024-06-17 10:55:58,713652
2024-06-17 10:56:00,729377
2024-06-17 10:56:02,745505
2024-06-17 10:56:04,745612
2024-06-17 10:56:06,742051
2024-06-17 10:56:08,742739
2024-06-17 10:56:10,749450
2024-06-17 10:56:12,747556
2024-06-17 10:56:14,750457
2024-06-17 10:56:16,749677
2024-06-17 10:56:18,717258
2024-06-17 10:56:20,728891
2024-06-17 10:56:22,729189
2024-06-17 10:56:24,728859
2024-06-17 10:56:26,745095
2024-06-17 10:56:28,747010
2024-06-17 10:56:30,752435
2024-06-17 10:56:32,757693
2024-06-17 10:56:34,774880
2024-06-17 10:56:36,776049
2024-06-17 10:56:38,776381
2024-06-17 10:56:40,777385
2024-06-17 10:56:42,762728
2024-06-17 10:56:44,796470
2024-06-17 10:56:46,796456
2024-06-17 10:56:48,770223
2024-06-17 10:56:50,773653
2024-06-17 10:56:52,791681
2024-06-17 10:56:54,791449
2024-06-17 10:56:56,792188
2024-06-17 10:56:58,789501
2024-06-17 10:57:00,771845
2024-06-17 10:57:02,807250
