"Time","sum (container_memory_working_set_bytes{id!=""/"",pod_name=~""^()()().*$"",kubernetes_io_hostname=~""^.*$""}) by (pod_name)"
2024-05-29 14:02:02,13071523840
2024-05-29 14:02:04,13068718080
2024-05-29 14:02:06,13070958592
2024-05-29 14:02:08,13072769024
2024-05-29 14:02:10,13083889664
2024-05-29 14:02:12,13091373056
2024-05-29 14:02:14,13091799040
2024-05-29 14:02:16,13089673216
2024-05-29 14:02:18,13092663296
2024-05-29 14:02:20,13085618176
2024-05-29 14:02:22,13088944128
2024-05-29 14:02:24,13087113216
2024-05-29 14:02:26,13097287680
2024-05-29 14:02:28,13033762816
2024-05-29 14:02:30,13033902080
2024-05-29 14:02:32,13010030592
2024-05-29 14:02:34,13012004864
2024-05-29 14:02:36,12983078912
2024-05-29 14:02:38,12988846080
2024-05-29 14:02:40,12989300736
2024-05-29 14:02:42,12989693952
2024-05-29 14:02:44,12993241088
2024-05-29 14:02:46,13001252864
2024-05-29 14:02:48,13021163520
2024-05-29 14:02:50,13019308032
2024-05-29 14:02:52,13022351360
2024-05-29 14:02:54,13018779648
2024-05-29 14:02:56,13013762048
2024-05-29 14:02:58,13011140608
2024-05-29 14:03:00,13017788416
2024-05-29 14:03:02,13006995456
2024-05-29 14:03:04,12907081728
2024-05-29 14:03:06,12896976896
2024-05-29 14:03:08,12859527168
2024-05-29 14:03:10,12861276160
2024-05-29 14:03:12,12859056128
2024-05-29 14:03:14,12817432576
2024-05-29 14:03:16,12748541952
2024-05-29 14:03:18,12760772608
2024-05-29 14:03:20,12762927104
2024-05-29 14:03:22,12769726464
2024-05-29 14:03:24,12768763904
2024-05-29 14:03:26,12772225024
2024-05-29 14:03:28,12774821888
2024-05-29 14:03:30,12740669440
2024-05-29 14:03:32,12746719232
2024-05-29 14:03:34,12665372672
2024-05-29 14:03:36,12666527744
2024-05-29 14:03:38,12673716224
2024-05-29 14:03:40,12670681088
2024-05-29 14:03:42,12552712192
2024-05-29 14:03:44,12554162176
2024-05-29 14:03:46,12558995456
2024-05-29 14:03:48,12560265216
2024-05-29 14:03:50,12561928192
2024-05-29 14:03:52,12525023232
2024-05-29 14:03:54,12525654016
2024-05-29 14:03:56,12524732416
2024-05-29 14:03:58,12524277760
2024-05-29 14:04:00,12521472000
2024-05-29 14:04:02,12529733632
2024-05-29 14:04:04,12532264960
2024-05-29 14:04:06,12526657536
2024-05-29 14:04:08,12537688064
2024-05-29 14:04:10,12538376192
2024-05-29 14:04:12,12542488576
2024-05-29 14:04:14,12556259328
2024-05-29 14:04:16,12560543744
2024-05-29 14:04:18,12562403328
2024-05-29 14:04:20,12566732800
2024-05-29 14:04:22,12570996736
2024-05-29 14:04:24,12568760320
2024-05-29 14:04:26,12571529216
2024-05-29 14:04:28,12575227904
2024-05-29 14:04:30,12570365952
2024-05-29 14:04:32,12558483456
2024-05-29 14:04:34,12560162816
2024-05-29 14:04:36,12564426752
2024-05-29 14:04:38,12563001344
2024-05-29 14:04:40,12566876160
2024-05-29 14:04:42,12570157056
2024-05-29 14:04:44,12573360128
2024-05-29 14:04:46,12569604096
2024-05-29 14:04:48,12567183360
2024-05-29 14:04:50,12572094464
2024-05-29 14:04:52,12575346688
2024-05-29 14:04:54,12582158336
2024-05-29 14:04:56,12586102784
2024-05-29 14:04:58,12586938368
2024-05-29 14:05:00,12580388864
2024-05-29 14:05:02,12580413440
2024-05-29 14:05:04,12581134336
2024-05-29 14:05:06,12581597184
2024-05-29 14:05:08,12584529920
2024-05-29 14:05:10,12585148416
2024-05-29 14:05:12,12591325184
2024-05-29 14:05:14,12598693888
2024-05-29 14:05:16,12605587456
2024-05-29 14:05:18,12603097088
2024-05-29 14:05:20,12601851904
2024-05-29 14:05:22,12609114112
2024-05-29 14:05:24,12616998912
2024-05-29 14:05:26,12617904128
2024-05-29 14:05:28,12622544896
2024-05-29 14:05:30,12625616896
2024-05-29 14:05:32,12628283392
2024-05-29 14:05:34,12629266432
2024-05-29 14:05:36,12629778432
2024-05-29 14:05:38,12629229568
2024-05-29 14:05:40,12636147712
2024-05-29 14:05:42,12645511168
2024-05-29 14:05:44,12649394176
2024-05-29 14:05:46,12650553344
2024-05-29 14:05:48,12649734144
2024-05-29 14:05:50,12651548672
2024-05-29 14:05:52,12657270784
2024-05-29 14:05:54,12655181824
2024-05-29 14:05:56,12655239168
2024-05-29 14:05:58,12670283776
2024-05-29 14:06:00,12734156800
2024-05-29 14:06:02,12730925056
2024-05-29 14:06:04,12740960256
2024-05-29 14:06:06,12750942208
2024-05-29 14:06:08,12767551488
2024-05-29 14:06:10,12774838272
2024-05-29 14:06:12,12776181760
2024-05-29 14:06:14,12774354944
2024-05-29 14:06:16,12775239680
2024-05-29 14:06:18,12775612416
2024-05-29 14:06:20,12772900864
2024-05-29 14:06:22,12768710656
2024-05-29 14:06:24,12776005632
2024-05-29 14:06:26,12769267712
2024-05-29 14:06:28,12773953536
2024-05-29 14:06:30,12775997440
2024-05-29 14:06:32,12697198592
2024-05-29 14:06:34,12697862144
2024-05-29 14:06:36,12690169856
2024-05-29 14:06:38,12689408000
2024-05-29 14:06:40,12691775488
2024-05-29 14:06:42,12692750336
2024-05-29 14:06:44,12694827008
2024-05-29 14:06:46,12699123712
2024-05-29 14:06:48,12695429120
2024-05-29 14:06:50,12700131328
2024-05-29 14:06:52,12728631296
