"Time","sum (container_memory_working_set_bytes{id!=""/"",pod_name=~""^()()().*$"",kubernetes_io_hostname=~""^.*$""}) by (pod_name)"
2024-06-12 11:05:02,11367145472
2024-06-12 11:05:04,11365793792
2024-06-12 11:05:06,11362508800
2024-06-12 11:05:08,11361492992
2024-06-12 11:05:10,11365306368
2024-06-12 11:05:12,11369754624
2024-06-12 11:05:14,11375300608
2024-06-12 11:05:16,11377790976
2024-06-12 11:05:18,11382841344
2024-06-12 11:05:20,11389280256
2024-06-12 11:05:22,11393683456
2024-06-12 11:05:24,11395686400
2024-06-12 11:05:26,11456217088
2024-06-12 11:05:28,11463176192
2024-06-12 11:05:30,11482480640
2024-06-12 11:05:32,11488526336
2024-06-12 11:05:34,11495297024
2024-06-12 11:05:36,11576913920
2024-06-12 11:05:38,11744264192
2024-06-12 11:05:40,11813220352
2024-06-12 11:05:42,11843461120
2024-06-12 11:05:44,11982090240
2024-06-12 11:05:46,12123955200
2024-06-12 11:05:48,12143775744
2024-06-12 11:05:50,12151738368
2024-06-12 11:05:52,12163325952
2024-06-12 11:05:54,12169785344
2024-06-12 11:05:56,12279758848
2024-06-12 11:05:58,12279562240
2024-06-12 11:06:00,12323250176
2024-06-12 11:06:02,12352471040
2024-06-12 11:06:04,12407287808
2024-06-12 11:06:06,12428017664
2024-06-12 11:06:08,12428836864
2024-06-12 11:06:10,12430790656
2024-06-12 11:06:12,12436578304
2024-06-12 11:06:14,12450500608
2024-06-12 11:06:16,12454244352
2024-06-12 11:06:18,12468391936
2024-06-12 11:06:20,12473581568
2024-06-12 11:06:22,12476129280
2024-06-12 11:06:24,12485488640
2024-06-12 11:06:26,12485828608
2024-06-12 11:06:28,12475924480
2024-06-12 11:06:30,12482437120
2024-06-12 11:06:32,12488835072
2024-06-12 11:06:34,12485079040
2024-06-12 11:06:36,12489887744
2024-06-12 11:06:38,12497801216
2024-06-12 11:06:40,12501315584
2024-06-12 11:06:42,12503699456
2024-06-12 11:06:44,12501295104
2024-06-12 11:06:46,12502462464
2024-06-12 11:06:48,12507021312
2024-06-12 11:06:50,12498530304
2024-06-12 11:06:52,12504674304
2024-06-12 11:06:54,12504313856
2024-06-12 11:06:56,12505255936
2024-06-12 11:06:58,12501184512
2024-06-12 11:07:00,12504551424
2024-06-12 11:07:02,12505522176
2024-06-12 11:07:04,12499959808
2024-06-12 11:07:06,12501254144
2024-06-12 11:07:08,12506279936
2024-06-12 11:07:10,12516786176
2024-06-12 11:07:12,12517560320
2024-06-12 11:07:14,12521168896
2024-06-12 11:07:16,12525776896
2024-06-12 11:07:18,12545331200
2024-06-12 11:07:20,12543385600
2024-06-12 11:07:22,12538462208
2024-06-12 11:07:24,12532461568
2024-06-12 11:07:26,12538638336
2024-06-12 11:07:28,12545843200
2024-06-12 11:07:30,12546203648
2024-06-12 11:07:32,12545290240
2024-06-12 11:07:34,12545576960
2024-06-12 11:07:36,12546879488
2024-06-12 11:07:38,12555640832
2024-06-12 11:07:40,12557885440
2024-06-12 11:07:42,12553687040
2024-06-12 11:07:44,12556500992
2024-06-12 11:07:46,12567973888
2024-06-12 11:07:48,12579241984
2024-06-12 11:07:50,12584419328
2024-06-12 11:07:52,12583063552
2024-06-12 11:07:54,12586840064
2024-06-12 11:07:56,12596854784
2024-06-12 11:07:58,12612173824
2024-06-12 11:08:00,12610596864
2024-06-12 11:08:02,12609867776
2024-06-12 11:08:04,12613115904
2024-06-12 11:08:06,12622041088
2024-06-12 11:08:08,12639997952
2024-06-12 11:08:10,12644634624
2024-06-12 11:08:12,12652445696
2024-06-12 11:08:14,12653236224
2024-06-12 11:08:16,12661555200
2024-06-12 11:08:18,12664516608
2024-06-12 11:08:20,12660404224
2024-06-12 11:08:22,12669034496
2024-06-12 11:08:24,12674924544
2024-06-12 11:08:26,12683796480
2024-06-12 11:08:28,12684066816
2024-06-12 11:08:30,12683423744
2024-06-12 11:08:32,12689702912
2024-06-12 11:08:34,12692893696
2024-06-12 11:08:36,12704210944
2024-06-12 11:08:38,12705452032
2024-06-12 11:08:40,12702515200
2024-06-12 11:08:42,12704518144
2024-06-12 11:08:44,12707561472
2024-06-12 11:08:46,12709347328
2024-06-12 11:08:48,12718731264
2024-06-12 11:08:50,12721528832
2024-06-12 11:08:52,12723277824
2024-06-12 11:08:54,12731256832
2024-06-12 11:08:56,12735987712
2024-06-12 11:08:58,12742852608
2024-06-12 11:09:00,12751859712
2024-06-12 11:09:02,12752007168
2024-06-12 11:09:04,12750913536
2024-06-12 11:09:06,12756807680
2024-06-12 11:09:08,12764504064
2024-06-12 11:09:10,12759343104
2024-06-12 11:09:12,12769603584
2024-06-12 11:09:14,12772696064
2024-06-12 11:09:16,12777893888
2024-06-12 11:09:18,12789780480
2024-06-12 11:09:20,12784758784
2024-06-12 11:09:22,12785434624
2024-06-12 11:09:24,12803514368
2024-06-12 11:09:26,12800204800
2024-06-12 11:09:28,12801454080
2024-06-12 11:09:30,12804186112
2024-06-12 11:09:32,12813516800
2024-06-12 11:09:34,12810981376
2024-06-12 11:09:36,12572626944
2024-06-12 11:09:38,12315619328
2024-06-12 11:09:40,12312473600
2024-06-12 11:09:42,12323930112
2024-06-12 11:09:44,12322902016
2024-06-12 11:09:46,12321415168
2024-06-12 11:09:48,12309245952
2024-06-12 11:09:50,12311965696
2024-06-12 11:09:52,12322361344
2024-06-12 11:09:54,12335099904
2024-06-12 11:09:56,12326481920
2024-06-12 11:09:58,12324569088
2024-06-12 11:10:00,12324421632
2024-06-12 11:10:02,12323352576
2024-06-12 11:10:04,12332949504
2024-06-12 11:10:06,12339957760
2024-06-12 11:10:08,12356448256
2024-06-12 11:10:10,12357066752
2024-06-12 11:10:12,12353105920
2024-06-12 11:10:14,12346630144
2024-06-12 11:10:16,12341325824
2024-06-12 11:10:18,12335190016
2024-06-12 11:10:20,12334342144
2024-06-12 11:10:22,12337364992
2024-06-12 11:10:24,12319117312
2024-06-12 11:10:26,12253065216
2024-06-12 11:10:28,12241739776
2024-06-12 11:10:30,12225126400
2024-06-12 11:10:32,12226351104
2024-06-12 11:10:34,12218040320
2024-06-12 11:10:36,12162072576
2024-06-12 11:10:38,12057387008
2024-06-12 11:10:40,12026720256
2024-06-12 11:10:42,12017491968
2024-06-12 11:10:44,12021215232
2024-06-12 11:10:46,12025847808
2024-06-12 11:10:48,12032688128
2024-06-12 11:10:50,12039671808
2024-06-12 11:10:52,12048928768
2024-06-12 11:10:54,12061827072
2024-06-12 11:10:56,12054192128
2024-06-12 11:10:58,12063322112
2024-06-12 11:11:00,12067127296
2024-06-12 11:11:02,12065267712
2024-06-12 11:11:04,12063014912
2024-06-12 11:11:06,12074602496
2024-06-12 11:11:08,12098871296
2024-06-12 11:11:10,12101029888
2024-06-12 11:11:12,12127936512
2024-06-12 11:11:14,12128493568
2024-06-12 11:11:16,12125003776
2024-06-12 11:11:18,12124782592
2024-06-12 11:11:20,12123680768
2024-06-12 11:11:22,12125659136
2024-06-12 11:11:24,12131430400
2024-06-12 11:11:26,12125143040
2024-06-12 11:11:28,12122406912
2024-06-12 11:11:30,12126658560
2024-06-12 11:11:32,12133203968
2024-06-12 11:11:34,12137459712
2024-06-12 11:11:36,12145594368
2024-06-12 11:11:38,12153798656
2024-06-12 11:11:40,12158746624
2024-06-12 11:11:42,12163846144
2024-06-12 11:11:44,12161802240
2024-06-12 11:11:46,12162678784
2024-06-12 11:11:48,12145192960
2024-06-12 11:11:50,12140269568
2024-06-12 11:11:52,12144156672
2024-06-12 11:11:54,12130267136
2024-06-12 11:11:56,12127920128
2024-06-12 11:11:58,12115877888
2024-06-12 11:12:00,12110282752
2024-06-12 11:12:02,12113326080
2024-06-12 11:12:04,12116082688
2024-06-12 11:12:06,12118982656
2024-06-12 11:12:08,12117360640
2024-06-12 11:12:10,12125970432
2024-06-12 11:12:12,12132286464
2024-06-12 11:12:14,12127313920
2024-06-12 11:12:16,12126306304
2024-06-12 11:12:18,12124540928
2024-06-12 11:12:20,12125044736
2024-06-12 11:12:22,12124352512
2024-06-12 11:12:24,12100956160
2024-06-12 11:12:26,12092428288
2024-06-12 11:12:28,12096131072
2024-06-12 11:12:30,12095279104
2024-06-12 11:12:32,12099710976
2024-06-12 11:12:34,12105314304
2024-06-12 11:12:36,12102467584
2024-06-12 11:12:38,12130938880
2024-06-12 11:12:40,12122476544
2024-06-12 11:12:42,12136976384
2024-06-12 11:12:44,12141621248
2024-06-12 11:12:46,12155002880
2024-06-12 11:12:48,12157378560
2024-06-12 11:12:50,12168482816
2024-06-12 11:12:52,12183281664
2024-06-12 11:12:54,12198445056
2024-06-12 11:12:56,12217688064
2024-06-12 11:12:58,12259278848
2024-06-12 11:13:00,12271087616
2024-06-12 11:13:02,12277567488
2024-06-12 11:13:04,12258783232
2024-06-12 11:13:06,12272214016
2024-06-12 11:13:08,12255584256
2024-06-12 11:13:10,12252790784
2024-06-12 11:13:12,12247371776
2024-06-12 11:13:14,12235276288
2024-06-12 11:13:16,12228071424
2024-06-12 11:13:18,12230828032
2024-06-12 11:13:20,12201947136
2024-06-12 11:13:22,12195336192
2024-06-12 11:13:24,12180566016
2024-06-12 11:13:26,12175785984
2024-06-12 11:13:28,12176035840
2024-06-12 11:13:30,12172828672
2024-06-12 11:13:32,12166135808
2024-06-12 11:13:34,12173987840
2024-06-12 11:13:36,12148416512
2024-06-12 11:13:38,12158435328
2024-06-12 11:13:40,12155973632
2024-06-12 11:13:42,12153856000
2024-06-12 11:13:44,12159070208
2024-06-12 11:13:46,12160610304
2024-06-12 11:13:48,12162662400
2024-06-12 11:13:50,12163317760
2024-06-12 11:13:52,12166213632
2024-06-12 11:13:54,12175642624
2024-06-12 11:13:56,12177506304
2024-06-12 11:13:58,12181782528
2024-06-12 11:14:00,12187734016
2024-06-12 11:14:02,12196859904
2024-06-12 11:14:04,12193447936
2024-06-12 11:14:06,12199428096
2024-06-12 11:14:08,12206194688
2024-06-12 11:14:10,12222255104
2024-06-12 11:14:12,12229877760
2024-06-12 11:14:14,12226654208
2024-06-12 11:14:16,12229586944
2024-06-12 11:14:18,12237762560
2024-06-12 11:14:20,12243722240
2024-06-12 11:14:22,12249161728
2024-06-12 11:14:24,12247285760
2024-06-12 11:14:26,12243591168
2024-06-12 11:14:28,12243795968
2024-06-12 11:14:30,12208156672
2024-06-12 11:14:32,12206972928
2024-06-12 11:14:34,12200001536
2024-06-12 11:14:36,12176662528
2024-06-12 11:14:38,12179800064
2024-06-12 11:14:40,12179087360
2024-06-12 11:14:42,12165369856
2024-06-12 11:14:44,12153577472
2024-06-12 11:14:46,12145299456
2024-06-12 11:14:48,12142555136
2024-06-12 11:14:50,12143599616
2024-06-12 11:14:52,12145909760
2024-06-12 11:14:54,12139454464
2024-06-12 11:14:56,12137742336
2024-06-12 11:14:58,12147597312
2024-06-12 11:15:00,12213993472
2024-06-12 11:15:02,12212838400
2024-06-12 11:15:04,12214738944
2024-06-12 11:15:06,12218261504
2024-06-12 11:15:08,12217282560
2024-06-12 11:15:10,12218654720
2024-06-12 11:15:12,12234027008
2024-06-12 11:15:14,12234735616
2024-06-12 11:15:16,12235902976
2024-06-12 11:15:18,12244832256
2024-06-12 11:15:20,12242132992
2024-06-12 11:15:22,12241240064
2024-06-12 11:15:24,12241309696
2024-06-12 11:15:26,12241051648
2024-06-12 11:15:28,12241104896
2024-06-12 11:15:30,12244217856
2024-06-12 11:15:32,12244148224
2024-06-12 11:15:34,12244512768
2024-06-12 11:15:36,12244959232
2024-06-12 11:15:38,12241346560
2024-06-12 11:15:40,12259778560
2024-06-12 11:15:42,12264517632
2024-06-12 11:15:44,12260106240
2024-06-12 11:15:46,12261371904
2024-06-12 11:15:48,12261466112
2024-06-12 11:15:50,12260933632
2024-06-12 11:15:52,12262187008
2024-06-12 11:15:54,12261081088
2024-06-12 11:15:56,12264984576
2024-06-12 11:15:58,12266246144
2024-06-12 11:16:00,12268961792
2024-06-12 11:16:02,12267630592
2024-06-12 11:16:04,12272685056
2024-06-12 11:16:06,12271665152
2024-06-12 11:16:08,12269309952
2024-06-12 11:16:10,12272713728
2024-06-12 11:16:12,12275785728
2024-06-12 11:16:14,12274941952
2024-06-12 11:16:16,12270395392
2024-06-12 11:16:18,12270559232
2024-06-12 11:16:20,12275572736
2024-06-12 11:16:22,12267876352
2024-06-12 11:16:24,12265054208
2024-06-12 11:16:26,12271124480
2024-06-12 11:16:28,12272246784
2024-06-12 11:16:30,12264714240
2024-06-12 11:16:32,12260569088
2024-06-12 11:16:34,12243210240
2024-06-12 11:16:36,12244574208
2024-06-12 11:16:38,12231065600
2024-06-12 11:16:40,12228030464
2024-06-12 11:16:42,12226469888
2024-06-12 11:16:44,12228984832
2024-06-12 11:16:46,12231815168
2024-06-12 11:16:48,12230127616
2024-06-12 11:16:50,12230139904
2024-06-12 11:16:52,12228263936
2024-06-12 11:16:54,12228067328
2024-06-12 11:16:56,12225245184
2024-06-12 11:16:58,12222758912
2024-06-12 11:17:00,12235149312
2024-06-12 11:17:02,12236980224
2024-06-12 11:17:04,12239142912
2024-06-12 11:17:06,12239855616
2024-06-12 11:17:08,12248248320
2024-06-12 11:17:10,12250898432
2024-06-12 11:17:12,12251623424
2024-06-12 11:17:14,12218781696
2024-06-12 11:17:16,12221550592
2024-06-12 11:17:18,12221554688
2024-06-12 11:17:20,12222562304
2024-06-12 11:17:22,12227358720
2024-06-12 11:17:24,12224856064
2024-06-12 11:17:26,12223541248
2024-06-12 11:17:28,12231102464
2024-06-12 11:17:30,12228214784
2024-06-12 11:17:32,12230004736
2024-06-12 11:17:34,12232364032
2024-06-12 11:17:36,12226052096
2024-06-12 11:17:38,12234940416
2024-06-12 11:17:40,12237242368
2024-06-12 11:17:42,12236378112
2024-06-12 11:17:44,12242337792
2024-06-12 11:17:46,12240240640
2024-06-12 11:17:48,12240220160
2024-06-12 11:17:50,12246900736
2024-06-12 11:17:52,12247654400
2024-06-12 11:17:54,12246351872
2024-06-12 11:17:56,12251652096
2024-06-12 11:17:58,12248207360
2024-06-12 11:18:00,12256288768
2024-06-12 11:18:02,12257538048
2024-06-12 11:18:04,12259672064
2024-06-12 11:18:06,12265385984
2024-06-12 11:18:08,12272173056
2024-06-12 11:18:10,12274614272
2024-06-12 11:18:12,12280815616
2024-06-12 11:18:14,12287590400
2024-06-12 11:18:16,12284252160
2024-06-12 11:18:18,12289888256
2024-06-12 11:18:20,12297367552
2024-06-12 11:18:22,12303392768
2024-06-12 11:18:24,12301004800
2024-06-12 11:18:26,12303134720
2024-06-12 11:18:28,12308623360
2024-06-12 11:18:30,12306726912
2024-06-12 11:18:32,12304896000
2024-06-12 11:18:34,12302675968
2024-06-12 11:18:36,12306468864
2024-06-12 11:18:38,12307742720
2024-06-12 11:18:40,12306587648
2024-06-12 11:18:42,12314685440
2024-06-12 11:18:44,12316590080
2024-06-12 11:18:46,12319244288
2024-06-12 11:18:48,12330004480
2024-06-12 11:18:50,12333735936
2024-06-12 11:18:52,12336152576
2024-06-12 11:18:54,12336427008
2024-06-12 11:18:56,12336082944
2024-06-12 11:18:58,12331769856
2024-06-12 11:19:00,12340215808
2024-06-12 11:19:02,12343889920
2024-06-12 11:19:04,12353822720
2024-06-12 11:19:06,12361379840
2024-06-12 11:19:08,12361371648
2024-06-12 11:19:10,12379041792
2024-06-12 11:19:12,12383035392
2024-06-12 11:19:14,12388343808
2024-06-12 11:19:16,12388962304
2024-06-12 11:19:18,12392824832
2024-06-12 11:19:20,12385550336
2024-06-12 11:19:22,12381274112
2024-06-12 11:19:24,12379541504
2024-06-12 11:19:26,12379844608
2024-06-12 11:19:28,12380659712
2024-06-12 11:19:30,12387278848
2024-06-12 11:19:32,12388356096
2024-06-12 11:19:34,12397473792
2024-06-12 11:19:36,12395298816
2024-06-12 11:19:38,12394860544
2024-06-12 11:19:40,12396261376
2024-06-12 11:19:42,12402315264
2024-06-12 11:19:44,12405964800
2024-06-12 11:19:46,12401111040
2024-06-12 11:19:48,12382892032
2024-06-12 11:19:50,12386766848
2024-06-12 11:19:52,12344389632
2024-06-12 11:19:54,12343263232
2024-06-12 11:19:56,12345602048
2024-06-12 11:19:58,12327313408
2024-06-12 11:20:00,12308959232
2024-06-12 11:20:02,12296011776
2024-06-12 11:20:04,12322787328
2024-06-12 11:20:06,12331765760
2024-06-12 11:20:08,12370784256
2024-06-12 11:20:10,12384051200
2024-06-12 11:20:12,12393144320
2024-06-12 11:20:14,12372639744
2024-06-12 11:20:16,12359168000
2024-06-12 11:20:18,12343312384
2024-06-12 11:20:20,12296630272
2024-06-12 11:20:22,12209266688
2024-06-12 11:20:24,12129071104
2024-06-12 11:20:26,12129906688
2024-06-12 11:20:28,12117393408
2024-06-12 11:20:30,12106985472
2024-06-12 11:20:32,11863986176
2024-06-12 11:20:34,11861757952
2024-06-12 11:20:36,11687759872
2024-06-12 11:20:38,11544436736
2024-06-12 11:20:40,11422609408
2024-06-12 11:20:42,11406323712
2024-06-12 11:20:44,11403108352
2024-06-12 11:20:46,11402903552
2024-06-12 11:20:48,11406479360
2024-06-12 11:20:50,11415146496
2024-06-12 11:20:52,11417899008
2024-06-12 11:20:54,11404341248
2024-06-12 11:20:56,11405090816
2024-06-12 11:20:58,11428757504
2024-06-12 11:21:00,11434487808
2024-06-12 11:21:02,11438952448
2024-06-12 11:21:04,11441123328
2024-06-12 11:21:06,11440697344
2024-06-12 11:21:08,11443527680
2024-06-12 11:21:10,11442503680
