"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-05-29 11:16:24,804347
2024-05-29 11:16:26,792944
2024-05-29 11:16:28,827855
2024-05-29 11:16:30,827961
2024-05-29 11:16:32,828379
2024-05-29 11:16:34,843778
2024-05-29 11:16:36,843345
2024-05-29 11:16:38,843603
2024-05-29 11:16:40,856293
2024-05-29 11:16:42,859376
2024-05-29 11:16:44,860590
2024-05-29 11:16:46,871624
2024-05-29 11:16:48,872288
2024-05-29 11:16:50,873210
2024-05-29 11:16:52,873765
2024-05-29 11:16:54,877958
2024-05-29 11:16:56,903720
2024-05-29 11:16:58,904019
2024-05-29 11:17:00,903571
2024-05-29 11:17:02,905952
2024-05-29 11:17:04,906461
2024-05-29 11:17:06,920409
2024-05-29 11:17:08,930632
2024-05-29 11:17:10,934882
2024-05-29 11:17:12,935248
2024-05-29 11:17:14,935053
2024-05-29 11:17:16,935254
2024-05-29 11:17:18,934688
2024-05-29 11:17:20,943442
2024-05-29 11:17:22,963603
2024-05-29 11:17:24,964925
2024-05-29 11:17:26,964561
2024-05-29 11:17:28,959406
2024-05-29 11:17:30,967979
2024-05-29 11:17:32,968547
2024-05-29 11:17:34,977927
2024-05-29 11:17:36,978475
2024-05-29 11:17:38,972519
2024-05-29 11:17:40,977475
2024-05-29 11:17:42,998620
2024-05-29 11:17:44,999054
2024-05-29 11:17:46,1007491
2024-05-29 11:17:48,1010430
2024-05-29 11:17:50,1007596
2024-05-29 11:17:52,1014104
2024-05-29 11:17:54,1014548
2024-05-29 11:17:56,1016021
2024-05-29 11:17:58,1029519
2024-05-29 11:18:00,1039550
2024-05-29 11:18:02,1042479
2024-05-29 11:18:04,1042757
2024-05-29 11:18:06,1042947
2024-05-29 11:18:08,1043133
2024-05-29 11:18:10,1045817
2024-05-29 11:18:12,1046321
2024-05-29 11:18:14,1037161
2024-05-29 11:18:16,1071115
2024-05-29 11:18:18,1071968
2024-05-29 11:18:20,1066013
2024-05-29 11:18:22,1074664
2024-05-29 11:18:24,1071556
2024-05-29 11:18:26,1073245
2024-05-29 11:18:28,1087160
2024-05-29 11:18:30,1086093
2024-05-29 11:18:32,1094167
2024-05-29 11:18:34,1093239
2024-05-29 11:18:36,1094053
2024-05-29 11:18:38,1096785
2024-05-29 11:18:40,1097076
2024-05-29 11:18:42,1097568
2024-05-29 11:18:44,1080007
2024-05-29 11:18:46,1082049
2024-05-29 11:18:48,1124980
2024-05-29 11:18:50,1124682
2024-05-29 11:18:52,1124744
2024-05-29 11:18:54,1124405
2024-05-29 11:18:56,1126347
2024-05-29 11:18:58,1134790
2024-05-29 11:19:00,1140154
2024-05-29 11:19:02,1138584
2024-05-29 11:19:04,1136950
2024-05-29 11:19:06,1142592
2024-05-29 11:19:08,1143505
2024-05-29 11:19:10,1130008
2024-05-29 11:19:12,1154481
2024-05-29 11:19:14,1155898
2024-05-29 11:19:16,1132415
2024-05-29 11:19:18,1127302
2024-05-29 11:19:20,1163146
2024-05-29 11:19:22,1164146
2024-05-29 11:19:24,1163564
2024-05-29 11:19:26,1165568
2024-05-29 11:19:28,1178088
2024-05-29 11:19:30,1178194
2024-05-29 11:19:32,1179621
2024-05-29 11:19:34,1186765
2024-05-29 11:19:36,1186080
2024-05-29 11:19:38,1189703
2024-05-29 11:19:40,1189719
2024-05-29 11:19:42,1190329
2024-05-29 11:19:44,1198235
2024-05-29 11:19:46,1198512
2024-05-29 11:19:48,1197833
2024-05-29 11:19:50,1175157
2024-05-29 11:19:52,1170069
2024-05-29 11:19:54,1188362
2024-05-29 11:19:56,1217890
2024-05-29 11:19:58,1219398
2024-05-29 11:20:00,1223797
2024-05-29 11:20:02,1223608
2024-05-29 11:20:04,1224465
2024-05-29 11:20:06,1224821
2024-05-29 11:20:08,1225393
2024-05-29 11:20:10,1230550
2024-05-29 11:20:12,1241170
2024-05-29 11:20:14,1242413
2024-05-29 11:20:16,1243254
2024-05-29 11:20:18,1243457
2024-05-29 11:20:20,1243494
2024-05-29 11:20:22,1247340
2024-05-29 11:20:24,1246670
2024-05-29 11:20:26,1244319
2024-05-29 11:20:28,1249820
2024-05-29 11:20:30,1253753
2024-05-29 11:20:32,1254100
2024-05-29 11:20:34,1253239
2024-05-29 11:20:36,1255290
2024-05-29 11:20:38,1228280
2024-05-29 11:20:40,1229072
2024-05-29 11:20:42,1268098
2024-05-29 11:20:44,1267572
2024-05-29 11:20:46,1268044
2024-05-29 11:20:48,1268089
2024-05-29 11:20:50,1268889
2024-05-29 11:20:52,1271031
2024-05-29 11:20:54,1271669
2024-05-29 11:20:56,1278511
2024-05-29 11:20:58,1248084
2024-05-29 11:21:00,1284163
2024-05-29 11:21:02,1283134
2024-05-29 11:21:04,1283997
2024-05-29 11:21:06,1284774
2024-05-29 11:21:08,1280494
2024-05-29 11:21:10,1268289
2024-05-29 11:21:12,1298052
2024-05-29 11:21:14,1297233
2024-05-29 11:21:16,1298582
2024-05-29 11:21:18,1298800
2024-05-29 11:21:20,1299418
2024-05-29 11:21:22,1299570
2024-05-29 11:21:24,1300166
2024-05-29 11:21:26,1300583
2024-05-29 11:21:28,1307083
2024-05-29 11:21:30,1307050
2024-05-29 11:21:32,1307074
2024-05-29 11:21:34,1307197
2024-05-29 11:21:36,1307445
2024-05-29 11:21:38,1304187
2024-05-29 11:21:40,1308395
2024-05-29 11:21:42,1316949
2024-05-29 11:21:44,1317317
2024-05-29 11:21:46,1284196
2024-05-29 11:21:48,1318375
2024-05-29 11:21:50,1317713
2024-05-29 11:21:52,1318652
2024-05-29 11:21:54,1319016
2024-05-29 11:21:56,1324058
2024-05-29 11:21:58,1323752
2024-05-29 11:22:00,1322768
2024-05-29 11:22:02,1322886
2024-05-29 11:22:04,1293166
2024-05-29 11:22:06,1326231
2024-05-29 11:22:08,1328450
2024-05-29 11:22:10,1321518
2024-05-29 11:22:12,1323813
2024-05-29 11:22:14,1330777
2024-05-29 11:22:16,1331204
2024-05-29 11:22:18,1330053
2024-05-29 11:22:20,1334874
2024-05-29 11:22:22,1336975
2024-05-29 11:22:24,1333826
2024-05-29 11:22:26,1331154
2024-05-29 11:22:28,1337380
2024-05-29 11:22:30,1332220
2024-05-29 11:22:32,1338482
2024-05-29 11:22:34,1341520
2024-05-29 11:22:36,1341476
2024-05-29 11:22:38,1341470
2024-05-29 11:22:40,1340931
2024-05-29 11:22:42,1338497
2024-05-29 11:22:44,1341513
2024-05-29 11:22:46,1344387
2024-05-29 11:22:48,1344543
2024-05-29 11:22:50,1346712
2024-05-29 11:22:52,1346610
2024-05-29 11:22:54,1346688
2024-05-29 11:22:56,1346513
2024-05-29 11:22:58,1346648
2024-05-29 11:23:00,1349598
2024-05-29 11:23:02,1342624
2024-05-29 11:23:04,1344525
2024-05-29 11:23:06,1350689
2024-05-29 11:23:08,1350781
2024-05-29 11:23:10,1350686
2024-05-29 11:23:12,1349869
2024-05-29 11:23:14,1349670
2024-05-29 11:23:16,1351312
2024-05-29 11:23:18,1350319
2024-05-29 11:23:20,1350432
2024-05-29 11:23:22,1351716
2024-05-29 11:23:24,1345880
2024-05-29 11:23:26,1351520
2024-05-29 11:23:28,1314141
2024-05-29 11:23:30,1352919
2024-05-29 11:23:32,1350812
2024-05-29 11:23:34,1351885
2024-05-29 11:23:36,1349118
2024-05-29 11:23:38,1351251
2024-05-29 11:23:40,1350909
2024-05-29 11:23:42,1351473
2024-05-29 11:23:44,1351473
2024-05-29 11:23:46,1352244
2024-05-29 11:23:48,1354934
2024-05-29 11:23:50,1354265
2024-05-29 11:23:52,1355088
2024-05-29 11:23:54,1354758
2024-05-29 11:23:56,1354459
2024-05-29 11:23:58,1355013
2024-05-29 11:24:00,1324066
2024-05-29 11:24:02,1359881
2024-05-29 11:24:04,1360825
2024-05-29 11:24:06,1358709
2024-05-29 11:24:08,1358736
2024-05-29 11:24:10,1361050
2024-05-29 11:24:12,1361016
2024-05-29 11:24:14,1347417
2024-05-29 11:24:16,1361354
2024-05-29 11:24:18,1330315
2024-05-29 11:24:20,1358747
2024-05-29 11:24:22,1361758
2024-05-29 11:24:24,1361756
2024-05-29 11:24:26,1361570
2024-05-29 11:24:28,1361534
2024-05-29 11:24:30,1360161
2024-05-29 11:24:32,1360812
2024-05-29 11:24:34,1325936
2024-05-29 11:24:36,1360690
2024-05-29 11:24:38,1357406
2024-05-29 11:24:40,1358747
2024-05-29 11:24:42,1360271
2024-05-29 11:24:44,1359368
2024-05-29 11:24:46,1359452
2024-05-29 11:24:48,1360472
2024-05-29 11:24:50,1359385
2024-05-29 11:24:52,1361344
2024-05-29 11:24:54,1362341
2024-05-29 11:24:56,1362249
2024-05-29 11:24:58,1362165
2024-05-29 11:25:00,1355973
2024-05-29 11:25:02,1353728
2024-05-29 11:25:04,1329224
2024-05-29 11:25:06,1362173
2024-05-29 11:25:08,1358330
2024-05-29 11:25:10,1360448
2024-05-29 11:25:12,1363238
2024-05-29 11:25:14,1362892
2024-05-29 11:25:16,1363218
2024-05-29 11:25:18,1363927
2024-05-29 11:25:20,1356741
2024-05-29 11:25:22,1329499
2024-05-29 11:25:24,1362804
2024-05-29 11:25:26,1363775
2024-05-29 11:25:28,1363679
2024-05-29 11:25:30,1363539
2024-05-29 11:25:32,1363783
2024-05-29 11:25:34,1364746
2024-05-29 11:25:36,1364830
2024-05-29 11:25:38,1364445
2024-05-29 11:25:40,1364387
2024-05-29 11:25:42,1331363
2024-05-29 11:25:44,1363915
2024-05-29 11:25:46,1362829
2024-05-29 11:25:48,1363517
2024-05-29 11:25:50,1363462
2024-05-29 11:25:52,1363707
2024-05-29 11:25:54,1364076
2024-05-29 11:25:56,1363715
2024-05-29 11:25:58,1362918
2024-05-29 11:26:00,1364561
2024-05-29 11:26:02,1362747
2024-05-29 11:26:04,1364595
2024-05-29 11:26:06,1364484
2024-05-29 11:26:08,1364661
2024-05-29 11:26:10,1332064
2024-05-29 11:26:12,1366375
2024-05-29 11:26:14,1366765
2024-05-29 11:26:16,1364641
2024-05-29 11:26:18,1366181
2024-05-29 11:26:20,1360692
2024-05-29 11:26:22,1365200
2024-05-29 11:26:24,1358952
2024-05-29 11:26:26,1366684
2024-05-29 11:26:28,1334024
2024-05-29 11:26:30,1368249
2024-05-29 11:26:32,1368002
2024-05-29 11:26:34,1368234
2024-05-29 11:26:36,1367558
2024-05-29 11:26:38,1367783
2024-05-29 11:26:40,1366629
2024-05-29 11:26:42,1364323
2024-05-29 11:26:44,1367482
2024-05-29 11:26:46,1368163
2024-05-29 11:26:48,1337550
2024-05-29 11:26:50,1365132
2024-05-29 11:26:52,1367630
2024-05-29 11:26:54,1367359
2024-05-29 11:26:56,1368530
2024-05-29 11:26:58,1368482
2024-05-29 11:27:00,1368214
2024-05-29 11:27:02,1367065
2024-05-29 11:27:04,1367883
2024-05-29 11:27:06,1367384
2024-05-29 11:27:08,1365931
2024-05-29 11:27:10,1362305
2024-05-29 11:27:12,1368684
