"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-05-31 12:12:55,1022883
2024-05-31 12:13:00,1018154
2024-05-31 12:13:05,1002416
2024-05-31 12:13:10,1026394
2024-05-31 12:13:15,1026438
2024-05-31 12:13:20,1024747
2024-05-31 12:13:25,1019888
2024-05-31 12:13:30,1023591
2024-05-31 12:13:35,1024341
2024-05-31 12:13:40,1022552
2024-05-31 12:13:45,1022266
2024-05-31 12:13:50,1021534
2024-05-31 12:13:55,1000270
2024-05-31 12:14:00,1023186
2024-05-31 12:14:05,1023255
2024-05-31 12:14:10,1002227
2024-05-31 12:14:15,1026620
2024-05-31 12:14:20,1026564
2024-05-31 12:14:25,1006992
2024-05-31 12:14:30,1002278
2024-05-31 12:14:35,976016
2024-05-31 12:14:40,969353
2024-05-31 12:14:45,960485
2024-05-31 12:14:50,935673
2024-05-31 12:14:55,913777
2024-05-31 12:15:00,901098
2024-05-31 12:15:05,866298
2024-05-31 12:15:10,863176
2024-05-31 12:15:15,828385
2024-05-31 12:15:20,809856
2024-05-31 12:15:25,805980
2024-05-31 12:15:30,798525
2024-05-31 12:15:35,764257
2024-05-31 12:15:40,758860
2024-05-31 12:15:45,742542
2024-05-31 12:15:50,723712
2024-05-31 12:15:55,701405
2024-05-31 12:16:00,684999
2024-05-31 12:16:05,679439
2024-05-31 12:16:10,642318
2024-05-31 12:16:15,635356
2024-05-31 12:16:20,607465
2024-05-31 12:16:25,585412
2024-05-31 12:16:30,579234
2024-05-31 12:16:35,574741
2024-05-31 12:16:40,547374
2024-05-31 12:16:45,515479
2024-05-31 12:16:50,516379
2024-05-31 12:16:55,459416
2024-05-31 12:17:00,466495
2024-05-31 12:17:05,458243
2024-05-31 12:17:10,435646
2024-05-31 12:17:15,416355
2024-05-31 12:17:20,409731
2024-05-31 12:17:25,353476
2024-05-31 12:17:30,353645
2024-05-31 12:17:35,339591
2024-05-31 12:17:40,335635
2024-05-31 12:17:45,301517
2024-05-31 12:17:50,294651
2024-05-31 12:17:55,259041
2024-05-31 12:18:00,257249
2024-05-31 12:18:05,245862
2024-05-31 12:18:10,204958
2024-05-31 12:18:15,200694
2024-05-31 12:18:20,186932
2024-05-31 12:18:25,155073
2024-05-31 12:18:30,152496
2024-05-31 12:18:35,147651
2024-05-31 12:18:40,98700
2024-05-31 12:18:45,96025
2024-05-31 12:18:50,93615
2024-05-31 12:18:55,41936
2024-05-31 12:19:00,37862
2024-05-31 12:19:05,35537
2024-05-31 12:19:10,29707
2024-05-31 12:19:15,11615
2024-05-31 12:19:20,11610
2024-05-31 12:19:25,11594
2024-05-31 12:19:30,11626
2024-05-31 12:19:35,11620
2024-05-31 12:19:40,11596
2024-05-31 12:19:45,11572
2024-05-31 12:19:50,11323
2024-05-31 12:19:55,11496
2024-05-31 12:20:00,11515
2024-05-31 12:20:05,11525
2024-05-31 12:20:10,11531
