i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
2819,10967,12254625792,7093,20295,15880,29372,1476,667785,43870.0,,1305,138363,15516,5870.0,4972,951797,0.0193,0.0737,0.0246,0.18,0.0104,0.181,0.177,,0.0326,0.0529,0.0751,0.00733,0.0141,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
2807,10967,12256784384,7177,20295,15880,29372,1476,667785,43870.0,,1305,138363,15516,5870.0,4995,951903,0.0193,0.0722,0.0246,0.186,0.0104,0.181,0.183,,0.0326,0.0529,0.0751,0.00733,0.0141,0.0715,0,,0,0,0,0,0.0,0,0,0,0,0,0
2781,11304,12256886784,7177,20295,15942,29372,1476,667785,43865.0,,1305,138363,15516,5879.0,4995,951969,0.0193,0.0743,0.0246,0.187,0.0104,0.181,0.177,,0.0316,0.0535,0.0751,0.00733,0.0141,0.0713,0,,0,0,0,0,0.0,0,0,0,0,0,0
2781,11304,12257660928,7177,20295,15942,29372,1467,666487,42486.0,,1305,138363,15516,5850.0,4995,949254,0.0193,0.0743,0.0246,0.187,0.0104,0.174,0.182,,0.033,0.0535,0.0751,0.00733,0.0141,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
2826,11304,12258836480,7177,19641,15942,29372,1467,666487,43497.0,,1305,138387,15527,5850.0,4938,949590,0.0193,0.0743,0.0246,0.187,0.01,0.18,0.182,,0.033,0.0535,0.0725,0.00733,0.0142,0.0714,0,,0,0,0,0,0.0,0,0,0,0,0,0
2808,11304,12251463680,7084,19380,15209,29372,1467,666487,43497.0,,1308,138387,15527,5850.0,4938,948506,0.019,0.0743,0.0243,0.187,0.00995,0.18,0.182,,0.033,0.0533,0.0745,0.00733,0.0142,0.0715,0,,0,0,0,0,0.0,0,0,0,0,0,0
2801,11075,12253147136,7084,20254,15314,29372,1467,666487,43497.0,,1308,138387,15527,5850.0,4938,949485,0.0192,0.0743,0.0235,0.187,0.0103,0.18,0.182,,0.0327,0.0533,0.0745,0.00732,0.0136,0.0714,0,,0,0,0,0,0.0,0,0,0,0,0,0
2814,11075,12251324416,7084,20254,15772,27422,1461,664443,43497.0,,1257,138387,15527,5850.0,4961,945917,0.0192,0.0756,0.0246,0.187,0.0103,0.18,0.182,,0.0327,0.0533,0.0745,0.00732,0.014,0.0717,0,,0,0,0,0,0.0,0,0,0,0,0,0
2814,11075,12250345472,7084,20254,15772,28187,1461,664443,43497.0,,1296,138042,15527,5850.0,4961,946376,0.0192,0.0756,0.0246,0.187,0.0103,0.18,0.182,,0.0327,0.0533,0.0745,0.00732,0.014,0.0717,0,,0,0,0,0,0.0,0,0,0,0,0,0
2767,11075,12252069888,6866,20254,15772,29107,1461,662451,41619.0,,1296,138042,15390,5601.0,4961,942820,0.0192,0.0745,0.0246,0.187,0.0103,0.18,0.182,,0.0329,0.0538,0.0745,0.00732,0.014,0.0717,0,,0,0,0,0,0.0,0,0,0,0,0,0
2805,11327,12255100928,7073,20254,15272,29107,1459,662451,43197.0,,1296,138042,15390,5791.0,4961,944294,0.0192,0.0745,0.0246,0.186,0.0103,0.18,0.18,,0.0329,0.0534,0.0745,0.00732,0.014,0.0714,0,,0,0,0,0,0.0,0,0,0,0,0,0
2846,11327,12251394048,7073,20254,15796,29107,1459,662451,42871.0,,1296,138042,15390,5791.0,4961,944492,0.0192,0.0745,0.0246,0.18,0.0103,0.18,0.18,,0.0329,0.0534,0.0737,0.00732,0.014,0.0708,0,,0,0,0,0,0.0,0,0,0,0,0,0
2851,11327,12253577216,7073,20254,15796,29107,1459,659472,42871.0,,1298,133332,15330,5791.0,4863,936646,0.0192,0.0759,0.0246,0.187,0.0103,0.18,0.18,,0.0329,0.0534,0.0737,0.00732,0.0136,0.0715,0,,0,0,0,0,0.0,0,0,0,0,0,0
2840,10763,12254932992,7073,19923,15796,29107,1449,659472,42871.0,,1298,137340,15330,5791.0,4863,940314,0.0192,0.0759,0.0239,0.187,0.0102,0.18,0.18,,0.0324,0.0534,0.0737,0.00733,0.014,0.0714,0,,0,0,0,0,0.0,0,0,0,0,0,0
2804,11034,12251156480,7073,19923,14593,29107,1449,659472,42871.0,,1298,129578,15330,5791.0,4721,931206,0.019,0.0759,0.0239,0.187,0.0102,0.18,0.18,,0.0324,0.0534,0.0711,0.00724,0.014,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
2793,11034,12243521536,7099,19923,14694,29028,1449,659472,42871.0,,1298,134499,15330,5791.0,4689,936144,0.019,0.0759,0.0241,0.187,0.00984,0.18,0.179,,0.0326,0.0534,0.0732,0.00724,0.0137,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
2770,11034,12247797760,7099,19923,15242,28751,1405,655370,42871.0,,1270,134499,15330,5777.0,4657,932193,0.0192,0.0759,0.0241,0.187,0.0101,0.18,0.179,,0.0326,0.0534,0.0732,0.00724,0.0137,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
2822,11306,12249477120,7009,19923,15242,28751,1405,655370,42871.0,,1270,134499,15003,5777.0,4885,932003,0.0192,0.0719,0.0241,0.186,0.0101,0.18,0.179,,0.0326,0.0526,0.0715,0.00724,0.0137,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
2821,11306,12246814720,7009,19923,15242,28751,1405,649122,42407.0,,1270,134499,14934,5653.0,4885,925098,0.0192,0.0744,0.0241,0.186,0.0101,0.179,0.176,,0.0326,0.0507,0.0715,0.00724,0.0137,0.0705,0,,0,0,0,0,0.0,0,0,0,0,0,0
2807,11073,12252176384,7009,19923,15242,28751,1404,649122,41677.0,,1270,134499,14934,5653.0,4778,924261,0.0192,0.0744,0.0241,0.186,0.00977,0.179,0.176,,0.0309,0.0534,0.0715,0.00724,0.0137,0.0705,0,,0,0,0,0,0.0,0,0,0,0,0,0
2826,11073,12252839936,7009,19529,15242,28751,1404,649122,41677.0,,1232,134499,14934,5653.0,4778,923829,0.0192,0.0744,0.0241,0.187,0.00977,0.179,0.176,,0.0311,0.0534,0.0715,0.00724,0.0137,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
2826,11394,12255735808,7009,19528,15455,28751,1404,649122,41677.0,,1285,134499,14934,5653.0,4778,924095,0.0192,0.0769,0.0241,0.187,0.00977,0.179,0.175,,0.032,0.0534,0.0715,0.00717,0.0137,0.0708,0,,0,0,0,0,0.0,0,0,0,0,0,0
2812,11050,12251754496,7009,19528,15455,28452,1404,649122,41677.0,,1285,133786,14934,5642.0,4778,923072,0.0193,0.0769,0.0234,0.187,0.00977,0.18,0.175,,0.032,0.0534,0.0715,0.00722,0.0137,0.0708,0,,0,0,0,0,0.0,0,0,0,0,0,0
2808,11050,12252770304,7050,19528,15455,28414,1317,643723,41677.0,,1228,133786,14934,5642.0,4818,917571,0.0195,0.0769,0.0238,0.187,0.00981,0.18,0.175,,0.0327,0.0534,0.0715,0.00722,0.0136,0.0709,0,,0,0,0,0,0.0,0,0,0,0,0,0
2802,11235,12254027776,7050,19528,14619,28414,1364,638495,41677.0,,1265,126770,14934,5642.0,4818,904576,0.0195,0.0769,0.0238,0.187,0.00981,0.179,0.172,,0.0327,0.0534,0.0694,0.00722,0.0136,0.0703,0,,0,0,0,0,0.0,0,0,0,0,0,0
2818,11434,12251623424,7050,19528,14720,28414,1364,638495,41320.0,,1265,130970,14720,5642.0,4818,908306,0.0195,0.0769,0.0238,0.187,0.00981,0.179,0.172,,0.0327,0.0534,0.0694,0.00722,0.0136,0.0703,0,,0,0,0,0,0.0,0,0,0,0,0,0
2818,11145,12253831168,7050,19528,15149,28414,1364,638495,41320.0,,1265,130970,14607,5554.0,4784,908500,0.0195,0.0777,0.0238,0.188,0.00969,0.179,0.172,,0.0327,0.0534,0.0694,0.00722,0.0136,0.0704,0,,0,0,0,0,0.0,0,0,0,0,0,0
2808,11145,12248813568,7050,19528,15149,28414,1360,638495,40682.0,,1265,130970,14607,5554.0,4784,907857,0.0195,0.0777,0.0238,0.188,0.00969,0.179,0.172,,0.0327,0.0518,0.0694,0.00722,0.0136,0.0703,0,,0,0,0,0,0.0,0,0,0,0,0,0
2808,11145,12247777280,6774,19278,15149,28090,1360,638495,40682.0,,1265,130970,14607,5554.0,4784,907008,0.0195,0.0792,0.0238,0.188,0.00969,0.179,0.172,,0.0328,0.0537,0.0694,0.00722,0.0136,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
2803,11204,12242468864,6821,19278,14683,28090,1360,638495,40682.0,,1269,130970,14607,5554.0,4784,906592,0.0196,0.0792,0.0238,0.188,0.00969,0.178,0.166,,0.0329,0.0537,0.0694,0.00723,0.0135,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
2828,11204,12241772544,7034,19214,14582,27995,1360,627657,40682.0,,1269,130970,14607,5524.0,4781,895675,0.0196,0.0792,0.0238,0.188,0.00964,0.178,0.165,,0.0329,0.0537,0.0694,0.00723,0.0135,0.0699,0,,0,0,0,0,0.0,0,0,0,0,0,0
2827,11204,12244193280,6823,19214,15104,27995,1360,627657,40311.0,,1269,126461,14551,5524.0,4768,891037,0.0197,0.0792,0.0238,0.181,0.00964,0.178,0.17,,0.0329,0.0537,0.0694,0.00723,0.0135,0.0699,0,,0,0,0,0,0.0,0,0,0,0,0,0
2800,11204,12244049920,6776,19214,15104,27995,1344,622828,40311.0,,1218,130146,13652,5465.0,4768,888822,0.0197,0.0792,0.0238,0.188,0.00964,0.178,0.167,,0.0329,0.0537,0.0678,0.00723,0.0136,0.0701,0,,0,0,0,0,0.0,0,0,0,0,0,0
2824,11375,12241059840,7064,19214,15051,27995,1344,622828,39321.0,,1227,127067,14164,5465.0,4768,885508,0.0197,0.0792,0.0238,0.188,0.00922,0.178,0.167,,0.0329,0.0537,0.0654,0.00723,0.0136,0.0698,0,,0,0,0,0,0.0,0,0,0,0,0,0
2805,11262,12248408064,7064,19214,15051,26545,1344,622828,39321.0,,1264,127067,14164,5465.0,4768,884095,0.0197,0.0802,0.0238,0.188,0.00952,0.178,0.167,,0.0329,0.0537,0.0674,0.00723,0.0136,0.0702,0,,0,0,0,0,0.0,0,0,0,0,0,0
2798,11262,12243456000,7064,19214,15051,26729,1344,622828,39321.0,,1264,127067,14164,5465.0,4768,884280,0.0197,0.0818,0.0238,0.188,0.00952,0.171,0.167,,0.0334,0.0537,0.0674,0.00723,0.0132,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2832,11262,12239650816,7064,18960,15051,27558,1344,622828,39169.0,,1264,127067,14164,5464.0,4768,884703,0.0197,0.0818,0.0238,0.188,0.00952,0.177,0.167,,0.0336,0.052,0.0674,0.00723,0.0136,0.0701,0,,0,0,0,0,0.0,0,0,0,0,0,0
2810,11262,12235055104,7064,18960,15051,27558,1344,622828,39169.0,,1273,127067,14164,5464.0,4626,884569,0.0198,0.0818,0.0238,0.188,0.00952,0.177,0.164,,0.0336,0.0542,0.0674,0.00723,0.0136,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
2810,11238,12237254656,6939,18960,15175,27558,1344,610232,39169.0,,1273,127067,14154,5464.0,4594,871930,0.0198,0.0818,0.024,0.188,0.00952,0.177,0.164,,0.0336,0.0542,0.0674,0.00728,0.0136,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
2810,11238,12239970304,7166,18960,15073,27558,1335,610232,39169.0,,1273,127067,14154,5464.0,4804,872256,0.0198,0.0818,0.023,0.188,0.00957,0.177,0.158,,0.0336,0.0542,0.0674,0.00728,0.0136,0.0695,0,,0,0,0,0,0.0,0,0,0,0,0,0
2814,11238,12237017088,7166,18960,15073,27558,1335,610232,38205.0,,1273,122773,14154,5408.0,4804,866941,0.02,0.0818,0.0238,0.189,0.00957,0.177,0.163,,0.0336,0.0526,0.0658,0.00728,0.0137,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2743,11238,12229992448,6942,18960,15073,27558,1335,610232,38205.0,,1273,126735,14154,5408.0,4804,870679,0.02,0.0831,0.0238,0.188,0.00957,0.177,0.163,,0.0341,0.0545,0.0656,0.00728,0.0137,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
2731,11268,12230025216,7204,18960,15073,27558,1335,610232,37933.0,,1267,119933,13922,5408.0,4810,863635,0.02,0.0831,0.0238,0.188,0.00942,0.177,0.163,,0.0341,0.0545,0.0656,0.00728,0.0137,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
2751,11101,12229128192,7204,18746,15073,27558,1335,610232,37933.0,,1267,124072,13922,5388.0,4810,867540,0.02,0.0805,0.0238,0.188,0.00942,0.171,0.159,,0.0341,0.0545,0.0656,0.00728,0.0137,0.0689,0,,0,0,0,0,0.0,0,0,0,0,0,0
2763,11101,12232605696,7204,18746,14938,26957,1308,607357,37933.0,,1267,124072,13897,5388.0,4810,863877,0.02,0.0847,0.0238,0.188,0.00935,0.17,0.159,,0.0341,0.0545,0.0656,0.00728,0.0133,0.0692,0,,0,0,0,0,0.0,0,0,0,0,0,0
2751,11101,12233973760,7204,18746,14938,26957,1301,607357,37933.0,,1229,124072,13897,5388.0,4810,863832,0.0202,0.0847,0.0238,0.188,0.00935,0.176,0.159,,0.0341,0.0548,0.0656,0.00728,0.0137,0.0698,0,,0,0,0,0,0.0,0,0,0,0,0,0
2802,11101,12238864384,7204,18746,14481,26957,1301,595247,37933.0,,1221,124072,13897,5388.0,4810,851256,0.0202,0.0847,0.0238,0.188,0.00935,0.176,0.159,,0.0341,0.0548,0.0656,0.00728,0.0137,0.0698,0,,0,0,0,0,0.0,0,0,0,0,0,0
2806,11257,12240384000,7209,18746,14809,26957,1301,595247,37457.0,,1257,124072,13897,5388.0,4657,850996,0.0202,0.0863,0.023,0.188,0.00902,0.176,0.158,,0.0341,0.0548,0.065,0.00708,0.0137,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2739,11361,12231827456,7209,18746,14809,26957,1301,595247,37457.0,,1257,123581,13897,5370.0,4624,850455,0.0202,0.0863,0.0237,0.188,0.00932,0.176,0.158,,0.0344,0.0548,0.0646,0.00734,0.0133,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2752,11361,12234825728,7214,18746,14809,26957,1301,595247,37457.0,,1272,123581,13897,5370.0,4796,850646,0.0202,0.0863,0.0239,0.189,0.00932,0.176,0.158,,0.0334,0.0548,0.0646,0.00734,0.0132,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2740,11361,12238528512,7214,18689,14809,26957,1287,595247,36290.0,,1272,123581,13570,5341.0,4839,849096,0.0202,0.0863,0.0239,0.189,0.00932,0.176,0.158,,0.0342,0.0552,0.0646,0.00734,0.0137,0.0698,0,,0,0,0,0,0.0,0,0,0,0,0,0
2719,11031,12228554752,7214,17728,14180,26851,1287,590728,37027.0,,1272,120950,13570,5341.0,4839,840985,0.0202,0.0863,0.0239,0.189,0.00932,0.176,0.156,,0.0342,0.0553,0.0646,0.00734,0.0137,0.0696,0,,0,0,0,0,0.0,0,0,0,0,0,0
2719,11031,12225503232,7214,18363,14271,26011,1287,590728,36268.0,,1272,120950,13119,5341.0,4839,839662,0.0202,0.0871,0.0239,0.189,0.00924,0.176,0.156,,0.0342,0.0553,0.0646,0.00734,0.0137,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
2576,11031,12224610304,7214,18363,14689,26749,1287,549363,36268.0,,1271,120950,13447,5341.0,4839,799781,0.0202,0.0871,0.0239,0.189,0.00924,0.175,0.156,,0.0337,0.0553,0.0646,0.00734,0.0136,0.0695,0,,0,0,0,0,0.0,0,0,0,0,0,0
2536,11031,12222885888,7234,18363,14689,26749,1273,553173,36268.0,,1271,120950,13447,5045.0,4839,803301,0.0202,0.0883,0.0237,0.189,0.00924,0.175,0.156,,0.0339,0.0553,0.0641,0.00734,0.0136,0.0696,0,,0,0,0,0,0.0,0,0,0,0,0,0
2423,10943,12221136896,7234,18363,14689,26749,1273,571536,36268.0,,1271,120950,13447,5080.0,4839,821699,0.0195,0.0883,0.0237,0.189,0.00924,0.175,0.156,,0.0346,0.0553,0.062,0.00708,0.0136,0.0694,0,,0,0,0,0,0.0,0,0,0,0,0,0
2408,11500,12223881216,7204,18363,14689,26749,1273,571536,35923.0,,1269,120101,13447,5245.0,4698,820499,0.0202,0.0883,0.0237,0.189,0.00881,0.175,0.147,,0.0346,0.0551,0.062,0.00734,0.0136,0.0687,0,,0,0,0,0,0.0,0,0,0,0,0,0
2405,11269,12224581632,7204,18363,14689,26378,1273,571536,34718.0,,1269,120101,13447,5197.0,4747,818923,0.0202,0.0883,0.0237,0.189,0.00909,0.175,0.15,,0.0346,0.0551,0.062,0.00734,0.0136,0.069,0,,0,0,0,0,0.0,0,0,0,0,0,0
2379,11269,12226637824,7204,18363,14689,26263,1266,571536,34718.0,,1269,120101,13447,5197.0,4747,818800,0.0202,0.0883,0.0237,0.182,0.00909,0.175,0.15,,0.0346,0.0551,0.062,0.00734,0.0132,0.0684,0,,0,0,0,0,0.0,0,0,0,0,0,0
2355,11269,12227272704,7204,18145,14689,26263,1252,553844,34718.0,,1269,117438,13011,5197.0,4747,797777,0.0202,0.0883,0.0237,0.19,0.00909,0.174,0.15,,0.0346,0.0551,0.062,0.00734,0.0135,0.0689,0,,0,0,0,0,0.0,0,0,0,0,0,0
2347,11269,12228968448,6971,18145,14417,26263,1252,562663,34718.0,,1269,117438,13011,5197.0,4747,806090,0.0202,0.0883,0.0237,0.19,0.00892,0.174,0.15,,0.0346,0.0549,0.062,0.00734,0.0135,0.0689,0,,0,0,0,0,0.0,0,0,0,0,0,0
1919,11269,12226535424,7213,18064,14417,26263,1252,562663,34718.0,,1228,117438,13011,5197.0,4747,806211,0.0202,0.0883,0.0235,0.19,0.00892,0.173,0.15,,0.0346,0.0549,0.0613,0.00734,0.0136,0.0688,0,,0,0,0,0,0.0,0,0,0,0,0,0
1491,11055,12223254528,7213,18064,14417,25796,1252,562663,34718.0,,1248,117438,13011,5197.0,4747,805764,0.0203,0.0901,0.0235,0.19,0.00892,0.173,0.147,,0.0346,0.0551,0.0613,0.00734,0.0136,0.0687,0,,0,0,0,0,0.0,0,0,0,0,0,0
1523,10877,12215910400,7213,18064,14417,25796,1252,546696,34267.0,,1241,117438,13011,5134.0,4582,789110,0.0203,0.0901,0.0235,0.19,0.00892,0.173,0.147,,0.033,0.0551,0.0601,0.00711,0.0136,0.0684,0,,0,0,0,0,0.0,0,0,0,0,0,0
1501,10715,12216520704,7115,18064,14417,25796,1225,546696,34267.0,,1241,113633,13011,5037.0,4735,785236,0.0203,0.0901,0.0235,0.19,0.00892,0.173,0.144,,0.0338,0.0551,0.0601,0.00728,0.0136,0.0683,0,,0,0,0,0,0.0,0,0,0,0,0,0
1501,11332,12217323520,7115,17865,14417,25708,1225,546696,34267.0,,1241,115389,13011,5037.0,4735,786706,0.0203,0.0901,0.0235,0.19,0.00877,0.173,0.144,,0.0349,0.0551,0.0601,0.0074,0.0136,0.0684,0,,0,0,0,0,0.0,0,0,0,0,0,0
1483,11332,12218683392,7115,17865,13949,25708,1213,546696,32994.0,,1241,115032,13011,5037.0,4735,784595,0.0203,0.0901,0.0235,0.19,0.00877,0.173,0.144,,0.0349,0.0551,0.0601,0.0074,0.0134,0.0684,0,,0,0,0,0,0.0,0,0,0,0,0,0
1466,11332,12211826688,7115,17865,14384,25708,1213,538149,32994.0,,1241,115032,12445,5037.0,4735,775917,0.0203,0.0901,0.0235,0.19,0.00877,0.172,0.144,,0.0349,0.0562,0.0594,0.0074,0.0134,0.0683,0,,0,0,0,0,0.0,0,0,0,0,0,0
1117,11123,12215672832,7115,17865,13950,25708,1213,538149,32994.0,,1234,115032,12834,5037.0,4735,775866,0.0203,0.09,0.0235,0.19,0.0087,0.17,0.144,,0.0349,0.0562,0.0594,0.0074,0.0134,0.0682,0,,0,0,0,0,0.0,0,0,0,0,0,0
1138,11123,12215271424,7214,18063,13855,25866,1213,538149,32994.0,,1234,115032,12834,5037.0,4735,776225,0.0201,0.0909,0.0228,0.19,0.0087,0.17,0.144,,0.0349,0.0557,0.0594,0.0074,0.0138,0.0682,0,,0,0,0,0,0.0,0,0,0,0,0,0
1138,11123,12213825536,7462,18063,14368,25866,1213,538149,32994.0,,1234,115032,12834,4959.0,4680,776854,0.0201,0.0944,0.0235,0.19,0.0087,0.17,0.146,,0.0349,0.0557,0.0594,0.0074,0.0138,0.0687,0,,0,0,0,0,0.0,0,0,0,0,0,0
755,11409,12214398976,7348,17832,14368,25707,1213,538231,32290.0,,1272,115032,12834,4959.0,4680,775767,0.0204,0.0944,0.0238,0.197,0.0087,0.17,0.146,,0.0349,0.0557,0.0598,0.0074,0.0137,0.0694,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,11089,12211646464,7348,17832,14368,25707,1217,538231,32290.0,,1272,113459,12834,5043.0,4815,774418,0.0212,0.0944,0.0246,0.197,0.0087,0.17,0.146,,0.036,0.0557,0.0618,0.00732,0.0137,0.0697,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,11089,12205465600,7348,17832,14368,25707,1226,538231,32290.0,,1272,113459,12834,5078.0,4815,774462,0.0212,0.0944,0.0246,0.197,0.0087,0.178,0.143,,0.0349,0.0557,0.0618,0.00732,0.0137,0.07,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,11419,12203323392,7348,17832,14368,25707,1235,527718,33139.0,,1272,113459,12834,5240.0,4815,764968,0.0212,0.0944,0.0246,0.197,0.00911,0.178,0.143,,0.0346,0.0557,0.0618,0.00756,0.0137,0.0701,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,11121,12197355520,7348,17832,14961,26747,1275,527718,33139.0,,1272,117385,12834,5240.0,4815,770567,0.0212,0.0928,0.0246,0.197,0.00911,0.178,0.143,,0.0358,0.0577,0.0609,0.00756,0.0137,0.0701,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,11121,12194013184,7348,18603,14856,26747,1275,527718,33139.0,,1264,117385,13051,5240.0,4815,771441,0.0212,0.0928,0.0246,0.197,0.00883,0.176,0.143,,0.0358,0.0573,0.0609,0.00756,0.0137,0.0699,0,,0,0,0,0,0.0,0,0,0,0,0,0
788,11121,12193447936,7348,18603,14856,26747,1275,543270,33139.0,,1264,117385,13051,5084.0,4970,786993,0.0208,0.0928,0.0246,0.197,0.00876,0.176,0.143,,0.0363,0.0573,0.0609,0.00756,0.0142,0.0699,0,,0,0,0,0,0.0,0,0,0,0,0,0
813,11121,12194316288,7450,18603,14856,26481,1275,543270,33139.0,,1299,117385,13051,5118.0,4890,786818,0.0208,0.0928,0.0246,0.192,0.00899,0.176,0.143,,0.0376,0.0573,0.0609,0.00756,0.0142,0.0696,0,,0,0,0,0,0.0,0,0,0,0,0,0
779,11298,12192129024,7450,18200,14856,26481,1275,543270,32169.0,,1299,115313,13051,5118.0,4890,783372,0.0208,0.0955,0.0246,0.199,0.00899,0.176,0.148,,0.0376,0.0573,0.0609,0.00756,0.014,0.0708,0,,0,0,0,0,0.0,0,0,0,0,0,0
766,11488,12190425088,7450,18200,14856,26481,1252,543270,33357.0,,1299,115313,13051,5118.0,4890,784537,0.0208,0.0955,0.0248,0.199,0.00899,0.176,0.148,,0.0376,0.0573,0.063,0.00756,0.014,0.071,0,,0,0,0,0,0.0,0,0,0,0,0,0
766,11150,12192141312,7450,18200,15371,26481,1252,527838,33357.0,,1299,119054,13051,5118.0,4890,773361,0.0213,0.0955,0.0256,0.199,0.00899,0.176,0.148,,0.0376,0.059,0.063,0.00748,0.014,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
766,11150,12198944768,7450,18200,15371,26481,1252,524216,33357.0,,1283,119054,12932,5260.0,4890,769746,0.0213,0.0955,0.0252,0.199,0.00914,0.177,0.145,,0.0376,0.059,0.063,0.00748,0.014,0.0711,0,,0,0,0,0,0.0,0,0,0,0,0,0
785,11292,12198268928,7450,18604,15371,26850,1269,543456,33357.0,,1304,119054,13022,5260.0,5009,790006,0.0213,0.0924,0.0252,0.199,0.00902,0.177,0.145,,0.0364,0.059,0.0609,0.00757,0.0143,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
769,11131,12203659264,7450,18604,15044,26850,1269,543456,33357.0,,1304,119054,13045,5260.0,4945,789638,0.0213,0.0918,0.0252,0.199,0.00902,0.177,0.145,,0.0369,0.0571,0.0618,0.00757,0.0142,0.0705,0,,0,0,0,0,0.0,0,0,0,0,0,0
769,11131,12208865280,7565,18604,15044,26850,1269,543456,33357.0,,1304,119054,12955,5260.0,4945,789664,0.021,0.0932,0.0252,0.199,0.00902,0.177,0.145,,0.0369,0.0581,0.0618,0.00757,0.0142,0.0707,0,,0,0,0,0,0.0,0,0,0,0,0,0
769,11131,12208209920,7323,18604,15044,26012,1269,543456,33357.0,,1304,119054,13146,5149.0,4945,788665,0.021,0.0932,0.0252,0.199,0.00902,0.177,0.145,,0.0372,0.0581,0.0618,0.00757,0.0142,0.0707,0,,0,0,0,0,0.0,0,0,0,0,0,0
789,10910,12206333952,7396,18604,15044,26516,1269,543456,32650.0,,1304,116855,13146,5149.0,4945,786335,0.021,0.0932,0.0252,0.199,0.00902,0.177,0.142,,0.0372,0.0581,0.0618,0.00751,0.0142,0.0705,0,,0,0,0,0,0.0,0,0,0,0,0,0
776,11157,12207374336,7396,18222,15237,26516,1252,543456,32650.0,,1289,116855,13146,5220.0,4945,786182,0.0203,0.0902,0.0252,0.192,0.00908,0.176,0.144,,0.0372,0.0581,0.0604,0.00751,0.0142,0.0696,0,,0,0,0,0,0.0,0,0,0,0,0,0
765,10957,12203642880,7396,18222,15237,26516,1219,551740,31958.0,,1289,118255,13146,5220.0,4981,795178,0.021,0.0931,0.0254,0.199,0.00908,0.176,0.144,,0.0372,0.0581,0.0616,0.00751,0.0142,0.0706,0,,0,0,0,0,0.0,0,0,0,0,0,0
777,10957,12199424000,7396,18222,15237,26634,1261,551740,33056.0,,1289,118255,13146,5220.0,4981,796436,0.021,0.0931,0.0249,0.199,0.00908,0.176,0.144,,0.0369,0.0585,0.0616,0.00751,0.0136,0.0705,0,,0,0,0,0,0.0,0,0,0,0,0,0
779,5498,12203208704,7441,18319,15237,26634,1261,532468,33056.0,,1294,118255,12967,5220.0,4981,777133,0.021,0.0924,0.0249,0.199,0.00908,0.176,0.144,,0.0369,0.0585,0.0616,0.0071,0.0137,0.0704,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,5498,12197122048,7441,18319,14773,26634,1261,536569,33056.0,,1294,118255,13024,5220.0,4913,780760,0.0208,0.0924,0.0249,0.199,0.009,0.176,0.144,,0.0369,0.0579,0.0616,0.00733,0.014,0.0704,0,,0,0,0,0,0.0,0,0,0,0,0,0
