Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_system_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,i_o_read_log_scaled,i_o_write_log_scaled
2,0,0.0,0.0,0,11175714816,108,133,145,154,318,100,2271.0,,152,150,317,70.4,216,4134,0.00207,0.00169,0.000294,0.000385,0.00186,0.000284,0.00277,,0.000433,0.000308,0.00188,0.00226,0.0004,0.00122,0.0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.00122,8.327242607457793,23.137008941127394,0.0,0.0
4,0,0.0,0.0,0,11107840000,108,133,145,151,318,100,2271.0,,152,150,323,70.4,216,4138,0.00207,0.0017,0.000299,0.000385,0.00186,0.000284,0.00277,,0.000433,0.000308,0.00188,0.00226,0.0004,0.00122,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.00122,,,,,0.0,,,,,,,,,0.00244,8.328209491748732,23.130917002344123,0.0,0.0
6,0,0.0,0.0,0,11106107392,108,133,145,151,306,157,2190.0,,152,152,323,70.4,216,4103,0.00201,0.0017,0.000299,0.000385,0.00186,0.000284,0.00268,,0.000425,0.000308,0.00188,0.00226,0.0004,0.00121,0.0,,0,0,0,0,0,0,0,0,0,0,0,0.00122,0.00122,,,,0.0,0.0,,,,,,,,0.0036499999999999996,8.319717386850606,23.130761009537192,0.0,0.0
8,0,0.0,0.0,0,11105906688,108,129,145,151,317,157,2266.0,,152,152,323,68.0,216,4184,0.00208,0.0017,0.000291,0.000372,0.00186,0.000284,0.00266,,0.00044,0.000308,0.00188,0.00226,0.000385,0.00121,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00121,0.00122,0.00122,,,0.0,0.0,0.0,,,,,,,0.00486,8.339261982923576,23.130742937875677,0.0,0.0
10,0,0.0,0.0,0,11108880384,110,138,145,151,317,157,2194.0,,152,152,323,68.0,215,4122,0.00208,0.00173,0.000302,0.000523,0.00186,0.000294,0.00264,,0.00044,0.000308,0.00181,0.00226,0.000388,0.00122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00121,0.00121,0.00122,0.00122,,0.0,0.0,0.0,0.0,,0.0012159999999999999,11120889856.0,0.002062,0.001866,0.0060799999999999995,8.3243363327069,23.131010660092223,0.0,0.0
12,5,269.0,0.0,0,11163316224,110,137,139,151,317,160,2179.0,124.0,150,152,323,70.1,214,4226,0.00208,0.00173,0.000302,0.000529,0.00186,0.000294,0.00262,,0.00044,0.000308,0.00188,0.00226,0.000402,0.00122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00122,0.00121,0.00121,0.00122,0.00122,0.0,0.0,0.0,0.0,0.0,0.001216,11118410137.6,0.002064,0.001866,0.007299999999999999,8.34924780056679,23.135898902536212,0.0,0.0
14,11,55.18181818181818,0.0,0,11155308544,109,137,144,151,317,160,2164.0,143.0,150,153,323,70.1,214,4234,0.00209,0.00173,0.000304,0.000529,0.00186,0.000347,0.0026,,0.00044,0.000308,0.00188,0.00226,0.000402,0.00123,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00122,0.00122,0.00121,0.00121,0.00122,5.0,0.0,0.0,0.0,0.0,0.001218,11127903846.4,0.0020679999999999995,0.001866,0.00853,8.351138607086154,23.135181324242197,0.0,0.0
16,12,94.0,611.0,0,11158298624,113,137,144,145,317,160,2148.0,162.0,152,153,323,70.1,214,4239,0.00209,0.00173,0.000304,0.000529,0.0018,0.000347,0.00258,,0.00044,0.000349,0.00188,0.00226,0.000402,0.00123,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00123,0.00122,0.00122,0.00121,0.00121,11.0,5.0,0.0,0.0,0.0,0.001222,11138342092.8,0.002084,0.001866,0.00976,8.352318548226004,23.135449329320455,6.416732282512326,0.0
18,15,98.53333333333332,29758.0,0,11200950272,113,137,144,201,317,160,2133.0,181.0,152,153,323,70.1,214,4299,0.00209,0.00173,0.000304,0.000529,0.00188,0.000347,0.00257,0.00593,0.000424,0.000349,0.00188,0.00226,0.000402,0.00172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00123,0.00123,0.00122,0.00122,0.00121,12.0,11.0,5.0,0.0,0.0,0.001324,11157350809.6,0.0020859999999999997,0.001866,0.011479999999999999,8.366370301681654,23.13926445745183,10.300886886231925,0.0
20,13,144.76923076923077,34636.0,2219,11205464064,113,137,144,201,317,160,2118.0,200.0,152,148,323,70.1,214,4299,0.00209,0.00173,0.000304,0.000529,0.00189,0.000347,0.00255,0.00658,0.000592,0.000355,0.00188,0.00226,0.000402,0.00179,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00172,0.00123,0.00123,0.00122,0.00122,15.0,12.0,11.0,5.0,0.0,0.001438,11176667545.6,0.0020879999999999996,0.00188,0.013269999999999999,8.366370301681654,23.139667359227452,10.452677753845103,7.705262474866325
22,28,235.0,37861.0,2219,11216801792,141,137,139,201,317,1672,2103.0,220.0,152,153,309,70.1,246,5862,0.00209,0.00173,0.000304,0.000537,0.00189,0.000347,0.00253,0.00724,0.000592,0.000355,0.00181,0.00226,0.000402,0.00184,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00179,0.00172,0.00123,0.00123,0.00122,13.0,15.0,12.0,11.0,5.0,0.0015619999999999998,11187364659.2,0.00209,0.001866,0.015109999999999998,8.676416696964216,23.140678651220696,10.541703249569855,7.705262474866325
24,22,212.8181818181818,41065.0,2219,11214172160,141,138,139,201,306,1672,2006.0,239.0,152,153,408,70.1,246,5871,0.00208,0.00173,0.000304,0.000537,0.00189,0.000347,0.00251,0.00789,0.000592,0.000355,0.00187,0.00226,0.000402,0.0019,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00184,0.00179,0.00172,0.00123,0.00123,28.0,13.0,15.0,12.0,11.0,0.001696,11199137382.4,0.0020879999999999996,0.001864,0.017009999999999997,8.677950570294351,23.140444186857493,10.622935807515445,7.705262474866325
26,20,148.1,44291.0,2219,11223748608,141,133,276,201,324,1672,2006.0,524.0,152,153,408,70.1,246,6307,0.00208,0.00285,0.000304,0.000537,0.00189,0.00032,0.0025,0.00854,0.000584,0.000355,0.00187,0.00227,0.000402,0.00204,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.00184,0.00179,0.00172,0.00123,22.0,28.0,13.0,15.0,12.0,0.0018579999999999998,11212227379.2,0.002086,0.0018619999999999997,0.019049999999999997,8.74957394808293,23.141297781865664,10.698559352817998,7.705262474866325
28,23,99.21739130434784,32557.0,4429,11234832384,141,322,276,610,335,1763,2060.0,563.0,152,1338,408,70.1,246,8285,0.00208,0.00285,0.000288,0.00674,0.00189,0.00032,0.00248,0.00664,0.000603,0.000355,0.00181,0.00244,0.000403,0.00241,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00204,0.0019,0.00184,0.00179,0.00172,20.0,22.0,28.0,13.0,15.0,0.001996,11219003801.6,0.002084,0.001848,0.021459999999999996,9.022322622637347,23.1422848234693,10.390778393168455,8.39615486303918
30,28,172.96428571428572,36785.0,4429,11243819008,141,322,276,610,335,1763,2045.0,602.0,170,1338,408,67.6,246,8324,0.00238,0.00285,0.000289,0.00674,0.00182,0.00371,0.00246,0.00711,0.000603,0.000355,0.00267,0.00244,0.000557,0.00283,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0.00204,0.0019,0.00184,0.00179,23.0,20.0,22.0,28.0,13.0,0.0022040000000000002,11226674790.4,0.0021420000000000002,0.002006,0.024289999999999996,9.027018314848645,23.14308439318736,10.512872616990743,8.39615486303918
32,48,213.25,38761.0,4531,11248984064,218,322,282,610,335,1763,2030.0,641.0,170,1338,408,134.0,246,8497,0.00238,0.00285,0.000287,0.00674,0.00204,0.00371,0.00244,0.00758,0.000603,0.000343,0.00267,0.00244,0.000557,0.00289,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00283,0.00241,0.00204,0.0019,0.00184,28.0,23.0,20.0,22.0,28.0,0.0024140000000000003,11233111244.8,0.0021999999999999997,0.002178,0.027179999999999996,9.047586120674756,23.143543656185734,10.565195664260694,8.418918622147897
34,36,241.5,40712.0,4531,11253506048,218,334,282,631,335,1763,2015.0,680.0,170,1338,411,134.0,315,8625,0.00238,0.00285,0.000816,0.00707,0.00211,0.00371,0.00242,0.00805,0.000603,0.00151,0.00267,0.00244,0.000557,0.0031,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00289,0.00283,0.00241,0.00204,0.0019,48.0,28.0,23.0,20.0,22.0,0.002654,11240978022.4,0.0022600000000000003,0.0023380000000000002,0.030279999999999994,9.062536177207788,23.14394556584444,10.61430273074948,8.418918622147897
36,44,192.86363636363637,42518.0,4393,11254116352,218,334,523,631,335,1763,2000.0,719.0,170,1338,411,134.0,315,8890,0.00238,0.0045,0.000816,0.00707,0.00211,0.00371,0.0024,0.00852,0.000603,0.00151,0.00267,0.00244,0.000557,0.00327,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.00289,0.00283,0.00241,0.00204,36.0,48.0,28.0,23.0,20.0,0.0029,11247051571.2,0.00232,0.0024980000000000002,0.033549999999999996,9.09279480812114,23.14399979671692,10.657706313835016,8.387995252944556
38,47,218.4468085106383,44476.0,4393,11322306560,218,334,523,631,335,11062,1984.0,1186.0,174,1370,411,134.0,319,18680,0.00238,0.00453,0.000816,0.00707,0.00211,0.00371,0.00239,0.00899,0.00058,0.00151,0.00267,0.00244,0.000557,0.00331,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00327,0.0031,0.00289,0.00283,0.00241,44.0,36.0,48.0,28.0,23.0,0.0030800000000000003,11264546406.4,0.00238,0.00267,0.03686,9.835262243540562,23.150040648770894,10.702727480606711,8.387995252944556
40,57,207.52631578947367,46536.0,4502,11349000192,218,334,523,631,361,11062,1969.0,1247.0,200,1379,411,134.0,319,18787,0.00238,0.00468,0.000816,0.00707,0.00211,0.00371,0.00237,0.00946,0.00194,0.00151,0.0027,0.00244,0.000568,0.00348,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00331,0.00327,0.0031,0.00289,0.00283,47.0,44.0,36.0,48.0,28.0,0.0032099999999999997,11285582643.2,0.00238,0.0026760000000000004,0.040339999999999994,9.840973647146885,23.152395488271317,10.748002974099618,8.412499120301572
42,50,198.18,49115.0,4502,11361570816,218,334,523,631,361,11062,1954.0,1308.0,200,1422,396,135.0,319,18863,0.0028,0.00468,0.000816,0.00707,0.00211,0.0039,0.00235,0.00993,0.00194,0.00151,0.0027,0.00244,0.000568,0.00357,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00348,0.00331,0.00327,0.0031,0.00289,57.0,47.0,44.0,36.0,48.0,0.0033459999999999996,11308099993.6,0.002464,0.0026820000000000004,0.04390999999999999,9.845010622777153,23.153502516824517,10.801940126280403,8.412499120301572
44,45,246.0,41894.0,4444,11376431104,218,324,543,1539,364,11639,1944.0,1369.0,200,1422,790,247.0,319,20916,0.0028,0.00468,0.000816,0.016,0.00211,0.00946,0.00233,0.00805,0.002,0.00151,0.0027,0.00261,0.000909,0.00467,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00357,0.00348,0.00331,0.00327,0.0031,50.0,57.0,47.0,44.0,36.0,0.00366,11332685004.8,0.002548,0.0026880000000000003,0.04857999999999999,9.94831750445392,23.154809605298404,10.642921767047387,8.399535147948004
46,69,261.4347826086956,36100.0,4519,11407233024,218,916,543,1539,364,11639,1929.0,1430.0,200,4950,790,247.0,319,25082,0.0028,0.00468,0.0013,0.016,0.00205,0.00946,0.00232,0.0105,0.002,0.00334,0.00462,0.00261,0.000909,0.00522,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00467,0.00357,0.00348,0.00331,0.00327,45.0,50.0,57.0,47.0,44.0,0.00405,11363308339.2,0.002632,0.003078,0.053799999999999994,10.129945604818168,23.157513467029332,10.494075844768336,8.416267272826277
48,59,160.15254237288136,37246.0,4519,11460939776,438,916,543,1621,364,11639,1914.0,1491.0,200,4950,814,247.0,319,25455,0.0028,0.00749,0.00135,0.0165,0.00233,0.00946,0.0023,0.0109,0.002,0.00334,0.00462,0.00261,0.000909,0.00555,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00522,0.00467,0.00357,0.00348,0.00331,69.0,45.0,50.0,57.0,47.0,0.004498,11391034982.4,0.002716,0.003468,0.05934999999999999,10.144706750577567,23.162210549844602,10.525326683651683,8.416267272826277
50,52,225.30769230769232,38411.0,4519,11580489728,456,961,543,1621,386,11639,1899.0,2112.0,200,4950,814,247.0,461,26289,0.00284,0.00749,0.00135,0.017,0.00234,0.00946,0.00228,0.0114,0.002,0.00342,0.00462,0.00261,0.000909,0.00564,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00555,0.00522,0.00467,0.00357,0.00348,59.0,69.0,45.0,50.0,57.0,0.0049299999999999995,11437332889.6,0.002808,0.003852,0.06498999999999999,10.176943917723927,23.172587599129667,10.556125189757863,8.416267272826277
52,69,277.39130434782606,39643.0,4631,11863732224,456,961,543,1621,386,11639,1884.0,2195.0,200,4950,814,258.0,475,26382,0.00284,0.00749,0.00135,0.017,0.00234,0.00946,0.00225,0.0118,0.002,0.00354,0.00462,0.00262,0.000909,0.00569,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00564,0.00555,0.00522,0.00467,0.00357,52.0,59.0,69.0,45.0,50.0,0.005353999999999999,11537765171.2,0.002816,0.004235999999999999,0.07067999999999999,10.180475142322448,23.196751871146343,10.5876948915266,8.440744019252831
54,70,349.0857142857143,40694.0,4488,11927932928,456,961,523,1621,386,29282,1869.0,2278.0,199,4950,814,258.0,475,44072,0.00342,0.00749,0.00135,0.017,0.00234,0.00946,0.00223,0.0123,0.002,0.00354,0.00473,0.00262,0.000909,0.00578,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00569,0.00564,0.00555,0.00522,0.00467,69.0,52.0,59.0,69.0,45.0,0.005576,11648065536.0,0.0029400000000000003,0.004641999999999999,0.07646,10.693602629038537,23.20214879140511,10.613860513761141,8.409385238781931
56,66,368.1666666666667,41964.0,4399,12026064896,456,961,1033,2397,391,29282,1853.0,2362.0,193,4950,814,258.0,475,45424,0.00342,0.00779,0.00135,0.0255,0.00234,0.0163,0.00221,0.0127,0.002,0.00354,0.00473,0.00275,0.000938,0.00713,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00578,0.00569,0.00564,0.00555,0.00522,70.0,69.0,52.0,59.0,69.0,0.005958,11771831910.4,0.003064,0.004664,0.08359,10.723817893264371,23.210342205940382,10.644591216516927,8.389359819906353
58,83,476.9277108433735,43212.0,4399,12158115840,456,961,1033,2397,391,29282,1838.0,2445.0,239,8505,814,258.0,475,49093,0.00342,0.00779,0.00135,0.0255,0.00234,0.0163,0.00219,0.0132,0.00345,0.00354,0.00473,0.00275,0.00129,0.00731,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00713,0.00578,0.00569,0.00564,0.00555,66.0,70.0,69.0,52.0,59.0,0.0063100000000000005,11911267123.2,0.003188,0.004686,0.0909,10.801492106722966,23.221262754192676,10.673896654889003,8.389359819906353
60,59,374.3220338983051,44392.0,4399,12198752256,456,961,1066,2397,391,30908,1823.0,2528.0,239,8804,1341,455.0,475,51844,0.00342,0.00779,0.00135,0.0255,0.00234,0.0163,0.00217,0.0136,0.00347,0.00587,0.00473,0.00275,0.00129,0.00755,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00731,0.00713,0.00578,0.00569,0.00564,83.0,66.0,70.0,69.0,52.0,0.006692000000000001,12034919628.8,0.003304,0.0047079999999999995,0.09845,10.856013776992379,23.224599509438885,10.700837078333384,8.389359819906353
62,91,357.6373626373626,40119.0,4468,12213501952,456,961,1066,2397,411,30908,1808.0,2611.0,239,8804,1403,455.0,475,51995,0.00342,0.00779,0.00131,0.0255,0.00234,0.0163,0.00216,0.0119,0.00359,0.00587,0.00716,0.00275,0.00129,0.00761,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00755,0.00731,0.00713,0.00578,0.00569,59.0,83.0,66.0,70.0,69.0,0.007076000000000001,12104873574.4,0.00342,0.005216,0.10606,10.85892207152791,23.225807894184342,10.599630242075872,8.404919948933452
64,73,299.73972602739724,36601.0,4550,12226129920,479,1845,1066,2504,411,30908,1796.0,3412.0,239,8804,1403,455.0,475,53798,0.0035,0.0118,0.0021,0.0255,0.00223,0.0163,0.00214,0.0163,0.00359,0.00587,0.00716,0.00275,0.00129,0.00838,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00761,0.00755,0.00731,0.00713,0.00578,91.0,59.0,83.0,66.0,70.0,0.007596,12164512972.8,0.0034360000000000003,0.0057020000000000005,0.11444,10.893010158616534,23.226841295111893,10.507858162705228,8.423102268016642
66,98,453.7142857142857,37428.0,4538,12340723712,461,1916,1066,3312,411,30908,1781.0,3517.0,239,8804,1403,455.0,474,54748,0.00429,0.0118,0.00218,0.0266,0.00265,0.0163,0.00212,0.0168,0.00359,0.00587,0.00743,0.00277,0.00129,0.00864,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00838,0.00761,0.00755,0.00731,0.00713,73.0,91.0,59.0,83.0,66.0,0.007897999999999999,12227444736.0,0.00361,0.006242,0.12308,10.91051438267176,23.2361705014349,10.530201084004045,8.420462002456466
68,89,407.2247191011236,38437.0,4538,12393984000,894,1916,1491,3312,411,30908,1766.0,3622.0,240,12268,1403,478.0,710,59421,0.00429,0.0118,0.00218,0.0266,0.00265,0.0173,0.0021,0.0173,0.00462,0.00619,0.00743,0.00277,0.00129,0.00888,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00864,0.00838,0.00761,0.00755,0.00731,98.0,73.0,91.0,59.0,83.0,0.008212,12274618368.0,0.003784,0.006781999999999999,0.13196,10.992419807150931,23.240477030618944,10.55680183259435,8.420462002456466
70,98,638.3469387755102,39953.0,4538,12423938048,894,1916,1546,3312,402,29810,1751.0,3728.0,248,12268,1403,478.0,710,58467,0.00429,0.0118,0.00218,0.0266,0.00265,0.0173,0.00208,0.0178,0.00462,0.00619,0.00743,0.00277,0.00129,0.00892,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00888,0.00864,0.00838,0.00761,0.00755,89.0,98.0,73.0,91.0,59.0,0.008486,12319655526.4,0.003958000000000001,0.007322,0.14088,10.976234875009183,23.24289093638307,10.595484071338678,8.420462002456466
72,96,428.9166666666667,40731.0,4465,12426854400,894,1916,1546,3312,446,60040,1736.0,3833.0,248,12268,1403,478.0,710,88831,0.00429,0.0124,0.00218,0.0266,0.00265,0.0173,0.00206,0.0184,0.00462,0.00619,0.00743,0.00269,0.00129,0.009,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.00892,0.00888,0.00864,0.00838,0.00761,98.0,89.0,98.0,73.0,91.0,0.008764000000000001,12362326016.0,0.004132000000000001,0.007376000000000001,0.14988,11.394502224426422,23.243125645358187,10.614769303291556,8.404248432400102
74,88,434.45454545454544,42144.0,4399,12455821312,894,1916,1546,3312,446,62375,1724.0,3938.0,299,12268,1999,705.0,710,92132,0.00429,0.0153,0.0028,0.0256,0.00265,0.027,0.00204,0.0189,0.00462,0.00619,0.00743,0.00308,0.00188,0.0102,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.00892,0.00888,0.00864,0.00838,96.0,98.0,89.0,98.0,73.0,0.009128,12408264294.4,0.00429,0.00743,0.16008,11.43098846425599,23.245453925919207,10.648871332431582,8.389359819906353
76,61,751.1803278688525,42978.0,4399,12459487232,894,1916,1546,3312,446,62375,1709.0,4044.0,299,12616,1999,705.0,710,92570,0.00429,0.0153,0.0028,0.038,0.00265,0.027,0.00202,0.0194,0.00462,0.00619,0.00743,0.00308,0.00188,0.0112,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.009,0.00892,0.00888,0.00864,88.0,96.0,98.0,89.0,98.0,0.009640000000000001,12432016998.4,0.00429,0.00743,0.17128,11.435731196638752,23.24574819640915,10.668466903290184,8.389359819906353
78,137,1252.6131386861314,37564.0,4377,12487839744,894,2921,1546,3495,446,62375,1693.0,3661.0,299,12703,1999,705.0,710,93448,0.00429,0.0153,0.00288,0.0395,0.00265,0.027,0.002,0.0228,0.0049,0.00983,0.00719,0.00304,0.00188,0.0119,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0.0102,0.009,0.00892,0.00888,61.0,88.0,96.0,98.0,89.0,0.010244,12450788147.2,0.00429,0.007382,0.18317999999999998,11.445171111916876,23.248021187357793,10.533828044803261,8.384347278082808
80,97,530.1752577319587,38294.0,4457,12493852672,894,2921,2062,3495,446,62375,1678.0,3661.0,299,13088,2107,705.0,719,94450,0.00428,0.0153,0.00298,0.0395,0.00298,0.027,0.00199,0.0233,0.0049,0.00983,0.0112,0.00314,0.00188,0.0124,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0.0112,0.0102,0.009,0.00892,137.0,61.0,88.0,96.0,98.0,0.01094,12464771072.0,0.004288,0.008136000000000001,0.19557999999999998,11.4558364604861,23.248502574128192,10.553074618343693,8.402455513945814
82,90,483.3,39044.0,4563,12504768512,945,2921,2157,3387,446,62375,1663.0,5583.0,299,18665,2107,705.0,985,102239,0.00441,0.0153,0.00298,0.0395,0.00298,0.027,0.00197,0.0239,0.0049,0.00983,0.0112,0.00314,0.00188,0.0124,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0.0119,0.0112,0.0102,0.009,97.0,137.0,61.0,88.0,96.0,0.01162,12480353894.4,0.004312,0.00889,0.20797999999999997,11.535078269611361,23.249375889549274,10.572470106096775,8.425954710981966
84,98,790.4387755102041,39704.0,4563,12514349056,1320,2921,2157,4985,446,62375,1648.0,5718.0,299,18665,2107,705.0,985,104330,0.00426,0.0153,0.00298,0.0395,0.00298,0.027,0.00195,0.0245,0.00649,0.0103,0.0112,0.00314,0.00188,0.0126,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0.0124,0.0119,0.0112,0.0102,90.0,97.0,137.0,61.0,88.0,0.0121,12492059443.2,0.004306,0.009644,0.22057999999999997,11.555323816386846,23.250141747453053,10.589232403329312,8.425954710981966
86,108,664.675925925926,40549.0,4563,12518731776,1320,2921,2157,4985,446,65021,1632.0,5853.0,302,18665,2107,728.0,985,107121,0.00556,0.016,0.00298,0.0395,0.00298,0.0287,0.00193,0.0251,0.00649,0.0103,0.0112,0.00314,0.00191,0.013,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.0124,0.0124,0.0119,0.0112,98.0,90.0,97.0,137.0,61.0,0.012459999999999999,12503908352.0,0.00456,0.010398,0.23357999999999998,11.581723650840498,23.250491901720828,10.61029105954356,8.425954710981966
88,124,733.7822580645161,41141.0,4456,12519473152,1320,2921,2157,4985,440,65021,1617.0,5988.0,302,18665,2696,751.0,985,107848,0.00556,0.016,0.00298,0.0395,0.00298,0.0357,0.00192,0.0257,0.00649,0.0103,0.0112,0.00335,0.00198,0.0136,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.0126,0.0124,0.0124,0.0119,108.0,98.0,90.0,97.0,137.0,0.0128,12510235033.6,0.004814000000000001,0.0112,0.24717999999999998,11.588487379637089,23.250551121301648,10.624784776512419,8.402231172946555
90,99,736.3333333333334,41811.0,4456,12521824256,1320,2921,2706,4985,512,98069,1602.0,6122.0,293,18665,2696,751.0,985,141627,0.00556,0.0155,0.00408,0.0416,0.00298,0.0357,0.0019,0.0263,0.00649,0.0125,0.0116,0.00335,0.00262,0.0142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0136,0.013,0.0126,0.0124,0.0124,124.0,108.0,98.0,90.0,97.0,0.01316,12515829350.4,0.00507,0.01128,0.26138,11.860959180806752,23.250738899432182,10.640938658652598,8.402231172946555
92,128,879.1875,42492.0,4456,12533837824,1320,2921,2706,4985,512,98069,1586.0,6257.0,291,18665,2696,726.0,985,141719,0.00556,0.0214,0.00408,0.0416,0.00303,0.0357,0.00188,0.0268,0.00649,0.0125,0.0116,0.00335,0.00262,0.0147,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0142,0.0136,0.013,0.0126,0.0124,99.0,124.0,108.0,98.0,90.0,0.013619999999999998,12521643212.8,0.0053,0.011359999999999999,0.27608,11.861608558979409,23.25169784985874,10.657094635464652,8.402231172946555
94,105,672.7333333333333,43070.0,4332,12542169088,1320,2921,2706,5219,512,98069,1571.0,7317.0,377,18665,2696,1116.0,985,143475,0.00556,0.0214,0.00408,0.0512,0.00303,0.0357,0.00185,0.0274,0.00789,0.0125,0.0148,0.00335,0.00262,0.016,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0.0142,0.0136,0.013,0.0126,128.0,99.0,124.0,108.0,98.0,0.014300000000000002,12527207219.2,0.00556,0.01208,0.29208,11.87392305280765,23.252362330797443,10.670605195795803,8.374015421739909
96,86,1116.9418604651162,38128.0,4507,12544139264,1623,4179,2838,5219,512,98069,1473.0,7472.0,387,25287,2696,1116.0,1229,152101,0.00556,0.0214,0.00419,0.0512,0.00293,0.0357,0.00183,0.0314,0.00835,0.0125,0.0148,0.00341,0.00262,0.0163,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.0147,0.0142,0.0136,0.013,105.0,128.0,99.0,124.0,108.0,0.014960000000000001,12532288716.8,0.00556,0.0128,0.30838,11.932306627404852,23.25251940261337,10.548730426438988,8.413608875159667
98,126,1167.5555555555557,38745.0,4587,12553895936,1661,4179,2838,5219,512,102527,1473.0,7626.0,387,25287,2782,1116.0,1273,156881,0.0056,0.0214,0.00433,0.0512,0.00291,0.0357,0.00182,0.032,0.00835,0.0133,0.0148,0.00341,0.00262,0.0165,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.016,0.0147,0.0142,0.0136,86.0,105.0,128.0,99.0,124.0,0.015540000000000002,12539173273.6,0.005567999999999999,0.013519999999999999,0.32488,11.96324920938662,23.25329688757687,10.56478280364689,8.431199478249262
