"Time","sum(rate(container_fs_reads_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:33:12,0
2024-06-12 11:33:14,0
2024-06-12 11:33:16,0
2024-06-12 11:33:18,0
2024-06-12 11:33:20,0
2024-06-12 11:33:22,0
2024-06-12 11:33:24,0
2024-06-12 11:33:26,0
2024-06-12 11:33:28,0
2024-06-12 11:33:30,0
2024-06-12 11:33:32,0
2024-06-12 11:33:34,0
2024-06-12 11:33:36,0
2024-06-12 11:33:38,0
2024-06-12 11:33:40,0
2024-06-12 11:33:42,0
2024-06-12 11:33:44,0
2024-06-12 11:33:46,0
2024-06-12 11:33:48,0
2024-06-12 11:33:50,0
2024-06-12 11:33:52,0
2024-06-12 11:33:54,0
2024-06-12 11:33:56,0
2024-06-12 11:33:58,0
2024-06-12 11:34:00,0
2024-06-12 11:34:02,0
2024-06-12 11:34:04,0
2024-06-12 11:34:06,0
2024-06-12 11:34:08,0
2024-06-12 11:34:10,0
2024-06-12 11:34:12,0
2024-06-12 11:34:14,0
2024-06-12 11:34:16,0
2024-06-12 11:34:18,0
2024-06-12 11:34:20,0
2024-06-12 11:34:22,0
2024-06-12 11:34:24,0
2024-06-12 11:34:26,0
2024-06-12 11:34:28,0
2024-06-12 11:34:30,0
