i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
9006.0,0.0,11732029440,115,232,179,252,309,2692,3565.0,498,158,186,310,92.3,223,8811,0.00268,0.00225,0.000442,0.00186,0.00176,0.00125,0.0013,0.00777,0.000442,0.000791,0.00188,0.00231,0.000491,0.0021,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7185.0,0.0,11750432768,156,238,179,252,319,2692,3536.0,522,158,184,414,92.3,223,8967,0.00268,0.00225,0.000442,0.0058,0.00176,0.00125,0.00129,0.00663,0.000442,0.000791,0.00182,0.00231,0.000491,0.00233,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8048.0,0.0,11809972224,156,238,200,528,319,2692,3507.0,546,158,906,414,92.3,241,9999,0.00268,0.00225,0.000468,0.0058,0.00177,0.00125,0.0013,0.00694,0.000442,0.000791,0.00228,0.00231,0.000491,0.0024,0.0,0,0,0,0,0,0,0,0,0,0,0,0
13392.0,0.0,11906387968,156,238,200,528,319,2692,3479.0,569,158,906,414,92.3,241,9994,0.00268,0.00361,0.000468,0.0058,0.00177,0.00258,0.00134,0.00724,0.000931,0.000791,0.00228,0.00231,0.000491,0.00269,0.0,0,0,0,0,0,0,0,0,0,0,0,0
13563.0,0.0,12219932672,156,238,200,528,327,2692,3578.0,748,150,906,414,92.1,241,10271,0.00268,0.00361,0.000468,0.0058,0.00177,0.00258,0.00133,0.00755,0.000931,0.000791,0.0023,0.00231,0.000491,0.00272,0.0,0,0,0,0,0,0,0,0,0,0,0,0
13883.0,0.0,12270891008,156,238,200,528,327,2786,3700.0,778,165,948,414,92.1,237,10569,0.00268,0.00361,0.000479,0.0058,0.0018,0.00265,0.00132,0.00786,0.000953,0.000791,0.0023,0.00231,0.000476,0.00275,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14090.0,0.0,12291633152,156,238,200,528,327,2786,3669.0,807,165,948,414,92.1,238,10570,0.00268,0.00361,0.000479,0.0058,0.0018,0.00267,0.00131,0.00816,0.000953,0.000791,0.0023,0.00231,0.00057,0.00279,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14562.0,0.0,12448296960,159,238,200,545,327,2786,3638.0,837,165,1609,414,121.0,246,11285,0.00274,0.00368,0.000479,0.00613,0.0018,0.00276,0.00129,0.00847,0.000953,0.000801,0.0023,0.00237,0.000579,0.00286,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14701.0,0.0,12484972544,159,229,202,863,327,7041,3607.0,867,165,1609,418,121.0,284,15891,0.00474,0.00368,0.000643,0.0118,0.0018,0.00276,0.00128,0.00878,0.000953,0.00157,0.0023,0.00237,0.000579,0.0036,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16173.0,0.0,12492013568,154,456,202,863,327,7041,3576.0,897,165,1609,404,121.0,284,16098,0.00474,0.00368,0.000643,0.0118,0.0018,0.00486,0.00127,0.00805,0.000953,0.00157,0.00224,0.00237,0.000579,0.00371,0.0,0,0,0,0,0,0,0,0,0,0,0,0
