"Time","default"
2024-06-12 11:13:32,0.0721
2024-06-12 11:13:34,0.0716
2024-06-12 11:13:36,0.0713
2024-06-12 11:13:38,0.0712
2024-06-12 11:13:40,0.0711
2024-06-12 11:13:42,0.0712
2024-06-12 11:13:44,0.0711
2024-06-12 11:13:46,0.0711
2024-06-12 11:13:48,0.0707
2024-06-12 11:13:50,0.0712
2024-06-12 11:13:52,0.0710
2024-06-12 11:13:54,0.0710
2024-06-12 11:13:56,0.0711
2024-06-12 11:13:58,0.0710
2024-06-12 11:14:00,0.0702
2024-06-12 11:14:02,0.0709
2024-06-12 11:14:04,0.0703
2024-06-12 11:14:06,0.0704
2024-06-12 11:14:08,0.0709
2024-06-12 11:14:10,0.0713
2024-06-12 11:14:12,0.0712
2024-06-12 11:14:14,0.0713
2024-06-12 11:14:16,0.0713
2024-06-12 11:14:18,0.0714
2024-06-12 11:14:20,0.0715
2024-06-12 11:14:22,0.0714
2024-06-12 11:14:24,0.0713
2024-06-12 11:14:26,0.0714
2024-06-12 11:14:28,0.0713
2024-06-12 11:14:30,0.0712
2024-06-12 11:14:32,0.0706
2024-06-12 11:14:34,0.0702
2024-06-12 11:14:36,0.0694
2024-06-12 11:14:38,0.0691
2024-06-12 11:14:40,0.0691
2024-06-12 11:14:42,0.0688
2024-06-12 11:14:44,0.0683
2024-06-12 11:14:46,0.0667
2024-06-12 11:14:48,0.0668
2024-06-12 11:14:50,0.0666
2024-06-12 11:14:52,0.0657
2024-06-12 11:14:54,0.0651
2024-06-12 11:14:56,0.0643
2024-06-12 11:14:58,0.0642
2024-06-12 11:15:00,0.0632
2024-06-12 11:15:02,0.0625
2024-06-12 11:15:04,0.0627
2024-06-12 11:15:06,0.0627
2024-06-12 11:15:08,0.0622
2024-06-12 11:15:10,0.0627
2024-06-12 11:15:12,0.0624
2024-06-12 11:15:14,0.0623
2024-06-12 11:15:16,0.0620
2024-06-12 11:15:18,0.0623
2024-06-12 11:15:20,0.0611
2024-06-12 11:15:22,0.0611
2024-06-12 11:15:24,0.0601
2024-06-12 11:15:26,0.0599
2024-06-12 11:15:28,0.0594
2024-06-12 11:15:30,0.0590
2024-06-12 11:15:32,0.0583
2024-06-12 11:15:34,0.0582
2024-06-12 11:15:36,0.0581
2024-06-12 11:15:38,0.0576
2024-06-12 11:15:40,0.0565
2024-06-12 11:15:42,0.0563
2024-06-12 11:15:44,0.0547
2024-06-12 11:15:46,0.0545
2024-06-12 11:15:48,0.0543
2024-06-12 11:15:50,0.0535
2024-06-12 11:15:52,0.0527
2024-06-12 11:15:54,0.0521
2024-06-12 11:15:56,0.0517
2024-06-12 11:15:58,0.0515
2024-06-12 11:16:00,0.0509
2024-06-12 11:16:02,0.0499
2024-06-12 11:16:04,0.0497
2024-06-12 11:16:06,0.0491
2024-06-12 11:16:08,0.0483
2024-06-12 11:16:10,0.0476
2024-06-12 11:16:12,0.0466
2024-06-12 11:16:14,0.0450
2024-06-12 11:16:16,0.0454
2024-06-12 11:16:18,0.0448
2024-06-12 11:16:20,0.0445
2024-06-12 11:16:22,0.0443
2024-06-12 11:16:24,0.0441
2024-06-12 11:16:26,0.0430
2024-06-12 11:16:28,0.0421
2024-06-12 11:16:30,0.0416
2024-06-12 11:16:32,0.0400
2024-06-12 11:16:34,0.0403
2024-06-12 11:16:36,0.0402
2024-06-12 11:16:38,0.0398
2024-06-12 11:16:40,0.0391
2024-06-12 11:16:42,0.0386
2024-06-12 11:16:44,0.0377
2024-06-12 11:16:46,0.0375
2024-06-12 11:16:48,0.0371
2024-06-12 11:16:50,0.0368
2024-06-12 11:16:52,0.0351
2024-06-12 11:16:54,0.0352
2024-06-12 11:16:56,0.0345
2024-06-12 11:16:58,0.0338
2024-06-12 11:17:00,0.0335
2024-06-12 11:17:02,0.0321
2024-06-12 11:17:04,0.0321
2024-06-12 11:17:06,0.0321
2024-06-12 11:17:08,0.0323
2024-06-12 11:17:10,0.0313
2024-06-12 11:17:12,0.0310
2024-06-12 11:17:14,0.0311
2024-06-12 11:17:16,0.0309
2024-06-12 11:17:18,0.0308
2024-06-12 11:17:20,0.0309
2024-06-12 11:17:22,0.0287
2024-06-12 11:17:24,0.0288
2024-06-12 11:17:26,0.0288
2024-06-12 11:17:28,0.0283
2024-06-12 11:17:30,0.0282
2024-06-12 11:17:32,0.0281
2024-06-12 11:17:34,0.0281
2024-06-12 11:17:36,0.0280
2024-06-12 11:17:38,0.0284
2024-06-12 11:17:40,0.0276
2024-06-12 11:17:42,0.0273
2024-06-12 11:17:44,0.0280
2024-06-12 11:17:46,0.0280
2024-06-12 11:17:48,0.0282
2024-06-12 11:17:50,0.0282
2024-06-12 11:17:52,0.0286
2024-06-12 11:17:54,0.0288
2024-06-12 11:17:56,0.0288
2024-06-12 11:17:58,0.0292
2024-06-12 11:18:00,0.0300
2024-06-12 11:18:02,0.0306
2024-06-12 11:18:04,0.0309
2024-06-12 11:18:06,0.0310
2024-06-12 11:18:08,0.0309
2024-06-12 11:18:10,0.0306
2024-06-12 11:18:12,0.0308
2024-06-12 11:18:14,0.0317
2024-06-12 11:18:16,0.0315
2024-06-12 11:18:18,0.0325
2024-06-12 11:18:20,0.0325
2024-06-12 11:18:22,0.0317
2024-06-12 11:18:24,0.0318
2024-06-12 11:18:26,0.0322
2024-06-12 11:18:28,0.0319
2024-06-12 11:18:30,0.0325
2024-06-12 11:18:32,0.0327
2024-06-12 11:18:34,0.0319
2024-06-12 11:18:36,0.0324
2024-06-12 11:18:38,0.0321
2024-06-12 11:18:40,0.0325
2024-06-12 11:18:42,0.0323
2024-06-12 11:18:44,0.0323
2024-06-12 11:18:46,0.0313
2024-06-12 11:18:48,0.0326
2024-06-12 11:18:50,0.0320
2024-06-12 11:18:52,0.0319
2024-06-12 11:18:54,0.0324
2024-06-12 11:18:56,0.0323
2024-06-12 11:18:58,0.0323
2024-06-12 11:19:00,0.0324
2024-06-12 11:19:02,0.0312
2024-06-12 11:19:04,0.0330
2024-06-12 11:19:06,0.0325
2024-06-12 11:19:08,0.0329
2024-06-12 11:19:10,0.0326
2024-06-12 11:19:12,0.0327
2024-06-12 11:19:14,0.0327
2024-06-12 11:19:16,0.0327
2024-06-12 11:19:18,0.0330
2024-06-12 11:19:20,0.0331
2024-06-12 11:19:22,0.0347
2024-06-12 11:19:24,0.0347
2024-06-12 11:19:26,0.0350
2024-06-12 11:19:28,0.0354
2024-06-12 11:19:30,0.0357
2024-06-12 11:19:32,0.0361
2024-06-12 11:19:34,0.0375
2024-06-12 11:19:36,0.0378
2024-06-12 11:19:38,0.0381
2024-06-12 11:19:40,0.0382
2024-06-12 11:19:42,0.0390
2024-06-12 11:19:44,0.0394
2024-06-12 11:19:46,0.0406
2024-06-12 11:19:48,0.0406
2024-06-12 11:19:50,0.0408
2024-06-12 11:19:52,0.0414
2024-06-12 11:19:54,0.0415
2024-06-12 11:19:56,0.0417
2024-06-12 11:19:58,0.0421
2024-06-12 11:20:00,0.0426
2024-06-12 11:20:02,0.0444
2024-06-12 11:20:04,0.0448
2024-06-12 11:20:06,0.0446
2024-06-12 11:20:08,0.0448
2024-06-12 11:20:10,0.0463
2024-06-12 11:20:12,0.0465
2024-06-12 11:20:14,0.0466
2024-06-12 11:20:16,0.0467
2024-06-12 11:20:18,0.0465
2024-06-12 11:20:20,0.0469
2024-06-12 11:20:22,0.0469
2024-06-12 11:20:24,0.0472
2024-06-12 11:20:26,0.0473
2024-06-12 11:20:28,0.0479
2024-06-12 11:20:30,0.0484
2024-06-12 11:20:32,0.0479
2024-06-12 11:20:34,0.0478
2024-06-12 11:20:36,0.0478
2024-06-12 11:20:38,0.0481
2024-06-12 11:20:40,0.0490
2024-06-12 11:20:42,0.0490
2024-06-12 11:20:44,0.0490
2024-06-12 11:20:46,0.0494
2024-06-12 11:20:48,0.0493
2024-06-12 11:20:50,0.0490
2024-06-12 11:20:52,0.0496
2024-06-12 11:20:54,0.0503
2024-06-12 11:20:56,0.0503
2024-06-12 11:20:58,0.0512
2024-06-12 11:21:00,0.0512
2024-06-12 11:21:02,0.0517
2024-06-12 11:21:04,0.0517
2024-06-12 11:21:06,0.0523
2024-06-12 11:21:08,0.0524
2024-06-12 11:21:10,0.0532
2024-06-12 11:21:12,0.0536
2024-06-12 11:21:14,0.0538
2024-06-12 11:21:16,0.0534
2024-06-12 11:21:18,0.0548
2024-06-12 11:21:20,0.0549
2024-06-12 11:21:22,0.0551
2024-06-12 11:21:24,0.0554
2024-06-12 11:21:26,0.0562
2024-06-12 11:21:28,0.0571
2024-06-12 11:21:30,0.0571
2024-06-12 11:21:32,0.0571
2024-06-12 11:21:34,0.0577
2024-06-12 11:21:36,0.0581
2024-06-12 11:21:38,0.0587
2024-06-12 11:21:40,0.0591
2024-06-12 11:21:42,0.0602
2024-06-12 11:21:44,0.0604
2024-06-12 11:21:46,0.0606
2024-06-12 11:21:48,0.0610
2024-06-12 11:21:50,0.0611
2024-06-12 11:21:52,0.0607
2024-06-12 11:21:54,0.0614
2024-06-12 11:21:56,0.0622
2024-06-12 11:21:58,0.0625
2024-06-12 11:22:00,0.0627
2024-06-12 11:22:02,0.0628
2024-06-12 11:22:04,0.0627
2024-06-12 11:22:06,0.0634
2024-06-12 11:22:08,0.0640
2024-06-12 11:22:10,0.0643
2024-06-12 11:22:12,0.0651
2024-06-12 11:22:14,0.0655
2024-06-12 11:22:16,0.0658
2024-06-12 11:22:18,0.0656
2024-06-12 11:22:20,0.0661
2024-06-12 11:22:22,0.0660
2024-06-12 11:22:24,0.0664
2024-06-12 11:22:26,0.0661
2024-06-12 11:22:28,0.0670
2024-06-12 11:22:30,0.0668
2024-06-12 11:22:32,0.0668
2024-06-12 11:22:34,0.0673
2024-06-12 11:22:36,0.0674
2024-06-12 11:22:38,0.0671
2024-06-12 11:22:40,0.0675
2024-06-12 11:22:42,0.0672
2024-06-12 11:22:44,0.0672
2024-06-12 11:22:46,0.0678
2024-06-12 11:22:48,0.0677
2024-06-12 11:22:50,0.0676
2024-06-12 11:22:52,0.0675
2024-06-12 11:22:54,0.0681
2024-06-12 11:22:56,0.0682
2024-06-12 11:22:58,0.0682
2024-06-12 11:23:00,0.0677
2024-06-12 11:23:02,0.0678
2024-06-12 11:23:04,0.0678
2024-06-12 11:23:06,0.0678
2024-06-12 11:23:08,0.0679
2024-06-12 11:23:10,0.0677
2024-06-12 11:23:12,0.0675
2024-06-12 11:23:14,0.0679
2024-06-12 11:23:16,0.0679
2024-06-12 11:23:18,0.0671
2024-06-12 11:23:20,0.0673
2024-06-12 11:23:22,0.0679
2024-06-12 11:23:24,0.0680
2024-06-12 11:23:26,0.0675
2024-06-12 11:23:28,0.0679
2024-06-12 11:23:30,0.0677
2024-06-12 11:23:32,0.0679
2024-06-12 11:23:34,0.0677
2024-06-12 11:23:36,0.0676
2024-06-12 11:23:38,0.0679
2024-06-12 11:23:40,0.0675
2024-06-12 11:23:42,0.0677
2024-06-12 11:23:44,0.0681
2024-06-12 11:23:46,0.0677
2024-06-12 11:23:48,0.0669
2024-06-12 11:23:50,0.0671
2024-06-12 11:23:52,0.0672
2024-06-12 11:23:54,0.0668
2024-06-12 11:23:56,0.0671
2024-06-12 11:23:58,0.0669
2024-06-12 11:24:00,0.0667
2024-06-12 11:24:02,0.0664
2024-06-12 11:24:04,0.0659
2024-06-12 11:24:06,0.0652
2024-06-12 11:24:08,0.0646
2024-06-12 11:24:10,0.0643
2024-06-12 11:24:12,0.0641
2024-06-12 11:24:14,0.0640
2024-06-12 11:24:16,0.0630
2024-06-12 11:24:18,0.0623
2024-06-12 11:24:20,0.0621
2024-06-12 11:24:22,0.0604
2024-06-12 11:24:24,0.0604
2024-06-12 11:24:26,0.0605
2024-06-12 11:24:28,0.0595
2024-06-12 11:24:30,0.0586
2024-06-12 11:24:32,0.0585
2024-06-12 11:24:34,0.0576
2024-06-12 11:24:36,0.0569
2024-06-12 11:24:38,0.0569
2024-06-12 11:24:40,0.0569
2024-06-12 11:24:42,0.0568
2024-06-12 11:24:44,0.0567
2024-06-12 11:24:46,0.0551
2024-06-12 11:24:48,0.0546
2024-06-12 11:24:50,0.0541
2024-06-12 11:24:52,0.0530
2024-06-12 11:24:54,0.0530
2024-06-12 11:24:56,0.0530
2024-06-12 11:24:58,0.0529
2024-06-12 11:25:00,0.0529
2024-06-12 11:25:02,0.0520
2024-06-12 11:25:04,0.0520
2024-06-12 11:25:06,0.0523
2024-06-12 11:25:08,0.0521
2024-06-12 11:25:10,0.0523
2024-06-12 11:25:12,0.0516
2024-06-12 11:25:14,0.0516
2024-06-12 11:25:16,0.0519
2024-06-12 11:25:18,0.0515
2024-06-12 11:25:20,0.0513
2024-06-12 11:25:22,0.0513
2024-06-12 11:25:24,0.0509
2024-06-12 11:25:26,0.0504
2024-06-12 11:25:28,0.0503
2024-06-12 11:25:30,0.0499
2024-06-12 11:25:32,0.0498
2024-06-12 11:25:34,0.0495
2024-06-12 11:25:36,0.0491
2024-06-12 11:25:38,0.0486
2024-06-12 11:25:40,0.0485
2024-06-12 11:25:42,0.0482
2024-06-12 11:25:44,0.0476
2024-06-12 11:25:46,0.0476
2024-06-12 11:25:48,0.0476
2024-06-12 11:25:50,0.0474
2024-06-12 11:25:52,0.0470
2024-06-12 11:25:54,0.0467
2024-06-12 11:25:56,0.0462
2024-06-12 11:25:58,0.0450
2024-06-12 11:26:00,0.0449
2024-06-12 11:26:02,0.0450
2024-06-12 11:26:04,0.0449
2024-06-12 11:26:06,0.0440
2024-06-12 11:26:08,0.0435
2024-06-12 11:26:10,0.0433
2024-06-12 11:26:12,0.0427
2024-06-12 11:26:14,0.0425
2024-06-12 11:26:16,0.0424
2024-06-12 11:26:18,0.0420
2024-06-12 11:26:20,0.0411
2024-06-12 11:26:22,0.0410
2024-06-12 11:26:24,0.0400
2024-06-12 11:26:26,0.0397
2024-06-12 11:26:28,0.0395
2024-06-12 11:26:30,0.0395
2024-06-12 11:26:32,0.0394
2024-06-12 11:26:34,0.0392
2024-06-12 11:26:36,0.0382
2024-06-12 11:26:38,0.0380
2024-06-12 11:26:40,0.0377
2024-06-12 11:26:42,0.0375
2024-06-12 11:26:44,0.0369
2024-06-12 11:26:46,0.0371
2024-06-12 11:26:48,0.0363
2024-06-12 11:26:50,0.0364
2024-06-12 11:26:52,0.0364
2024-06-12 11:26:54,0.0361
2024-06-12 11:26:56,0.0354
2024-06-12 11:26:58,0.0354
2024-06-12 11:27:00,0.0350
2024-06-12 11:27:02,0.0341
2024-06-12 11:27:04,0.0348
2024-06-12 11:27:06,0.0340
2024-06-12 11:27:08,0.0340
2024-06-12 11:27:10,0.0338
2024-06-12 11:27:12,0.0341
2024-06-12 11:27:14,0.0335
2024-06-12 11:27:16,0.0341
2024-06-12 11:27:18,0.0338
2024-06-12 11:27:20,0.0334
2024-06-12 11:27:22,0.0322
2024-06-12 11:27:24,0.0324
2024-06-12 11:27:26,0.0324
2024-06-12 11:27:28,0.0324
2024-06-12 11:27:30,0.0332
2024-06-12 11:27:32,0.0332
2024-06-12 11:27:34,0.0328
2024-06-12 11:27:36,0.0318
2024-06-12 11:27:38,0.0319
2024-06-12 11:27:40,0.0314
2024-06-12 11:27:42,0.0320
2024-06-12 11:27:44,0.0322
2024-06-12 11:27:46,0.0320
2024-06-12 11:27:48,0.0321
2024-06-12 11:27:50,0.0319
2024-06-12 11:27:52,0.0316
2024-06-12 11:27:54,0.0317
2024-06-12 11:27:56,0.0307
2024-06-12 11:27:58,0.0308
2024-06-12 11:28:00,0.0310
2024-06-12 11:28:02,0.0310
2024-06-12 11:28:04,0.0312
2024-06-12 11:28:06,0.0309
2024-06-12 11:28:08,0.0306
2024-06-12 11:28:10,0.0312
2024-06-12 11:28:12,0.0308
2024-06-12 11:28:14,0.0304
2024-06-12 11:28:16,0.0306
2024-06-12 11:28:18,0.0303
2024-06-12 11:28:20,0.0303
2024-06-12 11:28:22,0.0300
2024-06-12 11:28:24,0.0286
2024-06-12 11:28:26,0.0279
2024-06-12 11:28:28,0.0279
2024-06-12 11:28:30,0.0275
2024-06-12 11:28:32,0.0275
2024-06-12 11:28:34,0.0274
2024-06-12 11:28:36,0.0266
2024-06-12 11:28:38,0.0261
2024-06-12 11:28:40,0.0254
2024-06-12 11:28:42,0.0253
2024-06-12 11:28:44,0.0246
2024-06-12 11:28:46,0.0246
2024-06-12 11:28:48,0.0245
2024-06-12 11:28:50,0.0245
2024-06-12 11:28:52,0.0244
2024-06-12 11:28:54,0.0243
2024-06-12 11:28:56,0.0245
2024-06-12 11:28:58,0.0245
2024-06-12 11:29:00,0.0243
2024-06-12 11:29:02,0.0246
2024-06-12 11:29:04,0.0246
2024-06-12 11:29:06,0.0249
2024-06-12 11:29:08,0.0251
2024-06-12 11:29:10,0.0252
2024-06-12 11:29:12,0.0252
2024-06-12 11:29:14,0.0252
2024-06-12 11:29:16,0.0254
2024-06-12 11:29:18,0.0259
2024-06-12 11:29:20,0.0266
2024-06-12 11:29:22,0.0269
2024-06-12 11:29:24,0.0269
2024-06-12 11:29:26,0.0270
2024-06-12 11:29:28,0.0270
2024-06-12 11:29:30,0.0277
2024-06-12 11:29:32,0.0279
2024-06-12 11:29:34,0.0282
2024-06-12 11:29:36,0.0281
2024-06-12 11:29:38,0.0284
2024-06-12 11:29:40,0.0299
2024-06-12 11:29:42,0.0300
2024-06-12 11:29:44,0.0300
2024-06-12 11:29:46,0.0302
2024-06-12 11:29:48,0.0309
2024-06-12 11:29:50,0.0316
2024-06-12 11:29:52,0.0318
2024-06-12 11:29:54,0.0327
2024-06-12 11:29:56,0.0329
2024-06-12 11:29:58,0.0329
2024-06-12 11:30:00,0.0332
2024-06-12 11:30:02,0.0341
2024-06-12 11:30:04,0.0349
2024-06-12 11:30:06,0.0350
2024-06-12 11:30:08,0.0349
2024-06-12 11:30:10,0.0354
2024-06-12 11:30:12,0.0358
2024-06-12 11:30:14,0.0367
2024-06-12 11:30:16,0.0370
2024-06-12 11:30:18,0.0375
2024-06-12 11:30:20,0.0381
2024-06-12 11:30:22,0.0389
2024-06-12 11:30:24,0.0392
2024-06-12 11:30:26,0.0397
2024-06-12 11:30:28,0.0399
2024-06-12 11:30:30,0.0411
2024-06-12 11:30:32,0.0412
2024-06-12 11:30:34,0.0419
2024-06-12 11:30:36,0.0429
2024-06-12 11:30:38,0.0429
2024-06-12 11:30:40,0.0431
2024-06-12 11:30:42,0.0437
2024-06-12 11:30:44,0.0444
2024-06-12 11:30:46,0.0449
2024-06-12 11:30:48,0.0450
2024-06-12 11:30:50,0.0460
2024-06-12 11:30:52,0.0460
