"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:11:30,1167635
2024-06-12 11:11:32,1163099
2024-06-12 11:11:34,1164390
2024-06-12 11:11:36,1174715
2024-06-12 11:11:38,1191026
2024-06-12 11:11:40,1192662
2024-06-12 11:11:42,1192838
2024-06-12 11:11:44,1192931
2024-06-12 11:11:46,1193191
2024-06-12 11:11:48,1193646
2024-06-12 11:11:50,1193253
2024-06-12 11:11:52,1176096
2024-06-12 11:11:54,1171282
2024-06-12 11:11:56,1214703
2024-06-12 11:11:58,1214928
2024-06-12 11:12:00,1215884
2024-06-12 11:12:02,1217992
2024-06-12 11:12:04,1218746
2024-06-12 11:12:06,1224437
2024-06-12 11:12:08,1224050
2024-06-12 11:12:10,1224910
2024-06-12 11:12:12,1196366
2024-06-12 11:12:14,1231277
2024-06-12 11:12:16,1207344
2024-06-12 11:12:18,1235045
2024-06-12 11:12:20,1233420
2024-06-12 11:12:22,1234209
2024-06-12 11:12:24,1237135
2024-06-12 11:12:26,1247822
2024-06-12 11:12:28,1246786
2024-06-12 11:12:30,1245765
2024-06-12 11:12:32,1243960
2024-06-12 11:12:34,1252311
2024-06-12 11:12:36,1249354
2024-06-12 11:12:38,1249346
2024-06-12 11:12:40,1249581
2024-06-12 11:12:42,1248690
2024-06-12 11:12:44,1246200
2024-06-12 11:12:46,1246265
2024-06-12 11:12:48,1245879
2024-06-12 11:12:50,1249222
2024-06-12 11:12:52,1221458
2024-06-12 11:12:54,1211622
2024-06-12 11:12:56,1213986
2024-06-12 11:12:58,1213669
2024-06-12 11:13:00,1211253
2024-06-12 11:13:02,1205612
2024-06-12 11:13:04,1208777
2024-06-12 11:13:06,1201771
2024-06-12 11:13:08,1200551
2024-06-12 11:13:10,1171496
2024-06-12 11:13:12,1171235
2024-06-12 11:13:14,1168853
2024-06-12 11:13:16,1168277
2024-06-12 11:13:18,1167572
2024-06-12 11:13:20,1131233
2024-06-12 11:13:22,1158061
2024-06-12 11:13:24,1152042
2024-06-12 11:13:26,1150384
2024-06-12 11:13:28,1123160
2024-06-12 11:13:30,1122433
2024-06-12 11:13:32,1122769
2024-06-12 11:13:34,1118990
2024-06-12 11:13:36,1117661
2024-06-12 11:13:38,1107990
2024-06-12 11:13:40,1104603
2024-06-12 11:13:42,1103814
2024-06-12 11:13:44,1079842
2024-06-12 11:13:46,1072646
2024-06-12 11:13:48,1095004
2024-06-12 11:13:50,1094941
2024-06-12 11:13:52,1094980
2024-06-12 11:13:54,1083728
2024-06-12 11:13:56,1085535
2024-06-12 11:13:58,1082275
2024-06-12 11:14:00,1083092
2024-06-12 11:14:02,1085114
2024-06-12 11:14:04,1075102
2024-06-12 11:14:06,1070610
2024-06-12 11:14:08,1078089
2024-06-12 11:14:10,1080896
2024-06-12 11:14:12,1080205
2024-06-12 11:14:14,1080572
2024-06-12 11:14:16,1079605
2024-06-12 11:14:18,1079342
2024-06-12 11:14:20,1072959
2024-06-12 11:14:22,1071540
2024-06-12 11:14:24,1072662
