"Time","sum (container_memory_working_set_bytes{id!=""/"",pod_name=~""^()()().*$"",kubernetes_io_hostname=~""^.*$""}) by (pod_name)"
2024-05-29 10:22:36,11392536576
2024-05-29 10:22:38,11420893184
2024-05-29 10:22:40,11420094464
2024-05-29 10:22:42,11422117888
2024-05-29 10:22:44,11424120832
2024-05-29 10:22:46,11423129600
2024-05-29 10:22:48,11424878592
2024-05-29 10:22:50,11435241472
2024-05-29 10:22:52,11440242688
2024-05-29 10:22:54,11514314752
2024-05-29 10:22:56,11528036352
2024-05-29 10:22:58,11542544384
2024-05-29 10:23:00,11557359616
2024-05-29 10:23:02,11576827904
2024-05-29 10:23:04,11578155008
2024-05-29 10:23:06,11633795072
2024-05-29 10:23:08,11904212992
2024-05-29 10:23:10,11944435712
2024-05-29 10:23:12,12098969600
2024-05-29 10:23:14,12328214528
2024-05-29 10:23:16,12439031808
2024-05-29 10:23:18,12463546368
2024-05-29 10:23:20,12465410048
2024-05-29 10:23:22,12475412480
2024-05-29 10:23:24,12511354880
2024-05-29 10:23:26,12539670528
2024-05-29 10:23:28,12551827456
2024-05-29 10:23:30,12571799552
2024-05-29 10:23:32,12573552640
2024-05-29 10:23:34,12612575232
2024-05-29 10:23:36,12618792960
2024-05-29 10:23:38,12618063872
2024-05-29 10:23:40,12620693504
2024-05-29 10:23:42,12620124160
2024-05-29 10:23:44,12618252288
2024-05-29 10:23:46,12614127616
2024-05-29 10:23:48,12607750144
2024-05-29 10:23:50,12608540672
2024-05-29 10:23:52,12612329472
2024-05-29 10:23:54,12616060928
2024-05-29 10:23:56,12627361792
2024-05-29 10:23:58,12624994304
2024-05-29 10:24:00,12625825792
2024-05-29 10:24:02,12630368256
2024-05-29 10:24:04,12632973312
2024-05-29 10:24:06,12631375872
2024-05-29 10:24:08,12646785024
2024-05-29 10:24:10,12651077632
2024-05-29 10:24:12,12647161856
2024-05-29 10:24:14,12654252032
2024-05-29 10:24:16,12654952448
2024-05-29 10:24:18,12659515392
2024-05-29 10:24:20,12653756416
2024-05-29 10:24:22,12655980544
2024-05-29 10:24:24,12687138816
2024-05-29 10:24:26,12690481152
2024-05-29 10:24:28,12694151168
2024-05-29 10:24:30,12683759616
2024-05-29 10:24:32,12683927552
2024-05-29 10:24:34,12686352384
2024-05-29 10:24:36,12691410944
2024-05-29 10:24:38,12693446656
2024-05-29 10:24:40,12692541440
2024-05-29 10:24:42,12701065216
2024-05-29 10:24:44,12675461120
2024-05-29 10:24:46,12682801152
2024-05-29 10:24:48,12685590528
2024-05-29 10:24:50,12687609856
2024-05-29 10:24:52,12690878464
2024-05-29 10:24:54,12698914816
2024-05-29 10:24:56,12694896640
2024-05-29 10:24:58,12696031232
2024-05-29 10:25:00,12699099136
2024-05-29 10:25:02,12697006080
2024-05-29 10:25:04,12698013696
2024-05-29 10:25:06,12698349568
2024-05-29 10:25:08,12696977408
2024-05-29 10:25:10,12693549056
2024-05-29 10:25:12,12697366528
2024-05-29 10:25:14,12691062784
2024-05-29 10:25:16,12692377600
2024-05-29 10:25:18,12690706432
2024-05-29 10:25:20,12693676032
2024-05-29 10:25:22,12695224320
2024-05-29 10:25:24,12696485888
2024-05-29 10:25:26,12694544384
2024-05-29 10:25:28,12694781952
2024-05-29 10:25:30,12693184512
2024-05-29 10:25:32,12694343680
2024-05-29 10:25:34,12692742144
2024-05-29 10:25:36,12688740352
2024-05-29 10:25:38,12687798272
2024-05-29 10:25:40,12687679488
2024-05-29 10:25:42,12696403968
2024-05-29 10:25:44,12698337280
2024-05-29 10:25:46,12699160576
2024-05-29 10:25:48,12701519872
