"Time","default"
2024-06-07 12:43:36,0.0405
2024-06-07 12:43:38,0.0410
2024-06-07 12:43:40,0.0423
2024-06-07 12:43:42,0.0424
2024-06-07 12:43:44,0.0431
2024-06-07 12:43:46,0.0436
2024-06-07 12:43:48,0.0439
2024-06-07 12:43:50,0.0442
2024-06-07 12:43:52,0.0439
2024-06-07 12:43:54,0.0448
2024-06-07 12:43:56,0.0454
2024-06-07 12:43:58,0.0460
2024-06-07 12:44:00,0.0473
2024-06-07 12:44:02,0.0473
2024-06-07 12:44:04,0.0474
2024-06-07 12:44:06,0.0484
2024-06-07 12:44:08,0.0488
2024-06-07 12:44:10,0.0492
2024-06-07 12:44:12,0.0498
2024-06-07 12:44:14,0.0501
2024-06-07 12:44:16,0.0508
2024-06-07 12:44:18,0.0512
2024-06-07 12:44:20,0.0513
2024-06-07 12:44:22,0.0515
2024-06-07 12:44:24,0.0522
2024-06-07 12:44:26,0.0524
2024-06-07 12:44:28,0.0532
2024-06-07 12:44:30,0.0537
2024-06-07 12:44:32,0.0546
2024-06-07 12:44:34,0.0542
2024-06-07 12:44:36,0.0550
2024-06-07 12:44:38,0.0549
2024-06-07 12:44:40,0.0556
2024-06-07 12:44:42,0.0560
2024-06-07 12:44:44,0.0562
2024-06-07 12:44:46,0.0564
2024-06-07 12:44:48,0.0573
2024-06-07 12:44:50,0.0576
2024-06-07 12:44:52,0.0579
2024-06-07 12:44:54,0.0582
2024-06-07 12:44:56,0.0590
2024-06-07 12:44:58,0.0591
2024-06-07 12:45:00,0.0591
2024-06-07 12:45:02,0.0593
2024-06-07 12:45:04,0.0601
2024-06-07 12:45:06,0.0602
2024-06-07 12:45:08,0.0601
2024-06-07 12:45:10,0.0607
2024-06-07 12:45:12,0.0616
2024-06-07 12:45:14,0.0611
2024-06-07 12:45:16,0.0614
2024-06-07 12:45:18,0.0613
2024-06-07 12:45:20,0.0620
2024-06-07 12:45:22,0.0622
2024-06-07 12:45:24,0.0629
2024-06-07 12:45:26,0.0632
2024-06-07 12:45:28,0.0633
2024-06-07 12:45:30,0.0637
2024-06-07 12:45:32,0.0636
2024-06-07 12:45:34,0.0639
2024-06-07 12:45:36,0.0638
2024-06-07 12:45:38,0.0645
2024-06-07 12:45:40,0.0653
2024-06-07 12:45:42,0.0656
2024-06-07 12:45:44,0.0657
2024-06-07 12:45:46,0.0658
2024-06-07 12:45:48,0.0658
2024-06-07 12:45:50,0.0653
2024-06-07 12:45:52,0.0652
2024-06-07 12:45:54,0.0665
2024-06-07 12:45:56,0.0663
2024-06-07 12:45:58,0.0666
2024-06-07 12:46:00,0.0673
2024-06-07 12:46:02,0.0674
2024-06-07 12:46:04,0.0675
2024-06-07 12:46:06,0.0674
2024-06-07 12:46:08,0.0678
2024-06-07 12:46:10,0.0679
2024-06-07 12:46:12,0.0681
2024-06-07 12:46:14,0.0690
2024-06-07 12:46:16,0.0690
2024-06-07 12:46:18,0.0690
2024-06-07 12:46:20,0.0689
2024-06-07 12:46:22,0.0693
2024-06-07 12:46:24,0.0697
2024-06-07 12:46:26,0.0700
2024-06-07 12:46:28,0.0696
2024-06-07 12:46:30,0.0695
2024-06-07 12:46:32,0.0708
2024-06-07 12:46:34,0.0708
2024-06-07 12:46:36,0.0709
2024-06-07 12:46:38,0.0709
2024-06-07 12:46:40,0.0712
2024-06-07 12:46:42,0.0716
2024-06-07 12:46:44,0.0718
2024-06-07 12:46:46,0.0717
2024-06-07 12:46:48,0.0720
2024-06-07 12:46:50,0.0721
2024-06-07 12:46:52,0.0722
2024-06-07 12:46:54,0.0723
2024-06-07 12:46:56,0.0725
2024-06-07 12:46:58,0.0725
2024-06-07 12:47:00,0.0726
2024-06-07 12:47:02,0.0725
2024-06-07 12:47:04,0.0730
2024-06-07 12:47:06,0.0731
2024-06-07 12:47:08,0.0732
2024-06-07 12:47:10,0.0738
2024-06-07 12:47:12,0.0731
2024-06-07 12:47:14,0.0738
2024-06-07 12:47:16,0.0739
2024-06-07 12:47:18,0.0740
2024-06-07 12:47:20,0.0737
2024-06-07 12:47:22,0.0743
2024-06-07 12:47:24,0.0743
2024-06-07 12:47:26,0.0747
2024-06-07 12:47:28,0.0747
2024-06-07 12:47:30,0.0746
2024-06-07 12:47:32,0.0747
2024-06-07 12:47:34,0.0744
2024-06-07 12:47:36,0.0746
2024-06-07 12:47:38,0.0752
2024-06-07 12:47:40,0.0754
2024-06-07 12:47:42,0.0754
2024-06-07 12:47:44,0.0754
2024-06-07 12:47:46,0.0749
2024-06-07 12:47:48,0.0756
2024-06-07 12:47:50,0.0758
2024-06-07 12:47:52,0.0753
2024-06-07 12:47:54,0.0753
2024-06-07 12:47:56,0.0761
2024-06-07 12:47:58,0.0762
2024-06-07 12:48:00,0.0756
2024-06-07 12:48:02,0.0754
2024-06-07 12:48:04,0.0765
2024-06-07 12:48:06,0.0764
2024-06-07 12:48:08,0.0765
2024-06-07 12:48:10,0.0762
2024-06-07 12:48:12,0.0756
2024-06-07 12:48:14,0.0770
2024-06-07 12:48:16,0.0771
2024-06-07 12:48:18,0.0771
2024-06-07 12:48:20,0.0770
2024-06-07 12:48:22,0.0771
2024-06-07 12:48:24,0.0771
2024-06-07 12:48:26,0.0767
2024-06-07 12:48:28,0.0774
2024-06-07 12:48:30,0.0776
2024-06-07 12:48:32,0.0776
2024-06-07 12:48:34,0.0776
2024-06-07 12:48:36,0.0771
2024-06-07 12:48:38,0.0777
2024-06-07 12:48:40,0.0778
2024-06-07 12:48:42,0.0763
2024-06-07 12:48:44,0.0780
2024-06-07 12:48:46,0.0775
2024-06-07 12:48:48,0.0776
2024-06-07 12:48:50,0.0777
2024-06-07 12:48:52,0.0779
2024-06-07 12:48:54,0.0780
2024-06-07 12:48:56,0.0780
2024-06-07 12:48:58,0.0778
2024-06-07 12:49:00,0.0783
2024-06-07 12:49:02,0.0783
2024-06-07 12:49:04,0.0782
2024-06-07 12:49:06,0.0780
2024-06-07 12:49:08,0.0781
2024-06-07 12:49:10,0.0780
2024-06-07 12:49:12,0.0782
2024-06-07 12:49:14,0.0786
2024-06-07 12:49:16,0.0786
2024-06-07 12:49:18,0.0786
2024-06-07 12:49:20,0.0785
2024-06-07 12:49:22,0.0780
2024-06-07 12:49:24,0.0786
2024-06-07 12:49:26,0.0786
2024-06-07 12:49:28,0.0787
2024-06-07 12:49:30,0.0782
2024-06-07 12:49:32,0.0782
2024-06-07 12:49:34,0.0787
2024-06-07 12:49:36,0.0786
2024-06-07 12:49:38,0.0786
2024-06-07 12:49:40,0.0784
2024-06-07 12:49:42,0.0787
2024-06-07 12:49:44,0.0787
2024-06-07 12:49:46,0.0787
2024-06-07 12:49:48,0.0788
2024-06-07 12:49:50,0.0789
2024-06-07 12:49:52,0.0785
2024-06-07 12:49:54,0.0783
2024-06-07 12:49:56,0.0787
2024-06-07 12:49:58,0.0789
2024-06-07 12:50:00,0.0789
2024-06-07 12:50:02,0.0790
2024-06-07 12:50:04,0.0786
2024-06-07 12:50:06,0.0791
2024-06-07 12:50:08,0.0791
2024-06-07 12:50:10,0.0789
2024-06-07 12:50:12,0.0791
2024-06-07 12:50:14,0.0792
2024-06-07 12:50:16,0.0787
2024-06-07 12:50:18,0.0792
2024-06-07 12:50:20,0.0790
2024-06-07 12:50:22,0.0786
2024-06-07 12:50:24,0.0793
2024-06-07 12:50:26,0.0793
2024-06-07 12:50:28,0.0787
2024-06-07 12:50:30,0.0793
2024-06-07 12:50:32,0.0791
2024-06-07 12:50:34,0.0784
2024-06-07 12:50:36,0.0788
2024-06-07 12:50:38,0.0793
2024-06-07 12:50:40,0.0788
2024-06-07 12:50:42,0.0793
2024-06-07 12:50:44,0.0794
2024-06-07 12:50:46,0.0790
2024-06-07 12:50:48,0.0794
2024-06-07 12:50:50,0.0792
2024-06-07 12:50:52,0.0792
2024-06-07 12:50:54,0.0781
2024-06-07 12:50:56,0.0792
2024-06-07 12:50:58,0.0789
2024-06-07 12:51:00,0.0789
2024-06-07 12:51:02,0.0786
2024-06-07 12:51:04,0.0788
2024-06-07 12:51:06,0.0788
2024-06-07 12:51:08,0.0789
2024-06-07 12:51:10,0.0789
2024-06-07 12:51:12,0.0789
2024-06-07 12:51:14,0.0784
2024-06-07 12:51:16,0.0789
2024-06-07 12:51:18,0.0789
2024-06-07 12:51:20,0.0788
2024-06-07 12:51:22,0.0789
2024-06-07 12:51:24,0.0789
2024-06-07 12:51:26,0.0789
2024-06-07 12:51:28,0.0783
2024-06-07 12:51:30,0.0782
2024-06-07 12:51:32,0.0790
2024-06-07 12:51:34,0.0790
2024-06-07 12:51:36,0.0789
2024-06-07 12:51:38,0.0789
2024-06-07 12:51:40,0.0789
2024-06-07 12:51:42,0.0784
2024-06-07 12:51:44,0.0789
2024-06-07 12:51:46,0.0786
2024-06-07 12:51:48,0.0783
2024-06-07 12:51:50,0.0791
2024-06-07 12:51:52,0.0791
2024-06-07 12:51:54,0.0785
2024-06-07 12:51:56,0.0791
2024-06-07 12:51:58,0.0791
2024-06-07 12:52:00,0.0791
2024-06-07 12:52:02,0.0785
2024-06-07 12:52:04,0.0791
2024-06-07 12:52:06,0.0789
2024-06-07 12:52:08,0.0790
2024-06-07 12:52:10,0.0791
2024-06-07 12:52:12,0.0791
2024-06-07 12:52:14,0.0790
2024-06-07 12:52:16,0.0787
2024-06-07 12:52:18,0.0793
2024-06-07 12:52:20,0.0786
2024-06-07 12:52:22,0.0781
2024-06-07 12:52:24,0.0793
2024-06-07 12:52:26,0.0793
2024-06-07 12:52:28,0.0793
2024-06-07 12:52:30,0.0793
2024-06-07 12:52:32,0.0794
2024-06-07 12:52:34,0.0794
2024-06-07 12:52:36,0.0796
2024-06-07 12:52:38,0.0794
2024-06-07 12:52:40,0.0796
2024-06-07 12:52:42,0.0796
2024-06-07 12:52:44,0.0790
2024-06-07 12:52:46,0.0790
2024-06-07 12:52:48,0.0795
2024-06-07 12:52:50,0.0795
2024-06-07 12:52:52,0.0797
2024-06-07 12:52:54,0.0795
2024-06-07 12:52:56,0.0794
2024-06-07 12:52:58,0.0797
2024-06-07 12:53:00,0.0797
2024-06-07 12:53:02,0.0796
2024-06-07 12:53:04,0.0796
2024-06-07 12:53:06,0.0797
2024-06-07 12:53:08,0.0791
2024-06-07 12:53:10,0.0797
2024-06-07 12:53:12,0.0797
2024-06-07 12:53:14,0.0795
2024-06-07 12:53:16,0.0794
2024-06-07 12:53:18,0.0793
2024-06-07 12:53:20,0.0797
2024-06-07 12:53:22,0.0798
2024-06-07 12:53:24,0.0792
2024-06-07 12:53:26,0.0793
2024-06-07 12:53:28,0.0799
2024-06-07 12:53:30,0.0797
2024-06-07 12:53:32,0.0798
2024-06-07 12:53:34,0.0801
2024-06-07 12:53:36,0.0799
2024-06-07 12:53:38,0.0798
2024-06-07 12:53:40,0.0801
2024-06-07 12:53:42,0.0801
2024-06-07 12:53:44,0.0801
2024-06-07 12:53:46,0.0801
2024-06-07 12:53:48,0.0797
2024-06-07 12:53:50,0.0794
2024-06-07 12:53:52,0.0802
2024-06-07 12:53:54,0.0802
2024-06-07 12:53:56,0.0802
2024-06-07 12:53:58,0.0797
2024-06-07 12:54:00,0.0802
2024-06-07 12:54:02,0.0803
2024-06-07 12:54:04,0.0801
2024-06-07 12:54:06,0.0800
2024-06-07 12:54:08,0.0804
2024-06-07 12:54:10,0.0804
2024-06-07 12:54:12,0.0804
2024-06-07 12:54:14,0.0798
2024-06-07 12:54:16,0.0793
2024-06-07 12:54:18,0.0794
2024-06-07 12:54:20,0.0806
2024-06-07 12:54:22,0.0806
2024-06-07 12:54:24,0.0801
2024-06-07 12:54:26,0.0806
2024-06-07 12:54:28,0.0806
2024-06-07 12:54:30,0.0805
2024-06-07 12:54:32,0.0804
2024-06-07 12:54:34,0.0805
2024-06-07 12:54:36,0.0800
2024-06-07 12:54:38,0.0799
2024-06-07 12:54:40,0.0798
2024-06-07 12:54:42,0.0801
2024-06-07 12:54:44,0.0800
2024-06-07 12:54:46,0.0806
2024-06-07 12:54:48,0.0806
2024-06-07 12:54:50,0.0806
2024-06-07 12:54:52,0.0806
2024-06-07 12:54:54,0.0801
2024-06-07 12:54:56,0.0806
2024-06-07 12:54:58,0.0806
2024-06-07 12:55:00,0.0804
2024-06-07 12:55:02,0.0807
2024-06-07 12:55:04,0.0807
2024-06-07 12:55:06,0.0807
2024-06-07 12:55:08,0.0807
2024-06-07 12:55:10,0.0807
2024-06-07 12:55:12,0.0801
2024-06-07 12:55:14,0.0805
2024-06-07 12:55:16,0.0804
2024-06-07 12:55:18,0.0807
2024-06-07 12:55:20,0.0807
2024-06-07 12:55:22,0.0807
2024-06-07 12:55:24,0.0807
2024-06-07 12:55:26,0.0807
2024-06-07 12:55:28,0.0803
2024-06-07 12:55:30,0.0806
2024-06-07 12:55:32,0.0805
2024-06-07 12:55:34,0.0808
2024-06-07 12:55:36,0.0810
2024-06-07 12:55:38,0.0805
2024-06-07 12:55:40,0.0811
2024-06-07 12:55:42,0.0805
2024-06-07 12:55:44,0.0810
2024-06-07 12:55:46,0.0809
2024-06-07 12:55:48,0.0810
2024-06-07 12:55:50,0.0813
2024-06-07 12:55:52,0.0813
2024-06-07 12:55:54,0.0813
2024-06-07 12:55:56,0.0806
2024-06-07 12:55:58,0.0808
2024-06-07 12:56:00,0.0810
2024-06-07 12:56:02,0.0813
2024-06-07 12:56:04,0.0812
2024-06-07 12:56:06,0.0808
2024-06-07 12:56:08,0.0807
2024-06-07 12:56:10,0.0813
2024-06-07 12:56:12,0.0806
2024-06-07 12:56:14,0.0809
2024-06-07 12:56:16,0.0806
2024-06-07 12:56:18,0.0813
2024-06-07 12:56:20,0.0813
2024-06-07 12:56:22,0.0813
2024-06-07 12:56:24,0.0806
2024-06-07 12:56:26,0.0813
2024-06-07 12:56:28,0.0812
2024-06-07 12:56:30,0.0812
2024-06-07 12:56:32,0.0804
2024-06-07 12:56:34,0.0811
2024-06-07 12:56:36,0.0812
2024-06-07 12:56:38,0.0812
2024-06-07 12:56:40,0.0813
2024-06-07 12:56:42,0.0810
2024-06-07 12:56:44,0.0811
2024-06-07 12:56:46,0.0810
2024-06-07 12:56:48,0.0810
2024-06-07 12:56:50,0.0809
2024-06-07 12:56:52,0.0810
2024-06-07 12:56:54,0.0810
2024-06-07 12:56:56,0.0809
2024-06-07 12:56:58,0.0801
2024-06-07 12:57:00,0.0802
2024-06-07 12:57:02,0.0807
2024-06-07 12:57:04,0.0800
2024-06-07 12:57:06,0.0801
2024-06-07 12:57:08,0.0806
2024-06-07 12:57:10,0.0806
2024-06-07 12:57:12,0.0805
2024-06-07 12:57:14,0.0806
2024-06-07 12:57:16,0.0799
2024-06-07 12:57:18,0.0805
2024-06-07 12:57:20,0.0805
2024-06-07 12:57:22,0.0800
2024-06-07 12:57:24,0.0798
2024-06-07 12:57:26,0.0805
2024-06-07 12:57:28,0.0802
2024-06-07 12:57:30,0.0801
2024-06-07 12:57:32,0.0802
2024-06-07 12:57:34,0.0799
2024-06-07 12:57:36,0.0794
2024-06-07 12:57:38,0.0801
2024-06-07 12:57:40,0.0796
2024-06-07 12:57:42,0.0796
2024-06-07 12:57:44,0.0796
2024-06-07 12:57:46,0.0802
2024-06-07 12:57:48,0.0801
2024-06-07 12:57:50,0.0802
2024-06-07 12:57:52,0.0801
2024-06-07 12:57:54,0.0799
2024-06-07 12:57:56,0.0800
2024-06-07 12:57:58,0.0799
2024-06-07 12:58:00,0.0794
2024-06-07 12:58:02,0.0793
2024-06-07 12:58:04,0.0800
2024-06-07 12:58:06,0.0797
2024-06-07 12:58:08,0.0799
2024-06-07 12:58:10,0.0799
2024-06-07 12:58:12,0.0799
2024-06-07 12:58:14,0.0796
2024-06-07 12:58:16,0.0798
2024-06-07 12:58:18,0.0799
2024-06-07 12:58:20,0.0796
2024-06-07 12:58:22,0.0793
2024-06-07 12:58:24,0.0795
2024-06-07 12:58:26,0.0798
2024-06-07 12:58:28,0.0797
2024-06-07 12:58:30,0.0797
2024-06-07 12:58:32,0.0797
2024-06-07 12:58:34,0.0796
2024-06-07 12:58:36,0.0793
2024-06-07 12:58:38,0.0798
2024-06-07 12:58:40,0.0798
2024-06-07 12:58:42,0.0797
2024-06-07 12:58:44,0.0798
2024-06-07 12:58:46,0.0798
2024-06-07 12:58:48,0.0792
2024-06-07 12:58:50,0.0796
2024-06-07 12:58:52,0.0797
2024-06-07 12:58:54,0.0795
2024-06-07 12:58:56,0.0797
2024-06-07 12:58:58,0.0796
2024-06-07 12:59:00,0.0795
2024-06-07 12:59:02,0.0790
2024-06-07 12:59:04,0.0796
2024-06-07 12:59:06,0.0795
2024-06-07 12:59:08,0.0795
2024-06-07 12:59:10,0.0794
2024-06-07 12:59:12,0.0793
2024-06-07 12:59:14,0.0789
2024-06-07 12:59:16,0.0787
2024-06-07 12:59:18,0.0787
2024-06-07 12:59:20,0.0794
2024-06-07 12:59:22,0.0788
2024-06-07 12:59:24,0.0789
2024-06-07 12:59:26,0.0789
2024-06-07 12:59:28,0.0795
2024-06-07 12:59:30,0.0794
2024-06-07 12:59:32,0.0794
2024-06-07 12:59:34,0.0794
2024-06-07 12:59:36,0.0784
2024-06-07 12:59:38,0.0787
2024-06-07 12:59:40,0.0793
2024-06-07 12:59:42,0.0793
2024-06-07 12:59:44,0.0791
2024-06-07 12:59:46,0.0793
2024-06-07 12:59:48,0.0788
2024-06-07 12:59:50,0.0787
2024-06-07 12:59:52,0.0794
2024-06-07 12:59:54,0.0794
2024-06-07 12:59:56,0.0789
2024-06-07 12:59:58,0.0794
2024-06-07 13:00:00,0.0794
2024-06-07 13:00:02,0.0794
2024-06-07 13:00:04,0.0793
2024-06-07 13:00:06,0.0794
2024-06-07 13:00:08,0.0794
2024-06-07 13:00:10,0.0793
2024-06-07 13:00:12,0.0789
2024-06-07 13:00:14,0.0789
2024-06-07 13:00:16,0.0792
2024-06-07 13:00:18,0.0795
2024-06-07 13:00:20,0.0795
2024-06-07 13:00:22,0.0795
2024-06-07 13:00:24,0.0793
2024-06-07 13:00:26,0.0790
2024-06-07 13:00:28,0.0794
2024-06-07 13:00:30,0.0794
2024-06-07 13:00:32,0.0791
2024-06-07 13:00:34,0.0792
2024-06-07 13:00:36,0.0796
2024-06-07 13:00:38,0.0796
2024-06-07 13:00:40,0.0796
2024-06-07 13:00:42,0.0794
2024-06-07 13:00:44,0.0794
2024-06-07 13:00:46,0.0790
2024-06-07 13:00:48,0.0789
2024-06-07 13:00:50,0.0789
2024-06-07 13:00:52,0.0789
2024-06-07 13:00:54,0.0796
2024-06-07 13:00:56,0.0794
2024-06-07 13:00:58,0.0796
2024-06-07 13:01:00,0.0796
2024-06-07 13:01:02,0.0796
2024-06-07 13:01:04,0.0796
2024-06-07 13:01:06,0.0788
2024-06-07 13:01:08,0.0795
