"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-05-29 11:39:34,477347
2024-05-29 11:39:36,476891
2024-05-29 11:39:38,477638
2024-05-29 11:39:40,477761
2024-05-29 11:39:42,477852
2024-05-29 11:39:44,479638
2024-05-29 11:39:46,480040
2024-05-29 11:39:48,479071
2024-05-29 11:39:50,480343
2024-05-29 11:39:52,480448
2024-05-29 11:39:54,480447
2024-05-29 11:39:56,479911
2024-05-29 11:39:58,477591
2024-05-29 11:40:00,478892
2024-05-29 11:40:02,478891
2024-05-29 11:40:04,477825
2024-05-29 11:40:06,477986
2024-05-29 11:40:08,478649
2024-05-29 11:40:10,478812
2024-05-29 11:40:12,478812
2024-05-29 11:40:14,469358
2024-05-29 11:40:16,480984
2024-05-29 11:40:18,480970
2024-05-29 11:40:20,480890
2024-05-29 11:40:22,480920
2024-05-29 11:40:24,480460
2024-05-29 11:40:26,480803
2024-05-29 11:40:28,478763
2024-05-29 11:40:30,481444
2024-05-29 11:40:32,482643
2024-05-29 11:40:34,482676
2024-05-29 11:40:36,482652
2024-05-29 11:40:38,483129
2024-05-29 11:40:40,480613
2024-05-29 11:40:42,480198
2024-05-29 11:40:44,483503
2024-05-29 11:40:46,480390
2024-05-29 11:40:48,469841
2024-05-29 11:40:50,473631
2024-05-29 11:40:52,483337
2024-05-29 11:40:54,483403
2024-05-29 11:40:56,483332
2024-05-29 11:40:58,483683
2024-05-29 11:41:00,483679
2024-05-29 11:41:02,483713
2024-05-29 11:41:04,483916
2024-05-29 11:41:06,474159
2024-05-29 11:41:08,484052
2024-05-29 11:41:10,483946
2024-05-29 11:41:12,474924
2024-05-29 11:41:14,483411
2024-05-29 11:41:16,483308
2024-05-29 11:41:18,483240
2024-05-29 11:41:20,483223
2024-05-29 11:41:22,482478
2024-05-29 11:41:24,482641
2024-05-29 11:41:26,482631
2024-05-29 11:41:28,482189
2024-05-29 11:41:30,468956
2024-05-29 11:41:32,479412
2024-05-29 11:41:34,481463
2024-05-29 11:41:36,480777
2024-05-29 11:41:38,480817
2024-05-29 11:41:40,480669
2024-05-29 11:41:42,480767
2024-05-29 11:41:44,480481
2024-05-29 11:41:46,477678
2024-05-29 11:41:48,479722
2024-05-29 11:41:50,480166
2024-05-29 11:41:52,480032
2024-05-29 11:41:54,480203
2024-05-29 11:41:56,480225
2024-05-29 11:41:58,480369
2024-05-29 11:42:00,478535
2024-05-29 11:42:02,473815
2024-05-29 11:42:04,473014
2024-05-29 11:42:06,475703
2024-05-29 11:42:08,478289
2024-05-29 11:42:10,478744
2024-05-29 11:42:12,478712
2024-05-29 11:42:14,469608
2024-05-29 11:42:16,480676
2024-05-29 11:42:18,480495
2024-05-29 11:42:20,480529
2024-05-29 11:42:22,477692
2024-05-29 11:42:24,480203
2024-05-29 11:42:26,480141
2024-05-29 11:42:28,479706
2024-05-29 11:42:30,470587
2024-05-29 11:42:32,478761
2024-05-29 11:42:34,475945
2024-05-29 11:42:36,477581
2024-05-29 11:42:38,477525
2024-05-29 11:42:40,478129
2024-05-29 11:42:42,478947
2024-05-29 11:42:44,478543
2024-05-29 11:42:46,478858
2024-05-29 11:42:48,478191
2024-05-29 11:42:50,478832
2024-05-29 11:42:52,478792
2024-05-29 11:42:54,467869
2024-05-29 11:42:56,474736
2024-05-29 11:42:58,467733
2024-05-29 11:43:00,476728
2024-05-29 11:43:02,476783
2024-05-29 11:43:04,476835
2024-05-29 11:43:06,477181
2024-05-29 11:43:08,477330
2024-05-29 11:43:10,477386
2024-05-29 11:43:12,476000
2024-05-29 11:43:14,476491
2024-05-29 11:43:16,476455
2024-05-29 11:43:18,476056
2024-05-29 11:43:20,475815
2024-05-29 11:43:22,476611
2024-05-29 11:43:24,474354
2024-05-29 11:43:26,477049
2024-05-29 11:43:28,467816
2024-05-29 11:43:30,477647
2024-05-29 11:43:32,476942
2024-05-29 11:43:34,477661
2024-05-29 11:43:36,477489
2024-05-29 11:43:38,477824
2024-05-29 11:43:40,476932
2024-05-29 11:43:42,474583
2024-05-29 11:43:44,477139
2024-05-29 11:43:46,465951
2024-05-29 11:43:48,468478
2024-05-29 11:43:50,477306
2024-05-29 11:43:52,477340
2024-05-29 11:43:54,477481
2024-05-29 11:43:56,467079
2024-05-29 11:43:58,478530
2024-05-29 11:44:00,476029
2024-05-29 11:44:02,478286
2024-05-29 11:44:04,479466
2024-05-29 11:44:06,479518
2024-05-29 11:44:08,479526
2024-05-29 11:44:10,479374
2024-05-29 11:44:12,479083
2024-05-29 11:44:14,479936
2024-05-29 11:44:16,480365
2024-05-29 11:44:18,480367
2024-05-29 11:44:20,480317
2024-05-29 11:44:22,480346
2024-05-29 11:44:24,480692
2024-05-29 11:44:26,480800
2024-05-29 11:44:28,472134
2024-05-29 11:44:30,481319
2024-05-29 11:44:32,480021
2024-05-29 11:44:34,481153
2024-05-29 11:44:36,481267
2024-05-29 11:44:38,472418
2024-05-29 11:44:40,470282
2024-05-29 11:44:42,467391
2024-05-29 11:44:44,480953
2024-05-29 11:44:46,480592
2024-05-29 11:44:48,480915
2024-05-29 11:44:50,480942
2024-05-29 11:44:52,481071
2024-05-29 11:44:54,481054
2024-05-29 11:44:56,479925
2024-05-29 11:44:58,480691
2024-05-29 11:45:00,479264
2024-05-29 11:45:02,479341
2024-05-29 11:45:04,479012
2024-05-29 11:45:06,479396
