i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
0,1632,13142003712,636,1406,1281,2697,428,39036,3931,4094.0,266,7405,1645,303.0,619,63748,0.00333,0.00813,0.0023,0.0165,0.00241,0.00979,0.0176,0.00388,0.00467,0.00415,0.00532,0.00246,0.00165,0.00685,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1658,13147164672,636,1406,2087,2697,428,39036,4028,4054.0,276,7405,1645,303.0,619,64620,0.00343,0.00813,0.0023,0.0165,0.00241,0.00979,0.018,0.00384,0.00481,0.00723,0.00551,0.00246,0.00165,0.00717,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1686,13168398336,636,2286,2087,2697,428,39036,4125,4015.0,276,7405,1645,293.0,955,65883,0.00343,0.0133,0.00239,0.0165,0.00241,0.0195,0.0185,0.00378,0.00481,0.00723,0.00987,0.00246,0.00165,0.00881,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1651,13168680960,652,2286,2087,2697,437,39036,4222,3976.0,276,7182,1645,664.0,955,66114,0.00343,0.0133,0.00239,0.0159,0.00286,0.0203,0.0189,0.00374,0.00481,0.00723,0.00987,0.0027,0.00165,0.00892,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1605,13181874176,675,2286,2205,2853,500,39036,4319,3936.0,276,15541,1645,686.0,955,74914,0.00343,0.0133,0.00239,0.0282,0.00286,0.0203,0.0194,0.00371,0.00481,0.00723,0.00987,0.0027,0.00165,0.00998,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1605,13182103552,1004,2286,2205,3863,500,73981,4415,3897.0,268,15982,1645,686.0,955,111689,0.00343,0.0133,0.00425,0.0297,0.00286,0.0203,0.0198,0.00367,0.00481,0.00742,0.00987,0.0027,0.0017,0.0103,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1654,13191991296,1004,2415,2205,3863,500,73981,4512,3567.0,368,16547,2616,686.0,955,113220,0.00343,0.0133,0.00425,0.0297,0.00284,0.0203,0.0202,0.00364,0.00464,0.00747,0.00987,0.00273,0.00271,0.0104,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1654,13201383424,1004,3345,2205,3863,500,73981,4609,3567.0,368,16547,2616,686.0,955,114247,0.00436,0.0136,0.00425,0.0297,0.00293,0.0267,0.0273,0.0036,0.00837,0.00774,0.00987,0.00273,0.00271,0.012,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1654,13203537920,1004,3345,2205,3863,500,73981,4706,3730.0,368,16547,2711,686.0,988,114633,0.00448,0.0141,0.00435,0.0297,0.00293,0.0267,0.0279,0.00356,0.00837,0.00752,0.00987,0.00273,0.00271,0.0121,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1654,13214130176,1004,3345,2129,3863,500,73981,6984,3691.0,368,16547,2711,722.0,1348,117192,0.00448,0.0141,0.00449,0.0297,0.00293,0.0281,0.0284,0.00333,0.00886,0.00747,0.0103,0.00273,0.00271,0.0123,0,0,0,0,0,0,0,0,0.0,0,0,0,0
