"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:31:54,928361
2024-06-17 11:31:56,928083
2024-06-17 11:31:58,927973
2024-06-17 11:32:00,922415
2024-06-17 11:32:02,927037
2024-06-17 11:32:04,925830
2024-06-17 11:32:06,920472
2024-06-17 11:32:08,912520
2024-06-17 11:32:10,913278
2024-06-17 11:32:12,917475
2024-06-17 11:32:14,917567
2024-06-17 11:32:16,919476
2024-06-17 11:32:18,919920
2024-06-17 11:32:20,918852
2024-06-17 11:32:22,897336
2024-06-17 11:32:24,921651
2024-06-17 11:32:26,921651
2024-06-17 11:32:28,922995
2024-06-17 11:32:30,922343
2024-06-17 11:32:32,923258
2024-06-17 11:32:34,922472
2024-06-17 11:32:36,923998
2024-06-17 11:32:38,895537
2024-06-17 11:32:40,891710
2024-06-17 11:32:42,933207
2024-06-17 11:32:44,933709
2024-06-17 11:32:46,933599
2024-06-17 11:32:48,934400
2024-06-17 11:32:50,934347
2024-06-17 11:32:52,935312
2024-06-17 11:32:54,934329
2024-06-17 11:32:56,907579
2024-06-17 11:32:58,904972
2024-06-17 11:33:00,946862
2024-06-17 11:33:02,946823
2024-06-17 11:33:04,946501
2024-06-17 11:33:06,947076
2024-06-17 11:33:08,946740
2024-06-17 11:33:10,944061
2024-06-17 11:33:12,940178
2024-06-17 11:33:14,934103
2024-06-17 11:33:16,914918
2024-06-17 11:33:18,914763
2024-06-17 11:33:20,913127
2024-06-17 11:33:22,911503
2024-06-17 11:33:24,910113
2024-06-17 11:33:26,910032
2024-06-17 11:33:28,908576
2024-06-17 11:33:30,901029
2024-06-17 11:33:32,837264
2024-06-17 11:33:34,857780
2024-06-17 11:33:36,848750
2024-06-17 11:33:38,852941
2024-06-17 11:33:40,851455
2024-06-17 11:33:42,830258
2024-06-17 11:33:44,827807
2024-06-17 11:33:46,822033
2024-06-17 11:33:48,821098
2024-06-17 11:33:50,798125
2024-06-17 11:33:52,815610
2024-06-17 11:33:54,815288
2024-06-17 11:33:56,793397
2024-06-17 11:33:58,796714
2024-06-17 11:34:00,796651
2024-06-17 11:34:02,795705
2024-06-17 11:34:04,792027
2024-06-17 11:34:06,790645
2024-06-17 11:34:08,782301
2024-06-17 11:34:10,787114
2024-06-17 11:34:12,803303
2024-06-17 11:34:14,805079
2024-06-17 11:34:16,804963
2024-06-17 11:34:18,804431
2024-06-17 11:34:20,804114
2024-06-17 11:34:22,784454
2024-06-17 11:34:24,780292
2024-06-17 11:34:26,764903
2024-06-17 11:34:28,769002
2024-06-17 11:34:30,786629
2024-06-17 11:34:32,783550
2024-06-17 11:34:34,783249
2024-06-17 11:34:36,766141
2024-06-17 11:34:38,765775
2024-06-17 11:34:40,765775
2024-06-17 11:34:42,763200
2024-06-17 11:34:44,761415
2024-06-17 11:34:46,757374
2024-06-17 11:34:48,746384
2024-06-17 11:34:50,738543
2024-06-17 11:34:52,741568
2024-06-17 11:34:54,740343
2024-06-17 11:34:56,729481
2024-06-17 11:34:58,720625
2024-06-17 11:35:00,719304
2024-06-17 11:35:02,719782
2024-06-17 11:35:04,714910
2024-06-17 11:35:06,715189
2024-06-17 11:35:08,698982
2024-06-17 11:35:10,698772
2024-06-17 11:35:12,689082
2024-06-17 11:35:14,684374
2024-06-17 11:35:16,685603
2024-06-17 11:35:18,666120
2024-06-17 11:35:20,665354
2024-06-17 11:35:22,663164
2024-06-17 11:35:24,659057
2024-06-17 11:35:26,659095
2024-06-17 11:35:28,653350
2024-06-17 11:35:30,651316
2024-06-17 11:35:32,602738
2024-06-17 11:35:34,605571
2024-06-17 11:35:36,606578
2024-06-17 11:35:38,610154
2024-06-17 11:35:40,607685
2024-06-17 11:35:42,608603
2024-06-17 11:35:44,595638
2024-06-17 11:35:46,592763
2024-06-17 11:35:48,604803
2024-06-17 11:35:50,603412
2024-06-17 11:35:52,584661
2024-06-17 11:35:54,578942
2024-06-17 11:35:56,576164
2024-06-17 11:35:58,576578
2024-06-17 11:36:00,575900
2024-06-17 11:36:02,562399
2024-06-17 11:36:04,546851
2024-06-17 11:36:06,564125
2024-06-17 11:36:08,563688
2024-06-17 11:36:10,565256
2024-06-17 11:36:12,570419
2024-06-17 11:36:14,585537
2024-06-17 11:36:16,585866
2024-06-17 11:36:18,586439
2024-06-17 11:36:20,586622
2024-06-17 11:36:22,590354
2024-06-17 11:36:24,590835
2024-06-17 11:36:26,595308
2024-06-17 11:36:28,594919
2024-06-17 11:36:30,596170
2024-06-17 11:36:32,596189
2024-06-17 11:36:34,596477
2024-06-17 11:36:36,596580
2024-06-17 11:36:38,580429
2024-06-17 11:36:40,598870
2024-06-17 11:36:42,598101
2024-06-17 11:36:44,592008
2024-06-17 11:36:46,593565
2024-06-17 11:36:48,593004
2024-06-17 11:36:50,579133
2024-06-17 11:36:52,580174
2024-06-17 11:36:54,585545
2024-06-17 11:36:56,585909
2024-06-17 11:36:58,585225
2024-06-17 11:37:00,585370
2024-06-17 11:37:02,579531
2024-06-17 11:37:04,580698
2024-06-17 11:37:06,563001
2024-06-17 11:37:08,563267
