"Time","sum (container_memory_working_set_bytes{id!=""/"",pod_name=~""^()()().*$"",kubernetes_io_hostname=~""^.*$""}) by (pod_name)"
2024-06-17 10:47:32,11175714816
2024-06-17 10:47:34,11107840000
2024-06-17 10:47:36,11106107392
2024-06-17 10:47:38,11105906688
2024-06-17 10:47:40,11108880384
2024-06-17 10:47:42,11163316224
2024-06-17 10:47:44,11155308544
2024-06-17 10:47:46,11158298624
2024-06-17 10:47:48,11200950272
2024-06-17 10:47:50,11205464064
2024-06-17 10:47:52,11216801792
2024-06-17 10:47:54,11214172160
2024-06-17 10:47:56,11223748608
2024-06-17 10:47:58,11234832384
2024-06-17 10:48:00,11243819008
2024-06-17 10:48:02,11248984064
2024-06-17 10:48:04,11253506048
2024-06-17 10:48:06,11254116352
2024-06-17 10:48:08,11322306560
2024-06-17 10:48:10,11349000192
2024-06-17 10:48:12,11361570816
2024-06-17 10:48:14,11376431104
2024-06-17 10:48:16,11407233024
2024-06-17 10:48:18,11460939776
2024-06-17 10:48:20,11580489728
2024-06-17 10:48:22,11863732224
2024-06-17 10:48:24,11927932928
2024-06-17 10:48:26,12026064896
2024-06-17 10:48:28,12158115840
2024-06-17 10:48:30,12198752256
2024-06-17 10:48:32,12213501952
2024-06-17 10:48:34,12226129920
2024-06-17 10:48:36,12340723712
2024-06-17 10:48:38,12393984000
2024-06-17 10:48:40,12423938048
2024-06-17 10:48:42,12426854400
2024-06-17 10:48:44,12455821312
2024-06-17 10:48:46,12459487232
2024-06-17 10:48:48,12487839744
2024-06-17 10:48:50,12493852672
2024-06-17 10:48:52,12504768512
2024-06-17 10:48:54,12514349056
2024-06-17 10:48:56,12518731776
2024-06-17 10:48:58,12519473152
2024-06-17 10:49:00,12521824256
2024-06-17 10:49:02,12533837824
2024-06-17 10:49:04,12542169088
2024-06-17 10:49:06,12544139264
2024-06-17 10:49:08,12553895936
2024-06-17 10:49:10,12552691712
2024-06-17 10:49:12,12572160000
2024-06-17 10:49:14,12572917760
2024-06-17 10:49:16,12575211520
2024-06-17 10:49:18,12578922496
2024-06-17 10:49:20,12581306368
2024-06-17 10:49:22,12585906176
2024-06-17 10:49:24,12584841216
2024-06-17 10:49:26,12585635840
2024-06-17 10:49:28,12580364288
2024-06-17 10:49:30,12580745216
2024-06-17 10:49:32,12582629376
2024-06-17 10:49:34,12585648128
2024-06-17 10:49:36,12589735936
2024-06-17 10:49:38,12605423616
2024-06-17 10:49:40,12608094208
2024-06-17 10:49:42,12622802944
2024-06-17 10:49:44,12620214272
2024-06-17 10:49:46,12624535552
2024-06-17 10:49:48,12635197440
2024-06-17 10:49:50,12643389440
2024-06-17 10:49:52,12637777920
2024-06-17 10:49:54,12640133120
2024-06-17 10:49:56,12642951168
2024-06-17 10:49:58,12640436224
2024-06-17 10:50:00,12640759808
2024-06-17 10:50:02,12639014912
2024-06-17 10:50:04,12631781376
2024-06-17 10:50:06,12633206784
2024-06-17 10:50:08,12636127232
2024-06-17 10:50:10,12633698304
2024-06-17 10:50:12,12644175872
2024-06-17 10:50:14,12650340352
2024-06-17 10:50:16,12649922560
2024-06-17 10:50:18,12658057216
2024-06-17 10:50:20,12661608448
2024-06-17 10:50:22,12667289600
2024-06-17 10:50:24,12696801280
2024-06-17 10:50:26,12699000832
2024-06-17 10:50:28,12704595968
2024-06-17 10:50:30,12700602368
2024-06-17 10:50:32,12697636864
2024-06-17 10:50:34,12701990912
2024-06-17 10:50:36,12712095744
2024-06-17 10:50:38,12709933056
2024-06-17 10:50:40,12707028992
2024-06-17 10:50:42,12719693824
2024-06-17 10:50:44,12727812096
2024-06-17 10:50:46,12730556416
2024-06-17 10:50:48,12726296576
2024-06-17 10:50:50,12727779328
2024-06-17 10:50:52,12727189504
2024-06-17 10:50:54,12730105856
2024-06-17 10:50:56,12734963712
2024-06-17 10:50:58,12738154496
2024-06-17 10:51:00,12738523136
2024-06-17 10:51:02,12750532608
2024-06-17 10:51:04,12755775488
2024-06-17 10:51:06,12760096768
2024-06-17 10:51:08,12773101568
2024-06-17 10:51:10,12777738240
2024-06-17 10:51:12,12789334016
2024-06-17 10:51:14,12803801088
2024-06-17 10:51:16,12807249920
2024-06-17 10:51:18,12816953344
2024-06-17 10:51:20,12828078080
2024-06-17 10:51:22,12828745728
2024-06-17 10:51:24,12830580736
2024-06-17 10:51:26,12834668544
2024-06-17 10:51:28,12820353024
2024-06-17 10:51:30,12818010112
2024-06-17 10:51:32,12814102528
2024-06-17 10:51:34,12803076096
2024-06-17 10:51:36,12797480960
2024-06-17 10:51:38,12793532416
2024-06-17 10:51:40,12803825664
2024-06-17 10:51:42,12793704448
2024-06-17 10:51:44,12789202944
2024-06-17 10:51:46,12786053120
2024-06-17 10:51:48,12785078272
2024-06-17 10:51:50,12788781056
2024-06-17 10:51:52,12781309952
2024-06-17 10:51:54,12779282432
2024-06-17 10:51:56,12775534592
2024-06-17 10:51:58,12773818368
2024-06-17 10:52:00,12779704320
2024-06-17 10:52:02,12797620224
2024-06-17 10:52:04,12812296192
2024-06-17 10:52:06,12810772480
2024-06-17 10:52:08,12814598144
2024-06-17 10:52:10,12825006080
2024-06-17 10:52:12,12827664384
2024-06-17 10:52:14,12836843520
2024-06-17 10:52:16,12835344384
2024-06-17 10:52:18,12840644608
2024-06-17 10:52:20,12732678144
2024-06-17 10:52:22,12750635008
2024-06-17 10:52:24,12770656256
2024-06-17 10:52:26,12776615936
2024-06-17 10:52:28,12668534784
2024-06-17 10:52:30,12683386880
2024-06-17 10:52:32,12655796224
2024-06-17 10:52:34,12676202496
2024-06-17 10:52:36,12676550656
2024-06-17 10:52:38,12696051712
2024-06-17 10:52:40,12663926784
2024-06-17 10:52:42,12669149184
2024-06-17 10:52:44,12652707840
2024-06-17 10:52:46,12653793280
2024-06-17 10:52:48,12652560384
2024-06-17 10:52:50,12652863488
2024-06-17 10:52:52,12657274880
2024-06-17 10:52:54,12662145024
2024-06-17 10:52:56,12663566336
2024-06-17 10:52:58,12665675776
2024-06-17 10:53:00,12670582784
2024-06-17 10:53:02,12660822016
2024-06-17 10:53:04,12649496576
2024-06-17 10:53:06,12639645696
2024-06-17 10:53:08,12595949568
2024-06-17 10:53:10,12580675584
2024-06-17 10:53:12,12556349440
2024-06-17 10:53:14,12544094208
2024-06-17 10:53:16,12528369664
2024-06-17 10:53:18,12463144960
2024-06-17 10:53:20,12409303040
2024-06-17 10:53:22,12250345472
2024-06-17 10:53:24,12212715520
2024-06-17 10:53:26,12199849984
2024-06-17 10:53:28,12197875712
2024-06-17 10:53:30,12196659200
2024-06-17 10:53:32,12196360192
2024-06-17 10:53:34,12187287552
2024-06-17 10:53:36,12173180928
2024-06-17 10:53:38,12173180928
2024-06-17 10:53:40,12171358208
2024-06-17 10:53:42,12166160384
2024-06-17 10:53:44,12161990656
2024-06-17 10:53:46,12159651840
2024-06-17 10:53:48,12155351040
2024-06-17 10:53:50,12157562880
2024-06-17 10:53:52,12154396672
2024-06-17 10:53:54,12157440000
2024-06-17 10:53:56,12162428928
2024-06-17 10:53:58,12162748416
2024-06-17 10:54:00,12164034560
2024-06-17 10:54:02,12166541312
