"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-05-29 10:49:18,666445
2024-05-29 10:49:20,666636
2024-05-29 10:49:22,666443
2024-05-29 10:49:24,670945
2024-05-29 10:49:26,673344
2024-05-29 10:49:28,674269
2024-05-29 10:49:30,677814
2024-05-29 10:49:32,680272
2024-05-29 10:49:34,679699
2024-05-29 10:49:36,685722
2024-05-29 10:49:38,686248
2024-05-29 10:49:40,685468
2024-05-29 10:49:42,685825
2024-05-29 10:49:44,687261
2024-05-29 10:49:46,695240
2024-05-29 10:49:48,695478
2024-05-29 10:49:50,695615
2024-05-29 10:49:52,692461
2024-05-29 10:49:54,695943
2024-05-29 10:49:56,695884
2024-05-29 10:49:58,705233
2024-05-29 10:50:00,705055
2024-05-29 10:50:02,705370
2024-05-29 10:50:04,705852
2024-05-29 10:50:06,706142
2024-05-29 10:50:08,705720
2024-05-29 10:50:10,706582
2024-05-29 10:50:12,706530
2024-05-29 10:50:14,712190
2024-05-29 10:50:16,711238
2024-05-29 10:50:18,713295
2024-05-29 10:50:20,713295
2024-05-29 10:50:22,713397
2024-05-29 10:50:24,713220
2024-05-29 10:50:26,714215
2024-05-29 10:50:28,713815
2024-05-29 10:50:30,685074
2024-05-29 10:50:32,686136
2024-05-29 10:50:34,717144
2024-05-29 10:50:36,717961
2024-05-29 10:50:38,717599
2024-05-29 10:50:40,718157
2024-05-29 10:50:42,718344
2024-05-29 10:50:44,718753
2024-05-29 10:50:46,718533
2024-05-29 10:50:48,719071
2024-05-29 10:50:50,706558
2024-05-29 10:50:52,702465
2024-05-29 10:50:54,720360
2024-05-29 10:50:56,719720
2024-05-29 10:50:58,720238
2024-05-29 10:51:00,720238
2024-05-29 10:51:02,719546
2024-05-29 10:51:04,720162
2024-05-29 10:51:06,719936
2024-05-29 10:51:08,719969
