"Time","sum(rate(container_fs_reads_bytes_total{namespace=""default""}[5m]))"
2024-06-07 12:58:04,28.5
2024-06-07 12:58:06,28.5
2024-06-07 12:58:08,28.5
2024-06-07 12:58:10,14.4
2024-06-07 12:58:12,14.4
2024-06-07 12:58:14,14.4
2024-06-07 12:58:16,14.4
2024-06-07 12:58:18,14.4
2024-06-07 12:58:20,0
2024-06-07 12:58:22,0
2024-06-07 12:58:24,0
2024-06-07 12:58:26,0
2024-06-07 12:58:28,0
2024-06-07 12:58:30,0
2024-06-07 12:58:32,0
2024-06-07 12:58:34,0
2024-06-07 12:58:36,0
2024-06-07 12:58:38,0
2024-06-07 12:58:40,0
2024-06-07 12:58:42,0
2024-06-07 12:58:44,0
2024-06-07 12:58:46,0
2024-06-07 12:58:48,0
2024-06-07 12:58:50,0
2024-06-07 12:58:52,0
2024-06-07 12:58:54,0
2024-06-07 12:58:56,0
2024-06-07 12:58:58,0
2024-06-07 12:59:00,0
2024-06-07 12:59:02,0
2024-06-07 12:59:04,0
2024-06-07 12:59:06,0
2024-06-07 12:59:08,0
2024-06-07 12:59:10,0
2024-06-07 12:59:12,0
2024-06-07 12:59:14,0
2024-06-07 12:59:16,0
2024-06-07 12:59:18,0
2024-06-07 12:59:20,0
2024-06-07 12:59:22,0
2024-06-07 12:59:24,0
2024-06-07 12:59:26,0
2024-06-07 12:59:28,0
2024-06-07 12:59:30,0
2024-06-07 12:59:32,451
2024-06-07 12:59:34,451
2024-06-07 12:59:36,909
2024-06-07 12:59:38,909
2024-06-07 12:59:40,923
2024-06-07 12:59:42,926
2024-06-07 12:59:44,919
2024-06-07 12:59:46,919
2024-06-07 12:59:48,901
2024-06-07 12:59:50,924
2024-06-07 12:59:52,924
2024-06-07 12:59:54,924
2024-06-07 12:59:56,906
2024-06-07 12:59:58,906
2024-06-07 13:00:00,922
2024-06-07 13:00:02,922
2024-06-07 13:00:04,898
2024-06-07 13:00:06,917
2024-06-07 13:00:08,917
2024-06-07 13:00:10,931
2024-06-07 13:00:12,918
2024-06-07 13:00:14,921
2024-06-07 13:00:16,921
2024-06-07 13:00:18,942
2024-06-07 13:00:20,918
2024-06-07 13:00:22,918
2024-06-07 13:00:24,918
2024-06-07 13:00:26,896
2024-06-07 13:00:28,896
2024-06-07 13:00:30,927
2024-06-07 13:00:32,944
2024-06-07 13:00:34,944
2024-06-07 13:00:36,915
2024-06-07 13:00:38,915
2024-06-07 13:00:40,915
2024-06-07 13:00:42,938
2024-06-07 13:00:44,922
2024-06-07 13:00:46,907
2024-06-07 13:00:48,891
2024-06-07 13:00:50,918
2024-06-07 13:00:52,918
2024-06-07 13:00:54,918
2024-06-07 13:00:56,935
2024-06-07 13:00:58,935
2024-06-07 13:01:00,916
2024-06-07 13:01:02,901
2024-06-07 13:01:04,888
2024-06-07 13:01:06,929
2024-06-07 13:01:08,932
