"Time","sum(rate(container_fs_writes_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:34:06,3584
2024-06-12 11:34:08,3683
2024-06-12 11:34:10,3581
2024-06-12 11:34:12,3666
2024-06-12 11:34:14,3666
2024-06-12 11:34:16,3666
2024-06-12 11:34:18,3591
2024-06-12 11:34:20,3591
2024-06-12 11:34:22,3591
2024-06-12 11:34:24,3674
2024-06-12 11:34:26,3735
2024-06-12 11:34:28,3691
2024-06-12 11:34:30,3691
2024-06-12 11:34:32,3691
2024-06-12 11:34:34,3583
2024-06-12 11:34:36,3695
2024-06-12 11:34:38,3695
2024-06-12 11:34:40,3695
2024-06-12 11:34:42,3695
2024-06-12 11:34:44,3718
2024-06-12 11:34:46,3655
2024-06-12 11:34:48,3655
2024-06-12 11:34:50,3592
2024-06-12 11:34:52,3540
2024-06-12 11:34:54,3612
2024-06-12 11:34:56,3612
2024-06-12 11:34:58,3646
2024-06-12 11:35:00,3646
2024-06-12 11:35:02,3646
