i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
5744.0,13103,11445096448,8079,22762,18647,32887,1613,761081,,48535.0,1452,155813,17448,6625.0,5547,1080491,0.0188,0.0719,0.0265,0.183,0.0109,0.183,,0.192,0.0352,0.0564,0.0809,0.00743,0.013,0.0733,,0.0,0,0,0,0,0,0,0,0,0,0,0
5752.0,13103,11447336960,8079,22762,18647,32887,1613,761081,,47026.0,1452,156274,16749,6664.0,5547,1078783,0.0195,0.0719,0.0265,0.189,0.0109,0.182,,0.192,0.0352,0.0583,0.0809,0.00743,0.013,0.0739,,0.0,0,0,0,0,0,0,0,0,0,0,0
5865.0,13567,11448631296,8079,22762,18647,32979,1613,761081,,48459.0,1450,156274,17355,6664.0,5547,1080912,0.0195,0.0703,0.0265,0.189,0.0109,0.182,,0.192,0.0352,0.0583,0.0809,0.00739,0.013,0.0737,,0.0,0,0,0,0,0,0,0,0,0,0,0
5891.0,13147,11451768832,8079,22670,18647,32979,1613,761081,,48459.0,1450,155837,17355,6664.0,5547,1080382,0.0195,0.0703,0.0265,0.189,0.0109,0.182,,0.192,0.0347,0.0583,0.081,0.00739,0.013,0.0737,,0.0,0,0,0,0,0,0,0,0,0,0,0
5904.0,13147,11446657024,8079,22670,18647,32979,1613,761081,,48459.0,1450,155837,17355,6664.0,5475,1080310,0.0195,0.0703,0.0264,0.189,0.0109,0.183,,0.192,0.0349,0.0583,0.081,0.00739,0.0129,0.0738,,0.0,0,0,0,0,0,0,0,0,0,0,0
5802.0,13147,11450855424,7989,22706,18609,32864,1613,761081,,48459.0,1450,155837,16790,6610.0,5475,1079482,0.0196,0.0696,0.0264,0.189,0.0109,0.183,,0.192,0.0349,0.0583,0.081,0.00739,0.0129,0.0737,,0.0,0,0,0,0,0,0,0,0,0,0,0
5803.0,13147,11448635392,7989,22706,18609,32864,1613,763772,,48382.0,1449,156218,17391,6610.0,5496,1083099,0.0196,0.0696,0.0261,0.189,0.0109,0.183,,0.192,0.0349,0.0583,0.081,0.00739,0.0129,0.0737,,0.0,0,0,0,0,0,0,0,0,0,0,0
5793.0,13147,11439427584,8080,22706,18609,32864,1613,763772,,48382.0,1449,156218,17391,6610.0,5496,1083190,0.0196,0.0696,0.0261,0.183,0.0109,0.183,,0.192,0.0349,0.0583,0.081,0.00739,0.0129,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5779.0,13147,11439271936,8080,21654,18293,32988,1613,736553,,48382.0,1439,156218,17391,6632.0,5496,1054739,0.0196,0.0696,0.0261,0.181,0.0109,0.176,,0.191,0.0349,0.0586,0.0805,0.00739,0.0129,0.0724,,0.0,0,0,0,0,0,0,0,0,0,0,0
5867.0,13147,11438698496,8080,21804,18293,32988,1613,761324,,48382.0,1439,156218,17391,6632.0,5496,1079659,0.0186,0.0683,0.0261,0.182,0.0109,0.182,,0.191,0.0329,0.0558,0.0805,0.00739,0.0124,0.0724,,0.0,0,0,0,0,0,0,0,0,0,0,0
5731.0,13436,11445702656,8080,22476,18293,32988,1613,761324,,48416.0,1439,149818,17391,6632.0,5496,1073966,0.0188,0.0687,0.0261,0.183,0.0109,0.183,,0.191,0.0341,0.0577,0.0805,0.00707,0.0128,0.0728,,0.0,0,0,0,0,0,0,0,0,0,0,0
5786.0,13241,11438845952,8080,22476,18339,32988,1597,761324,,48397.0,1439,155199,17264,6577.0,5496,1079176,0.0195,0.0687,0.0261,0.189,0.0109,0.183,,0.192,0.0341,0.0577,0.0805,0.00734,0.0128,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5862.0,13241,11434598400,8080,22476,18339,32988,1597,761324,,48397.0,1439,155399,17264,6577.0,5223,1079103,0.0195,0.0687,0.0253,0.189,0.0109,0.183,,0.192,0.0345,0.0577,0.0805,0.00734,0.0128,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5895.0,13241,11438231552,8140,21785,18339,31692,1597,761324,,48397.0,1439,155399,17264,6577.0,5260,1077210,0.0195,0.0687,0.0258,0.189,0.0109,0.183,,0.192,0.0345,0.0577,0.0768,0.00734,0.0128,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5902.0,13241,11440205824,7732,21635,18339,32008,1597,735718,,48397.0,1422,155399,16728,6577.0,5446,1050997,0.0195,0.0687,0.0258,0.189,0.0108,0.183,,0.192,0.0345,0.058,0.0773,0.00734,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5979.0,13241,11437867008,8013,22695,18339,32988,1597,730643,,48397.0,1429,155399,17404,6577.0,5446,1048927,0.0195,0.0641,0.0258,0.184,0.0108,0.183,,0.192,0.0345,0.058,0.0799,0.00734,0.0128,0.0726,,0.0,0,0,0,0,0,0,0,0,0,0,0
5952.0,13241,11443564544,8013,22695,18169,32988,1597,767353,,48397.0,1429,155399,17404,6375.0,5446,1085266,0.0195,0.0671,0.0258,0.182,0.0108,0.183,,0.192,0.0345,0.058,0.0799,0.00734,0.0128,0.0727,,0.0,0,0,0,0,0,0,0,0,0,0,0
5861.0,9977,11440693248,8013,22695,18169,32988,1597,739283,,48379.0,1429,155399,17404,6676.0,5446,1057479,0.0195,0.0671,0.0258,0.189,0.0108,0.182,,0.191,0.0345,0.058,0.0799,0.00734,0.0127,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5839.0,10087,11439845376,8013,22543,18163,32988,1593,764614,,48379.0,1429,156407,16655,6676.0,5446,1082906,0.0195,0.0671,0.0258,0.182,0.0108,0.177,,0.191,0.0342,0.0553,0.0769,0.00734,0.0128,0.0716,,0.0,0,0,0,0,0,0,0,0,0,0,0
5831.0,7047,11442921472,8013,22543,18163,33129,1594,764614,,48651.0,1429,156459,16771,6676.0,5446,1083486,0.0179,0.0671,0.0258,0.183,0.0108,0.183,,0.192,0.0342,0.0556,0.0804,0.00724,0.0128,0.0725,,0.0,0,0,0,0,0,0,0,0,0,0,0
5963.0,6828,11446177792,8013,22711,18163,33129,1594,764614,,48651.0,1429,156459,17344,6648.0,5279,1084033,0.0195,0.0671,0.0246,0.189,0.0108,0.183,,0.192,0.0342,0.0575,0.0804,0.00731,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5973.0,6828,11446538240,7739,22711,18163,33129,1594,764614,,48651.0,1414,156459,17344,6648.0,5474,1083939,0.0195,0.0671,0.0255,0.189,0.0108,0.183,,0.192,0.0342,0.0575,0.0804,0.00731,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5875.0,6828,11446059008,8138,22711,18047,31887,1594,764614,,48632.0,1414,156459,17344,6648.0,5428,1082915,0.0195,0.068,0.0255,0.189,0.0108,0.183,,0.192,0.0342,0.0556,0.0804,0.00731,0.0128,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5884.0,6828,11448799232,8055,22711,18047,32107,1594,764614,,48632.0,1420,156459,17435,6648.0,5428,1083148,0.0195,0.068,0.0255,0.189,0.0108,0.183,,0.192,0.0342,0.0578,0.0801,0.00731,0.0127,0.0733,,0.0,0,0,0,0,0,0,0,0,0,0,0
5981.0,6828,11444711424,8055,22711,18047,33059,1586,738842,,48632.0,1420,157003,17435,6648.0,5428,1058865,0.0195,0.0666,0.0255,0.189,0.0108,0.183,,0.192,0.0344,0.0578,0.0801,0.00731,0.0127,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5903.0,6803,11449368576,8055,22580,17525,33059,1586,768972,,48632.0,1420,156018,17435,6438.0,5428,1087147,0.0195,0.0666,0.0255,0.189,0.0108,0.183,,0.192,0.033,0.0578,0.0801,0.00728,0.0123,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5834.0,6974,11445985280,8055,22580,17404,33059,1595,767390,,48632.0,1420,156018,17435,6727.0,5428,1085743,0.0195,0.0666,0.0247,0.189,0.0108,0.183,,0.192,0.034,0.0578,0.0801,0.00728,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5906.0,6974,11441623040,8055,22580,18313,32005,1595,767390,,48794.0,1420,156018,17435,6727.0,5428,1085759,0.0195,0.0666,0.0257,0.189,0.0108,0.183,,0.192,0.034,0.0578,0.0806,0.00728,0.0128,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5911.0,6974,11448086528,8055,21859,18313,31784,1595,767390,,48610.0,1420,156018,17338,6680.0,5428,1084490,0.0194,0.0666,0.0257,0.183,0.0108,0.177,,0.192,0.034,0.0572,0.0806,0.00728,0.0128,0.0722,,0.0,0,0,0,0,0,0,0,0,0,0,0
5810.0,6845,11450052608,8114,22830,18241,33202,1595,767390,,48610.0,1415,156018,17472,6680.0,5477,1087044,0.0196,0.0677,0.0256,0.189,0.0108,0.183,,0.192,0.0344,0.0572,0.0806,0.00701,0.0128,0.0733,,0.0,0,0,0,0,0,0,0,0,0,0,0
5896.0,6743,11452297216,8064,22830,18241,33202,1528,767390,,48610.0,1415,156018,17472,6680.0,5477,1086927,0.0196,0.0644,0.0256,0.189,0.0105,0.183,,0.184,0.0344,0.0572,0.077,0.00736,0.0127,0.072,,0.0,0,0,0,0,0,0,0,0,0,0,0
5947.0,6599,11465306112,8064,22830,18241,32980,1587,767390,,48610.0,1415,157170,17472,6680.0,5477,1087915,0.0196,0.0663,0.0256,0.189,0.0108,0.183,,0.191,0.0344,0.0555,0.0797,0.00736,0.0127,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
5947.0,6780,11470336000,8064,22830,18241,32980,1587,767390,,48610.0,1445,157170,17472,6726.0,5477,1087991,0.0196,0.0663,0.0256,0.189,0.0108,0.183,,0.191,0.0344,0.0579,0.0804,0.00733,0.0127,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5956.0,6780,11471724544,8064,22627,18431,32980,1587,766490,,48610.0,1445,150604,17353,6726.0,5477,1080393,0.0196,0.0663,0.0256,0.189,0.0108,0.183,,0.191,0.0341,0.0579,0.0804,0.00733,0.0127,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5965.0,6895,11465981952,8064,22627,18219,32980,1535,766490,,48610.0,1445,155763,17353,6726.0,5442,1085254,0.0196,0.0663,0.0256,0.189,0.0105,0.177,,0.191,0.0346,0.0579,0.0804,0.00733,0.0123,0.0727,,0.0,0,0,0,0,0,0,0,0,0,0,0
5877.0,6881,11465216000,8064,22627,18219,32980,1524,766490,,48888.0,1445,155763,17486,6726.0,5442,1085654,0.0195,0.0671,0.0245,0.189,0.0104,0.176,,0.191,0.0346,0.0576,0.0804,0.00736,0.0122,0.0725,,0.0,0,0,0,0,0,0,0,0,0,0,0
5787.0,6881,11465388032,8064,22841,18219,32038,1615,766490,,48715.0,1445,155763,17486,6690.0,5442,1084808,0.0196,0.0671,0.0258,0.189,0.011,0.184,,0.192,0.0346,0.0576,0.0804,0.00736,0.0129,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5788.0,6881,11464404992,7721,22841,18219,31818,1615,766490,,48715.0,1437,156836,17486,6690.0,5442,1085311,0.0196,0.0671,0.0258,0.189,0.011,0.183,,0.192,0.0346,0.0576,0.0804,0.00736,0.0129,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5909.0,6881,11465228288,8069,22841,18219,33277,1615,766490,,48715.0,1437,156836,17486,6742.0,5516,1087242,0.0196,0.0662,0.0258,0.189,0.011,0.183,,0.192,0.0346,0.0576,0.0804,0.00736,0.0124,0.0733,,0.0,0,0,0,0,0,0,0,0,0,0,0
5972.0,6706,11467059200,8069,22841,18219,33087,1615,766490,,48715.0,1437,156836,17486,6742.0,5516,1087052,0.0196,0.0662,0.0258,0.189,0.0109,0.183,,0.192,0.0344,0.0579,0.0771,0.00736,0.0128,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5979.0,6866,11461718016,8069,22841,18383,33087,1615,772635,,48715.0,1437,156836,17527,6742.0,5487,1093373,0.0196,0.0662,0.0258,0.189,0.0109,0.183,,0.192,0.0344,0.0579,0.0774,0.00734,0.0128,0.073,,0.0,0,0,0,0,0,0,0,0,0,0,0
5577.0,6866,11450486784,8069,22727,18383,33087,1615,768072,,48715.0,1437,156836,17527,6702.0,5487,1088656,0.0196,0.0662,0.0255,0.189,0.0109,0.183,,0.192,0.0344,0.0576,0.0805,0.00734,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5412.0,6714,11453665280,8069,22727,18297,33087,1624,768072,,48942.0,1437,150851,17527,6702.0,5487,1082822,0.0195,0.0643,0.0255,0.189,0.0109,0.183,,0.192,0.0344,0.0576,0.0805,0.00737,0.0129,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5337.0,6817,11448221696,8069,22727,18297,33087,1624,768072,,46942.0,1437,151898,17527,6702.0,5487,1081868,0.0195,0.0669,0.0258,0.189,0.011,0.183,,0.192,0.0344,0.0576,0.0805,0.00737,0.0129,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5390.0,6841,11449737216,7795,22888,18297,33087,1624,768072,,48621.0,1443,156930,17527,6702.0,5487,1088473,0.0197,0.0669,0.0258,0.189,0.011,0.183,,0.192,0.0344,0.0576,0.0805,0.00737,0.0129,0.0734,,0.0,0,0,0,0,0,0,0,0,0,0,0
5457.0,6959,11450998784,8079,22888,18297,32870,1624,768072,,48621.0,1443,156930,17527,6702.0,5487,1088541,0.0197,0.0637,0.0258,0.189,0.011,0.183,,0.185,0.0344,0.0576,0.0805,0.00737,0.0129,0.0725,,0.0,0,0,0,0,0,0,0,0,0,0,0
